,xData,poor_simul,midpoor_simul,midrich_simul,rich_simul,round
7748,45.491860539232704,18862.2574224356,54808.75004415071,153438.21488850802,696304.0862407379,45.0
7749,45.911162551756284,18812.237666146153,54666.77340492501,153521.41878263434,696575.7671998165,46.0
7750,46.33206576860759,18753.79930963443,54509.483053419375,153594.2302185016,696903.0113287881,46.0
7751,46.754526945734035,18704.6629689379,54336.679788599766,153656.23663849843,697291.8290925814,47.0
7752,47.178504230763416,18650.230014383684,54148.502276129795,153706.717903849,697745.5406205817,47.0
7753,47.60395711477096,18607.96314027173,53945.49273279702,153744.5098281511,698262.7420834451,48.0
7754,48.030846385606644,18557.103963712863,53728.63080294074,153767.82589912598,698835.0820679842,48.0
7755,48.4591340827561,18506.55235126019,53499.375726164624,153774.02762485828,699445.52237833,48.0
7756,48.88878345370566,18455.74733360416,53259.64303812042,153759.337940305,700068.0834764498,49.0
7757,49.319758911780134,18405.023062908775,53011.76012190609,153718.50375403982,700670.0188136073,49.0
7758,49.752025995419594,18354.47986814358,52758.379919848856,153644.4393747357,701216.622531062,50.0
7759,50.185551324519125,18303.996068172495,52502.36134252009,153527.93083747424,701677.5712008537,50.0
7760,50.62030257983188,18253.677703168392,52246.62712131111,153357.55958989725,702032.5550034671,51.0
7761,51.05624844033809,18203.7870028386,51994.01401657335,153120.10856738375,702273.7258142185,51.0
7762,51.49335856524913,18154.08761958059,51747.13172920394,152801.8062548637,702402.8062316002,51.0
7763,51.93160355561059,18104.72427379341,51508.24543766019,152390.74367233156,702418.9123561194,52.0
7764,52.37095492145334,18055.78089896165,51279.19267852157,151880.49921412452,702282.3173178725,52.0
7765,52.811385050126155,18007.256849267356,51061.3396126084,151274.30223239132,701803.8592903769,53.0
7766,53.25286717577261,17959.010615496332,50855.043393143314,150587.41173389857,700353.5530730963,53.0
7767,53.6953753499151,17911.515618040095,50661.57344896756,149850.0058213743,696610.2669968919,54.0
7768,54.138884413109785,17875.00878879159,50530.05616656896,149385.08774911656,693436.8004746948,54.0
7769,54.58336996763622,17855.6670115016,50466.255529463706,149230.4880495116,692758.6052313355,55.0
7770,55.028808351186775,17833.188118621252,50394.60912945958,149048.0607401952,691889.8328774398,55.0
7771,55.47517661152089,17810.679539921486,50323.84920274305,148865.84490412168,690956.581228799,55.0
7772,55.92245248205076,17788.134764523358,50253.916024901846,148683.85976657426,689954.2204670879,56.0
7773,56.37061435832517,17765.54882060464,50184.75145335749,148502.13254092415,688878.9265847359,56.0
7774,56.819641275379475,17742.919208880387,50116.29902081722,148320.697995177,687727.9654820245,57.0
7775,57.269512885920356,17722.846719752655,50054.66408614865,148159.63389758338,686656.1930370525,57.0
7776,57.720209439315,17690.978113611047,49962.24753426557,147897.4487785841,684708.7166479694,58.0
7777,58.171711761807,17653.96025474228,49858.92147696667,147600.16580212436,682280.1506456711,58.0
7778,58.624001235219744,17620.909159637493,49746.95080061946,147276.98188067967,679409.0308788233,59.0
7779,59.07705978089412,17592.683478376322,49664.47817452246,147040.295817429,677174.5964046938,59.0
7780,59.530869839803515,17563.05744574005,49578.60680153916,146795.16038579962,674803.3925593719,60.0
7781,59.9854143560457,17532.842108851826,49492.607494990705,146551.10536402714,672417.8301883943,60.0
7782,60.44067675825019,17503.025929304204,49406.42784852127,146308.35553989207,670062.7095280872,60.0
7783,60.896640946148054,17457.05376711474,49290.26791030266,145980.01192495914,665064.1948305953,61.0
7784,61.35329127318979,17366.180555778414,49114.76083354138,145786.75096273018,675442.1575596231,61.0
7785,61.81061253200503,17278.692826864564,49004.59954374997,146378.67632682878,694327.704003848,62.0
7786,62.26858993995647,17174.308716717514,49086.7453476564,148299.0603654005,696247.6564098336,62.0
7787,62.72720912522124,17081.881600132827,49640.0973238354,151115.1102101564,758922.6941673141,63.0
7788,63.18645611337947,17018.661657837227,50809.39786176821,156140.89121899108,773212.5380430898,63.0
7789,63.64631731449056,16992.091606817216,56622.72400313979,168518.83959870893,773231.6915135713,64.0
7790,64.10677951063843,16924.399810026534,56479.45285367599,168168.30545758092,773238.8575291996,64.0
7791,64.56782984392773,16851.51557740138,56323.59288908628,167735.90672377116,773242.7391498651,65.0
7792,65.02945580491347,16784.582103884204,56154.762797211486,167206.98720672404,773244.8486880087,65.0
7793,65.49164522144778,16718.759264046235,55972.653276725745,166566.3365663744,773245.9988206378,65.0
7794,65.95438624792725,16633.5498570251,55913.90662070515,165799.26245362658,773246.627790169,66.0
7795,66.41766735492573,16568.65310395367,55716.312809176445,164893.09780974974,773246.9727449319,66.0
7796,66.88147731919771,16504.514633423812,55504.96740875071,163839.12760739206,773247.1624476697,67.0
7797,67.34580521403801,16441.267421724606,55279.74177262885,162634.7624733416,773247.2670379967,67.0
7798,67.81064039998398,16379.122629572094,55040.602424885874,161285.62410786364,773247.3248399073,68.0
7799,68.27597251957187,16385.205461526424,55077.32714281719,160873.19454559902,764017.366995779,68.0
7800,68.7417914737907,16322.3859612403,54837.79518941457,159378.0130550155,766822.6435805842,69.0
7801,69.20808743607148,16315.538408320215,54900.9039464951,159460.24948719263,756065.8554273904,69.0
7802,24.39525367559469,22929.16421384004,66880.48593175824,189629.11172328022,842328.7982313841,24.0
7803,24.401923560027132,22523.049006036355,66690.3023233835,189574.62683617324,842327.3948164679,24.0
7804,24.41883176898924,22365.135195889896,66164.02044546309,189575.38810489586,842405.4223769599,24.0
7805,24.445957058274256,22002.82192628884,63880.30897221931,189447.2211271013,842400.6063051439,24.0
7806,24.483265469045993,21935.85030924761,63827.028711823055,189199.4956243504,842316.6937614365,24.0
7807,24.530710539252034,21939.451829966147,64117.95268427516,189261.89048822122,842302.0788524575,25.0
7808,24.588233590344828,21929.490392653493,63830.21407960594,186587.0326279344,822642.0325909677,25.0
7809,24.6557640852226,21927.248429169093,63524.47370977726,181649.85947808722,807593.9222462118,25.0
7810,24.733220052369717,21922.944513937535,63413.11787668271,180377.56720340764,807593.2450694233,25.0
7811,24.820508570368467,21903.264095851344,63217.177437201186,180125.98919511406,807593.2450322758,25.0
7812,24.917526306287414,21859.7607164501,62623.825664951924,179896.92445430288,807593.2454417233,25.0
7813,25.02416010093678,21818.7628262453,62013.829274893746,179990.1481203701,807593.652941709,25.0
7814,25.14028759362365,21778.637613303832,61419.45900002517,181629.7054472229,808125.3797414668,25.0
7815,25.265777878840346,21737.848308281253,60872.06379229888,184594.1837154812,839825.7445609343,25.0
7816,25.400492187272455,21667.482272149984,60196.400694743934,180509.26199977592,836462.5468934978,25.0
7817,25.544284583610477,21595.752072768897,59605.65010952159,175187.39893180868,816919.5902767242,26.0
7818,25.697002673877567,21540.283460767794,59093.17876969294,171070.3914219719,760428.9444437757,26.0
7819,25.858488315330067,21525.197800060283,59158.14809069064,170884.32685758625,760539.1150044614,26.0
7820,26.02857832242961,21515.30607059782,59066.62088211641,170797.1725156744,761317.652255949,26.0
7821,26.207105162906558,21490.34066353895,57782.52731704699,170534.4094211724,762351.1031647989,26.0
7822,26.393897638515508,21478.940814671176,57460.21607954023,169317.72082068198,768164.7849125867,26.0
7823,26.588781545705046,21450.473748481298,57304.346565447726,168869.2427529086,823222.0192002577,27.0
7824,26.791580312068493,21428.50133460958,57333.61790901729,169178.60096819192,816231.1123576316,27.0
7825,27.002115605093003,21414.704199576732,57404.84588273105,169477.86520880528,807824.4630498238,27.0
7826,27.220207910366852,21402.46501914914,57475.34792107409,169684.07377057621,798735.619470334,27.0
7827,27.445677077025973,21390.413417973115,57544.60842119433,169767.5660478248,789914.7073480934,27.0
7828,27.678342828810756,21377.578711107253,57611.604805095296,169716.37667162876,782127.7514872284,28.0
7829,27.918025239654234,21362.624159747167,57675.44789569091,169542.52402763587,775737.7926025188,28.0
7830,28.164545173227307,21344.69626397448,57735.074008517964,169277.1567722796,770734.8777455185,28.0
7831,28.417724686321257,21330.07109718479,57790.47915513048,168958.05513395587,766896.2689715299,28.0
7832,28.67738739635017,21309.982337501166,57839.57608317983,168618.0576618123,763936.5818553384,29.0
7833,28.943358813605833,21278.647398694156,57845.38232909113,168273.76539209535,761590.4952051536,29.0
7834,29.21546663919516,21222.163866697618,57819.407334449235,167390.50462570915,751415.8189590388,29.0
