,area_short,area_medium,area_long,sum,argmax,color
0,0.0,0.0,0.0,0.0,,tab:grey
1,0.0,0.0,0.0,0.0,,tab:grey
2,0.0,0.0,0.0,0.0,,tab:grey
3,0.0,0.0,0.0,0.0,,tab:grey
4,0.0,0.0,0.0,0.0,,tab:grey
5,0.0,0.0,0.0,0.0,,tab:grey
6,0.0,0.0,0.0,0.0,,tab:grey
7,0.0,0.0,0.0,0.0,,tab:grey
8,0.0,0.0,0.0,0.0,,tab:grey
9,0.0,0.0,0.0,0.0,,tab:grey
10,0.0,0.0,0.0,0.0,,tab:grey
11,0.0,0.0,0.0,0.0,,tab:grey
12,0.0,0.0,0.0,0.0,,tab:grey
13,0.0,0.0,0.0,0.0,,tab:grey
14,0.0,0.0,0.0,0.0,,tab:grey
15,0.0,0.0,0.0,0.0,,tab:grey
16,0.0,0.0,0.0,0.0,,tab:grey
17,0.0,0.0,0.0,0.0,,tab:grey
18,0.0,0.0,0.0,0.0,,tab:grey
19,0.0,0.0,0.0,0.0,,tab:grey
20,0.0,0.0,0.0,0.0,,tab:grey
21,0.0,0.0,0.0,0.0,,tab:grey
22,0.0,0.0,0.0,0.0,,tab:grey
23,0.0,0.0,0.0,0.0,,tab:grey
24,0.0,0.0,0.0,0.0,,tab:grey
25,0.0,0.0,0.0,0.0,,tab:grey
26,0.0,0.0,0.0,0.0,,tab:grey
27,0.0,0.0,0.0,0.0,,tab:grey
28,0.0,0.0,0.0,0.0,,tab:grey
29,0.0,0.0,0.0,0.0,,tab:grey
30,0.0,0.0,0.0,0.0,,tab:grey
31,0.0,0.0,0.0,0.0,,tab:grey
32,0.0,0.0,0.0,0.0,,tab:grey
33,0.0,0.0,0.0,0.0,,tab:grey
34,0.0,0.0,0.0,0.0,,tab:grey
35,0.0,0.0,0.0,0.0,,tab:grey
36,0.0,0.0,0.0,0.0,,tab:grey
37,0.0,0.0,0.0,0.0,,tab:grey
38,0.0,0.0,0.0,0.0,,tab:grey
39,0.0,0.0,0.0,0.0,,tab:grey
40,0.0,0.0,0.0,0.0,,tab:grey
41,0.0,0.0,0.0,0.0,,tab:grey
42,0.0,0.0,0.0,0.0,,tab:grey
43,0.0,0.0,0.0,0.0,,tab:grey
44,0.0,0.0,0.0,0.0,,tab:grey
45,0.0,0.0,0.0,0.0,,tab:grey
46,0.0,0.0,0.0,0.0,,tab:grey
47,0.0,0.0,0.0,0.0,,tab:grey
48,0.0,0.0,0.0,0.0,,tab:grey
49,0.0,0.0,0.0,0.0,,tab:grey
50,0.0,0.0,0.0,0.0,,tab:grey
51,0.0,0.0,0.0,0.0,,tab:grey
52,0.0,0.0,0.0,0.0,,tab:grey
53,0.0,0.0,0.0,0.0,,tab:grey
54,0.0,0.0,0.0,0.0,,tab:grey
55,0.0,0.0,0.0,0.0,,tab:grey
56,0.0,0.0,0.0,0.0,,tab:grey
57,0.0,0.0,0.0,0.0,,tab:grey
58,0.0,0.0,0.0,0.0,,tab:grey
59,0.0,0.0,0.0,0.0,,tab:grey
60,0.0,0.0,0.0,0.0,,tab:grey
61,0.0,0.0,0.0,0.0,,tab:grey
62,0.0,0.0,0.0,0.0,,tab:grey
63,0.0,0.0,0.0,0.0,,tab:grey
64,0.0,0.0,0.0,0.0,,tab:grey
65,0.0,0.0,0.0,0.0,,tab:grey
66,0.0,0.0,0.0,0.0,,tab:grey
67,0.0,0.0,0.0,0.0,,tab:grey
68,0.0,0.0,0.0,0.0,,tab:grey
69,0.0,0.0,0.0,0.0,,tab:grey
70,0.0,0.0,0.0,0.0,,tab:grey
71,0.0,0.0,0.0,0.0,,tab:grey
72,0.0,0.0,0.0,0.0,,tab:grey
73,0.0,0.0,0.0,0.0,,tab:grey
74,0.0,0.0,0.0,0.0,,tab:grey
75,0.0,0.0,0.0,0.0,,tab:grey
76,0.0,0.0,0.0,0.0,,tab:grey
77,0.0,0.0,0.0,0.0,,tab:grey
78,0.0,0.0,0.0,0.0,,tab:grey
79,0.0,0.0,0.0,0.0,,tab:grey
80,0.0,0.0,0.0,0.0,,tab:grey
81,0.0,0.0,0.0,0.0,,tab:grey
82,0.0,0.0,0.0,0.0,,tab:grey
83,0.0,0.0,0.0,0.0,,tab:grey
84,0.0,0.0,0.0,0.0,,tab:grey
85,0.0,0.0,0.0,0.0,,tab:grey
86,0.0,0.0,0.0,0.0,,tab:grey
87,0.0,0.0,0.0,0.0,,tab:grey
88,0.0,0.0,0.0,0.0,,tab:grey
89,0.0,0.0,0.0,0.0,,tab:grey
90,0.0,0.0,0.0,0.0,,tab:grey
91,0.0,0.0,0.0,0.0,,tab:grey
92,0.0,0.0,0.0,0.0,,tab:grey
93,0.0,0.0,0.0,0.0,,tab:grey
94,0.0,0.0,0.0,0.0,,tab:grey
95,0.0,0.0,0.0,0.0,,tab:grey
96,0.0,0.0,0.0,0.0,,tab:grey
97,0.0,0.0,0.0,0.0,,tab:grey
98,0.0,0.0,0.0,0.0,,tab:grey
99,0.0,0.0,0.0,0.0,,tab:grey
100,0.0,0.0,0.0,0.0,,tab:grey
101,0.0,0.0,0.0,0.0,,tab:grey
102,0.0,0.0,0.0,0.0,,tab:grey
103,0.0,0.0,0.0,0.0,,tab:grey
104,0.0,0.0,0.0,0.0,,tab:grey
105,0.0,0.0,0.0,0.0,,tab:grey
106,0.0,0.0,0.0,0.0,,tab:grey
107,0.0,0.0,0.0,0.0,,tab:grey
108,0.0,0.0,0.0,0.0,,tab:grey
109,0.0,0.0,0.0,0.0,,tab:grey
110,0.0,0.0,0.0,0.0,,tab:grey
111,0.0,0.0,0.0,0.0,,tab:grey
112,0.0,0.0,0.0,0.0,,tab:grey
113,0.0,0.0,0.0,0.0,,tab:grey
114,0.0,0.0,0.0,0.0,,tab:grey
115,0.0,0.0,0.0,0.0,,tab:grey
116,0.0,0.0,0.0,0.0,,tab:grey
117,0.0,0.0,0.0,0.0,,tab:grey
118,0.0,0.0,0.0,0.0,,tab:grey
119,0.0,0.0,0.0,0.0,,tab:grey
120,0.0,0.0,0.0,0.0,,tab:grey
121,0.0,0.0,0.0,0.0,,tab:grey
122,0.0,0.0,0.0,0.0,,tab:grey
123,0.0,0.0,0.0,0.0,,tab:grey
124,0.0,0.0,0.0,0.0,,tab:grey
125,0.0,0.0,0.0,0.0,,tab:grey
126,0.0,0.0,0.0,0.0,,tab:grey
127,0.0,0.0,0.0,0.0,,tab:grey
128,0.0,0.0,0.0,0.0,,tab:grey
129,0.0,0.0,0.0,0.0,,tab:grey
130,0.0,0.0,0.0,0.0,,tab:grey
131,0.0,0.0,0.0,0.0,,tab:grey
132,0.0,0.0,0.0,0.0,,tab:grey
133,0.0,0.0,0.0,0.0,,tab:grey
134,0.0,0.0,0.0,0.0,,tab:grey
135,0.0,0.0,0.0,0.0,,tab:grey
136,0.0,0.0,0.0,0.0,,tab:grey
137,0.0,0.0,0.0,0.0,,tab:grey
138,0.0,0.0,0.0,0.0,,tab:grey
139,0.0,0.0,0.0,0.0,,tab:grey
140,0.0,0.0,0.0,0.0,,tab:grey
141,0.0,0.0,0.0,0.0,,tab:grey
142,0.0,0.0,0.0,0.0,,tab:grey
143,0.0,0.0,0.0,0.0,,tab:grey
144,0.0,0.0,0.0,0.0,,tab:grey
145,0.0,0.0,0.0,0.0,,tab:grey
146,0.0,0.0,0.0,0.0,,tab:grey
147,0.0,0.0,0.0,0.0,,tab:grey
148,0.0,0.0,0.0,0.0,,tab:grey
149,0.0,0.0,0.0,0.0,,tab:grey
150,0.0,0.0,0.0,0.0,,tab:grey
151,0.0,0.0,0.0,0.0,,tab:grey
152,0.0,0.0,0.0,0.0,,tab:grey
153,0.0,0.0,0.0,0.0,,tab:grey
154,0.0,0.0,0.0,0.0,,tab:grey
155,0.0,0.0,0.0,0.0,,tab:grey
156,0.0,0.0,0.0,0.0,,tab:grey
157,0.0,0.0,0.0,0.0,,tab:grey
158,0.0,0.0,0.0,0.0,,tab:grey
159,0.0,0.0,0.0,0.0,,tab:grey
160,0.0,0.0,0.0,0.0,,tab:grey
161,0.0,0.0,0.0,0.0,,tab:grey
162,0.0,0.0,0.0,0.0,,tab:grey
163,0.0,0.0,0.0,0.0,,tab:grey
164,0.0,0.0,0.0,0.0,,tab:grey
165,0.0,0.0,0.0,0.0,,tab:grey
166,0.0,0.0,0.0,0.0,,tab:grey
167,0.0,0.0,0.0,0.0,,tab:grey
168,0.0,0.0,0.0,0.0,,tab:grey
169,0.0,0.0,0.0,0.0,,tab:grey
170,0.0,0.0,0.0,0.0,,tab:grey
171,0.0,0.0,0.0,0.0,,tab:grey
172,0.0,0.0,0.0,0.0,,tab:grey
173,0.0,0.0,0.0,0.0,,tab:grey
174,0.0,0.0,0.0,0.0,,tab:grey
175,0.0,0.0,0.0,0.0,,tab:grey
176,0.0,0.0,0.0,0.0,,tab:grey
177,0.0,0.0,0.0,0.0,,tab:grey
178,0.0,0.0,0.0,0.0,,tab:grey
179,0.0,0.0,0.0,0.0,,tab:grey
180,0.0,0.0,0.0,0.0,,tab:grey
181,0.0,0.0,0.0,0.0,,tab:grey
182,0.0,0.0,0.0,0.0,,tab:grey
183,0.0,0.0,0.0,0.0,,tab:grey
184,0.0,0.0,0.0,0.0,,tab:grey
185,0.0,0.0,0.0,0.0,,tab:grey
186,0.0,0.0,0.0,0.0,,tab:grey
187,0.0,0.0,0.0,0.0,,tab:grey
188,0.0,0.0,0.0,0.0,,tab:grey
189,0.0,0.0,0.0,0.0,,tab:grey
190,0.0,0.0,0.0,0.0,,tab:grey
191,0.0,0.0,0.0,0.0,,tab:grey
192,0.0,0.0,0.0,0.0,,tab:grey
193,0.0,0.0,0.0,0.0,,tab:grey
194,0.0,0.0,0.0,0.0,,tab:grey
195,0.0,0.0,0.0,0.0,,tab:grey
196,0.0,0.0,0.0,0.0,,tab:grey
197,0.0,0.0,0.0,0.0,,tab:grey
198,0.0,0.0,0.0,0.0,,tab:grey
199,0.0,0.0,0.0,0.0,,tab:grey
200,0.0,0.0,0.0,0.0,,tab:grey
201,0.0,0.0,0.0,0.0,,tab:grey
202,0.0,0.0,0.0,0.0,,tab:grey
203,0.0,0.0,0.0,0.0,,tab:grey
204,0.0,0.0,0.0,0.0,,tab:grey
205,0.0,0.0,0.0,0.0,,tab:grey
206,0.0,0.0,0.0,0.0,,tab:grey
207,0.0,0.0,0.0,0.0,,tab:grey
208,0.0,0.0,0.0,0.0,,tab:grey
209,0.0,0.0,0.0,0.0,,tab:grey
210,0.0,0.0,0.0,0.0,,tab:grey
211,0.0,0.0,0.0,0.0,,tab:grey
212,0.0,0.0,0.0,0.0,,tab:grey
213,0.0,0.0,0.0,0.0,,tab:grey
214,0.0,0.0,0.0,0.0,,tab:grey
215,0.0,0.0,0.0,0.0,,tab:grey
216,0.0,0.0,0.0,0.0,,tab:grey
217,0.0,0.0,0.0,0.0,,tab:grey
218,0.0,0.0,0.0,0.0,,tab:grey
219,0.0,0.0,0.0,0.0,,tab:grey
220,0.0,0.0,0.0,0.0,,tab:grey
221,0.0,0.0,0.0,0.0,,tab:grey
222,0.0,0.0,0.0,0.0,,tab:grey
223,0.0,0.0,0.0,0.0,,tab:grey
224,0.0,0.0,0.0,0.0,,tab:grey
225,0.0,0.0,0.0,0.0,,tab:grey
226,0.0,0.0,0.0,0.0,,tab:grey
227,0.0,0.0,0.0,0.0,,tab:grey
228,0.0,0.0,0.0,0.0,,tab:grey
229,0.0,0.0,0.0,0.0,,tab:grey
230,0.0,0.0,0.0,0.0,,tab:grey
231,0.0,0.0,0.0,0.0,,tab:grey
232,0.0,0.0,0.0,0.0,,tab:grey
233,0.0,0.0,0.0,0.0,,tab:grey
234,0.0,0.0,0.0,0.0,,tab:grey
235,0.0,0.0,0.0,0.0,,tab:grey
236,0.0,0.0,0.0,0.0,,tab:grey
237,0.0,0.0,0.0,0.0,,tab:grey
238,0.0,0.0,0.0,0.0,,tab:grey
239,0.0,0.0,0.0,0.0,,tab:grey
240,0.0,0.0,0.0,0.0,,tab:grey
241,0.0,0.0,0.0,0.0,,tab:grey
242,0.0,0.0,0.0,0.0,,tab:grey
243,0.0,0.0,0.0,0.0,,tab:grey
244,0.0,0.0,0.0,0.0,,tab:grey
245,0.0,0.0,0.0,0.0,,tab:grey
246,0.0,0.0,0.0,0.0,,tab:grey
247,0.0,0.0,0.0,0.0,,tab:grey
248,0.0,0.0,0.0,0.0,,tab:grey
249,0.0,0.0,0.0,0.0,,tab:grey
250,0.0,0.0,0.0,0.0,,tab:grey
251,0.0,0.0,0.0,0.0,,tab:grey
252,0.0,0.0,0.0,0.0,,tab:grey
253,0.0,0.0,0.0,0.0,,tab:grey
254,0.0,0.0,0.0,0.0,,tab:grey
255,0.0,0.0,0.0,0.0,,tab:grey
256,0.0,0.0,0.0,0.0,,tab:grey
257,0.0,0.0,0.0,0.0,,tab:grey
258,0.0,0.0,0.0,0.0,,tab:grey
259,0.0,0.0,0.0,0.0,,tab:grey
260,0.0,0.0,0.0,0.0,,tab:grey
261,0.0,0.0,0.0,0.0,,tab:grey
262,0.0,0.0,0.0,0.0,,tab:grey
263,0.0,0.0,0.0,0.0,,tab:grey
264,0.0,0.0,0.0,0.0,,tab:grey
265,0.0,0.0,0.0,0.0,,tab:grey
266,0.0,0.0,0.0,0.0,,tab:grey
267,0.0,0.0,0.0,0.0,,tab:grey
268,0.0,0.0,0.0,0.0,,tab:grey
269,0.0,0.0,0.0,0.0,,tab:grey
270,0.0,0.0,0.0,0.0,,tab:grey
271,0.0,0.0,0.0,0.0,,tab:grey
272,0.0,0.0,0.0,0.0,,tab:grey
273,0.0,0.0,0.0,0.0,,tab:grey
274,0.0,0.0,0.0,0.0,,tab:grey
275,0.0,0.0,0.0,0.0,,tab:grey
276,0.0,0.0,0.0,0.0,,tab:grey
277,0.0,0.0,0.0,0.0,,tab:grey
278,0.0,0.0,0.0,0.0,,tab:grey
279,0.0,0.0,0.0,0.0,,tab:grey
280,0.0,0.0,0.0,0.0,,tab:grey
281,0.0,0.0,0.0,0.0,,tab:grey
282,0.0,0.0,0.0,0.0,,tab:grey
283,0.0,0.0,0.0,0.0,,tab:grey
284,0.0,0.0,0.0,0.0,,tab:grey
285,0.0,0.0,0.0,0.0,,tab:grey
286,0.0,0.0,0.0,0.0,,tab:grey
287,0.0,0.0,0.0,0.0,,tab:grey
288,0.0,0.0,0.0,0.0,,tab:grey
289,0.0,0.0,0.0,0.0,,tab:grey
290,0.0,0.0,0.0,0.0,,tab:grey
291,0.0,0.0,0.0,0.0,,tab:grey
292,0.0,0.0,0.0,0.0,,tab:grey
293,0.0,0.0,0.0,0.0,,tab:grey
294,0.0,0.0,0.0,0.0,,tab:grey
295,0.0,0.0,0.0,0.0,,tab:grey
296,0.0,0.0,0.0,0.0,,tab:grey
297,0.0,0.0,0.0,0.0,,tab:grey
298,0.0,0.0,0.0,0.0,,tab:grey
299,0.0,0.0,0.0,0.0,,tab:grey
300,0.0,0.0,0.0,0.0,,tab:grey
301,0.0,0.0,0.0,0.0,,tab:grey
302,0.0,0.0,0.0,0.0,,tab:grey
303,0.0,0.0,0.0,0.0,,tab:grey
304,0.0,0.0,0.0,0.0,,tab:grey
305,0.0,0.0,0.0,0.0,,tab:grey
306,0.0,0.0,0.0,0.0,,tab:grey
307,0.0,0.0,0.0,0.0,,tab:grey
308,0.0,0.0,0.0,0.0,,tab:grey
309,0.0,0.0,0.0,0.0,,tab:grey
310,0.0,0.0,0.0,0.0,,tab:grey
311,0.0,0.0,0.0,0.0,,tab:grey
312,0.0,0.0,0.0,0.0,,tab:grey
313,0.0,0.0,0.0,0.0,,tab:grey
314,0.0,0.0,0.0,0.0,,tab:grey
315,0.0,0.0,0.0,0.0,,tab:grey
316,0.0,0.0,0.0,0.0,,tab:grey
317,0.0,0.0,0.0,0.0,,tab:grey
318,0.0,0.0,0.0,0.0,,tab:grey
319,0.0,0.0,0.0,0.0,,tab:grey
320,0.0,0.0,0.0,0.0,,tab:grey
321,0.0,0.0,0.0,0.0,,tab:grey
322,0.0,0.0,0.0,0.0,,tab:grey
323,0.0,0.0,0.0,0.0,,tab:grey
324,0.0,0.0,0.0,0.0,,tab:grey
325,0.0,0.0,0.0,0.0,,tab:grey
326,0.0,0.0,0.0,0.0,,tab:grey
327,0.0,0.0,0.0,0.0,,tab:grey
328,0.0,0.0,0.0,0.0,,tab:grey
329,0.0,0.0,0.0,0.0,,tab:grey
330,0.0,0.0,0.0,0.0,,tab:grey
331,0.0,0.0,0.0,0.0,,tab:grey
332,0.0,0.0,0.0,0.0,,tab:grey
333,0.0,0.0,0.0,0.0,,tab:grey
334,0.0,0.0,0.0,0.0,,tab:grey
335,0.0,0.0,0.0,0.0,,tab:grey
336,0.0,0.0,0.0,0.0,,tab:grey
337,0.0,0.0,0.0,0.0,,tab:grey
338,0.0,0.0,0.0,0.0,,tab:grey
339,0.0,0.0,0.0,0.0,,tab:grey
340,0.0,0.0,0.0,0.0,,tab:grey
341,0.0,0.0,0.0,0.0,,tab:grey
342,0.0,0.0,0.0,0.0,,tab:grey
343,0.0,0.0,0.0,0.0,,tab:grey
344,0.0,0.0,0.0,0.0,,tab:grey
345,0.0,0.0,0.0,0.0,,tab:grey
346,0.0,0.0,0.0,0.0,,tab:grey
347,0.0,0.0,0.0,0.0,,tab:grey
348,0.0,0.0,0.0,0.0,,tab:grey
349,0.0,0.0,0.0,0.0,,tab:grey
350,0.0,0.0,0.0,0.0,,tab:grey
351,0.0,0.0,0.0,0.0,,tab:grey
352,0.0,0.0,0.0,0.0,,tab:grey
353,0.0,0.0,0.0,0.0,,tab:grey
354,0.0,0.0,0.0,0.0,,tab:grey
355,0.0,0.0,0.0,0.0,,tab:grey
356,0.0,0.0,0.0,0.0,,tab:grey
357,0.0,0.0,0.0,0.0,,tab:grey
358,0.0,0.0,0.0,0.0,,tab:grey
359,0.0,0.0,0.0,0.0,,tab:grey
360,0.0,0.0,0.0,0.0,,tab:grey
361,0.0,0.0,0.0,0.0,,tab:grey
362,0.0,0.0,0.0,0.0,,tab:grey
363,0.0,0.0,0.0,0.0,,tab:grey
364,0.0,0.0,0.0,0.0,,tab:grey
365,0.0,0.0,0.0,0.0,,tab:grey
366,0.0,0.0,0.0,0.0,,tab:grey
367,0.0,0.0,0.0,0.0,,tab:grey
368,0.0,0.0,0.0,0.0,,tab:grey
369,0.0,0.0,0.0,0.0,,tab:grey
370,0.0,0.0,0.0,0.0,,tab:grey
371,0.0,0.0,0.0,0.0,,tab:grey
372,0.0,0.0,0.0,0.0,,tab:grey
373,0.0,0.0,0.0,0.0,,tab:grey
374,0.0,0.0,0.0,0.0,,tab:grey
375,0.0,0.0,0.0,0.0,,tab:grey
376,0.0,0.0,0.0,0.0,,tab:grey
377,0.0,0.0,0.0,0.0,,tab:grey
378,0.0,0.0,0.0,0.0,,tab:grey
379,0.0,0.0,0.0,0.0,,tab:grey
380,0.0,0.0,0.0,0.0,,tab:grey
381,0.0,0.0,0.0,0.0,,tab:grey
382,0.0,0.0,0.0,0.0,,tab:grey
383,0.0,0.0,0.0,0.0,,tab:grey
384,0.0,0.0,0.0,0.0,,tab:grey
385,0.0,0.0,0.0,0.0,,tab:grey
386,0.0,0.0,0.0,0.0,,tab:grey
387,0.0,0.0,0.0,0.0,,tab:grey
388,0.0,0.0,0.0,0.0,,tab:grey
389,0.0,0.0,0.0,0.0,,tab:grey
390,0.0,0.0,0.0,0.0,,tab:grey
391,0.0,0.0,0.0,0.0,,tab:grey
392,0.0,0.0,0.0,0.0,,tab:grey
393,0.0,0.0,0.0,0.0,,tab:grey
394,0.0,0.0,0.0,0.0,,tab:grey
395,0.0,0.0,0.0,0.0,,tab:grey
396,0.0,0.0,0.0,0.0,,tab:grey
397,0.0,0.0,0.0,0.0,,tab:grey
398,0.0,0.0,0.0,0.0,,tab:grey
399,0.0,0.0,0.0,0.0,,tab:grey
400,0.0,0.0,0.0,0.0,,tab:grey
401,0.0,0.0,0.0,0.0,,tab:grey
402,0.0,0.0,0.0,0.0,,tab:grey
403,0.0,0.0,0.0,0.0,,tab:grey
404,0.0,0.0,0.0,0.0,,tab:grey
405,0.0,0.0,0.0,0.0,,tab:grey
406,0.0,0.0,0.0,0.0,,tab:grey
407,0.0,0.0,0.0,0.0,,tab:grey
408,0.0,0.0,0.0,0.0,,tab:grey
409,0.0,0.0,0.0,0.0,,tab:grey
410,0.0,0.0,0.0,0.0,,tab:grey
411,0.0,0.0,0.0,0.0,,tab:grey
412,0.0,0.0,0.0,0.0,,tab:grey
413,0.0,0.0,0.0,0.0,,tab:grey
414,0.0,0.0,0.0,0.0,,tab:grey
415,0.0,0.0,0.0,0.0,,tab:grey
416,0.0,0.0,0.0,0.0,,tab:grey
417,0.0,0.0,0.0,0.0,,tab:grey
418,0.0,0.0,0.0,0.0,,tab:grey
419,0.0,0.0,0.0,0.0,,tab:grey
420,0.0,0.0,0.0,0.0,,tab:grey
421,0.0,0.0,0.0,0.0,,tab:grey
422,0.0,0.0,0.0,0.0,,tab:grey
423,0.0,0.0,0.0,0.0,,tab:grey
424,0.0,0.0,0.0,0.0,,tab:grey
425,0.0,0.0,0.0,0.0,,tab:grey
426,0.0,0.0,0.0,0.0,,tab:grey
427,0.0,0.0,0.0,0.0,,tab:grey
428,0.0,0.0,0.0,0.0,,tab:grey
429,0.0,0.0,0.0,0.0,,tab:grey
430,0.0,0.0,0.0,0.0,,tab:grey
431,0.0,0.0,0.0,0.0,,tab:grey
432,0.0,0.0,0.0,0.0,,tab:grey
433,0.0,0.0,0.0,0.0,,tab:grey
434,0.0,0.0,0.0,0.0,,tab:grey
435,0.0,0.0,0.0,0.0,,tab:grey
436,0.0,0.0,0.0,0.0,,tab:grey
437,0.0,0.0,0.0,0.0,,tab:grey
438,0.0,0.0,0.0,0.0,,tab:grey
439,0.0,0.0,0.0,0.0,,tab:grey
440,0.0,0.0,0.0,0.0,,tab:grey
441,0.0,0.0,0.0,0.0,,tab:grey
442,0.0,0.0,0.0,0.0,,tab:grey
443,0.0,0.0,0.0,0.0,,tab:grey
444,0.0,0.0,0.0,0.0,,tab:grey
445,0.0,0.0,0.0,0.0,,tab:grey
446,0.0,0.0,0.0,0.0,,tab:grey
447,0.0,0.0,0.0,0.0,,tab:grey
448,0.0,0.0,0.0,0.0,,tab:grey
449,0.0,0.0,0.0,0.0,,tab:grey
450,0.0,0.0,0.0,0.0,,tab:grey
451,0.0,0.0,0.0,0.0,,tab:grey
452,0.0,0.0,0.0,0.0,,tab:grey
453,0.0,0.0,0.0,0.0,,tab:grey
454,0.0,0.0,0.0,0.0,,tab:grey
455,0.0,0.0,0.0,0.0,,tab:grey
456,0.0,0.0,0.0,0.0,,tab:grey
457,0.0,0.0,0.0,0.0,,tab:grey
458,0.0,0.0,0.0,0.0,,tab:grey
459,0.0,0.0,0.0,0.0,,tab:grey
460,0.0,0.0,0.0,0.0,,tab:grey
461,0.0,0.0,0.0,0.0,,tab:grey
462,0.0,0.0,0.0,0.0,,tab:grey
463,0.0,0.0,0.0,0.0,,tab:grey
464,0.0,0.0,0.0,0.0,,tab:grey
465,0.0,0.0,0.0,0.0,,tab:grey
466,0.0,0.0,0.0,0.0,,tab:grey
467,0.0,0.0,0.0,0.0,,tab:grey
468,0.0,0.0,0.0,0.0,,tab:grey
469,0.0,0.0,0.0,0.0,,tab:grey
470,0.0,0.0,0.0,0.0,,tab:grey
471,0.0,0.0,0.0,0.0,,tab:grey
472,0.0,0.0,0.0,0.0,,tab:grey
473,0.0,0.0,0.0,0.0,,tab:grey
474,0.0,0.0,0.0,0.0,,tab:grey
475,0.0,0.0,0.0,0.0,,tab:grey
476,0.0,0.0,0.0,0.0,,tab:grey
477,0.0,0.0,0.0,0.0,,tab:grey
478,0.0,0.0,0.0,0.0,,tab:grey
479,0.0,0.0,0.0,0.0,,tab:grey
480,0.0,0.0,0.0,0.0,,tab:grey
481,0.0,0.0,0.0,0.0,,tab:grey
482,0.0,0.0,0.0,0.0,,tab:grey
483,0.0,0.0,0.0,0.0,,tab:grey
484,0.0,0.0,0.0,0.0,,tab:grey
485,0.0,0.0,0.0,0.0,,tab:grey
486,0.0,0.0,0.0,0.0,,tab:grey
487,0.0,0.0,0.0,0.0,,tab:grey
488,0.0,0.0,0.0,0.0,,tab:grey
489,0.0,0.0,0.0,0.0,,tab:grey
490,0.0,0.0,0.0,0.0,,tab:grey
491,0.0,0.0,0.0,0.0,,tab:grey
492,0.0,0.0,0.0,0.0,,tab:grey
493,0.0,0.0,0.0,0.0,,tab:grey
494,0.0,0.0,0.0,0.0,,tab:grey
495,0.0,0.0,0.0,0.0,,tab:grey
496,0.0,0.0,0.0,0.0,,tab:grey
497,0.0,0.0,0.0,0.0,,tab:grey
498,0.0,0.0,0.0,0.0,,tab:grey
499,0.0,0.0,0.0,0.0,,tab:grey
500,0.0,0.0,0.0,0.0,,tab:grey
501,0.0,0.0,0.0,0.0,,tab:grey
502,0.0,0.0,0.0,0.0,,tab:grey
503,0.0,0.0,0.0,0.0,,tab:grey
504,0.0,0.0,0.0,0.0,,tab:grey
505,0.0,0.0,0.0,0.0,,tab:grey
506,0.0,0.0,0.0,0.0,,tab:grey
507,0.0,0.0,0.0,0.0,,tab:grey
508,0.0,0.0,0.0,0.0,,tab:grey
509,0.0,0.0,0.0,0.0,,tab:grey
510,0.0,0.0,0.0,0.0,,tab:grey
511,0.0,0.0,0.0,0.0,,tab:grey
512,0.0,0.0,0.0,0.0,,tab:grey
513,0.0,0.0,0.0,0.0,,tab:grey
514,0.0,0.0,0.0,0.0,,tab:grey
515,0.0,0.0,0.0,0.0,,tab:grey
516,0.0,0.0,0.0,0.0,,tab:grey
517,0.0,0.0,0.0,0.0,,tab:grey
518,0.0,0.0,0.0,0.0,,tab:grey
519,0.0,0.0,0.0,0.0,,tab:grey
520,0.0,0.0,0.0,0.0,,tab:grey
521,0.0,0.0,0.0,0.0,,tab:grey
522,0.0,0.0,0.0,0.0,,tab:grey
523,0.0,0.0,0.0,0.0,,tab:grey
524,0.0,0.0,0.0,0.0,,tab:grey
525,0.0,0.0,0.0,0.0,,tab:grey
526,0.0,0.0,0.0,0.0,,tab:grey
527,0.0,0.0,0.0,0.0,,tab:grey
528,0.0,0.0,0.0,0.0,,tab:grey
529,0.0,0.0,0.0,0.0,,tab:grey
530,0.0,0.0,0.0,0.0,,tab:grey
531,0.0,0.0,0.0,0.0,,tab:grey
532,0.0,0.0,0.0,0.0,,tab:grey
533,0.0,0.0,0.0,0.0,,tab:grey
534,0.0,0.0,0.0,0.0,,tab:grey
535,0.0,0.0,0.0,0.0,,tab:grey
536,0.0,0.0,0.0,0.0,,tab:grey
537,0.0,0.0,0.0,0.0,,tab:grey
538,0.0,0.0,0.0,0.0,,tab:grey
539,0.0,0.0,0.0,0.0,,tab:grey
540,0.0,0.0,0.0,0.0,,tab:grey
541,0.0,0.0,0.0,0.0,,tab:grey
542,0.0,0.0,0.0,0.0,,tab:grey
543,0.0,0.0,0.0,0.0,,tab:grey
544,0.0,0.0,0.0,0.0,,tab:grey
545,0.0,0.0,0.0,0.0,,tab:grey
546,0.0,0.0,0.0,0.0,,tab:grey
547,0.0,0.0,0.0,0.0,,tab:grey
548,0.0,0.0,0.0,0.0,,tab:grey
549,0.0,0.0,0.0,0.0,,tab:grey
550,0.0,0.0,0.0,0.0,,tab:grey
551,0.0,0.0,0.0,0.0,,tab:grey
552,0.0,0.0,0.0,0.0,,tab:grey
553,0.0,0.0,0.0,0.0,,tab:grey
554,0.0,0.0,0.0,0.0,,tab:grey
555,0.0,0.0,0.0,0.0,,tab:grey
556,0.0,0.0,0.0,0.0,,tab:grey
557,0.0,0.0,0.0,0.0,,tab:grey
558,0.0,0.0,0.0,0.0,,tab:grey
