,structure_backyards
11035,0.0016359099285344068
11036,0.010379203524169578
11037,0.0
11038,0.0
11039,0.0
11040,0.0
11041,0.0011156206721519544
11042,0.0
11043,0.0
11044,5.858413207056167e-06
11045,0.0003891769097120623
11046,0.006178260997493752
11047,0.004328535027070806
11048,0.0028518561015584555
11049,0.004228843235888426
11050,0.0006773190535417993
11051,4.757308033109188e-06
11052,0.0
11053,7.119908938620543e-07
11054,2.1763290812896363e-09
11055,6.450221650769382e-07
11056,0.00029756299879485744
11057,0.00014667831145725576
11058,5.376227426829411e-06
11059,0.0019497557203003472
11060,0.01782572951953315
11061,0.015900922924085775
11062,0.006422010427188302
11063,0.0015107930412523356
11064,0.005412159016448504
11065,0.0021363131961575537
11066,2.3918241666006183e-05
11067,0.00012143821499098141
11068,1.7744021629045021e-06
11069,0.0
11070,0.0
11071,0.00029311890930732083
11072,6.024393880836115e-05
11073,0.0
11074,0.0
11075,9.709275158501021e-09
11076,0.000300906474972119
11077,0.00013045422268086407
11078,0.0007611186533526934
11079,0.005877558862605272
11080,6.15327239605382e-05
11081,0.00032731683819190653
11082,0.0
11083,2.0131555141400785e-07
11084,2.9921042141713567e-05
11085,0.0
11086,6.584458237236922e-06
11087,0.003278607294253419
11088,0.002041074404333748
11089,0.0004278676136563574
11090,0.0004841158945913888
11091,1.7182635754667382e-05
11092,1.3267142597515806e-05
11093,5.894020182966378e-05
11094,0.05453478703897179
11095,0.025968218994189367
11096,0.0008782519474437057
11097,0.0006472769571351045
11098,8.09757748778338e-06
11099,0.00041610928639876696
11100,0.0033344158085649948
11101,0.0029988839420875056
11102,0.0010805258856994204
11103,6.130720561775752e-08
11104,0.0
11105,0.0
11106,0.0
11107,0.0
11108,0.0
11109,0.0
11110,0.00042390843791370906
11111,8.75442337227314e-06
11112,0.0
11113,6.263002306775494e-05
11114,0.0003327506273929032
11115,0.0
11116,0.0
11117,0.0
11118,0.00014824266598570878
11119,0.002849841270418819
11120,4.807126101029811e-06
11121,0.0
11122,0.0
11123,1.600397701890663e-07
11124,4.2824200686078506e-06
11125,0.0
11126,0.0
11127,0.0
11128,0.0
11129,0.0001732274184947149
11130,0.0018914249985762216
11131,0.0027417964664498817
11132,0.00023672745294755373
11133,0.000503621031103327
11134,0.0013072829706288088
11135,4.773144444679747e-05
11136,0.0
11137,0.00013474214127486602
11138,0.03985938264527998
11139,0.004581574844239359
11140,0.0003989441235607948
11141,0.0006559177532580879
11142,0.0006810222739953491
11143,2.8672606072933394e-06
11144,2.8035288444450576e-07
11145,0.00021525905212571936
11146,0.0019969294679632365
11147,0.003057709401168061
11148,0.0015581649268702233
11149,1.4799400905200078e-05
11150,3.981641677713091e-08
11151,1.580264747628305e-08
11152,1.3624200204150259e-06
11153,0.0
11154,3.2299368572918697e-06
11155,0.0001001081307633253
11156,6.810299935147385e-05
11157,0.0007325748608793469
11158,3.0847064007561754e-05
11159,9.448084815088651e-06
11160,0.0004670258708327999
11161,0.0
11162,0.0
11163,0.0
11164,1.2306756192328776e-08
11165,0.00043233265546322846
11166,0.0
11167,0.0
11168,0.0002650187416032892
11169,6.70428826146805e-08
11170,0.000341919905500019
11171,0.007256239307882997
11172,0.0012315106262832823
11173,0.0028081640858407856
11174,0.00290055622636918
11175,0.00030540749854821
11176,0.00011577124600587115
11177,0.0004846332592644005
11178,0.0002872151007167208
11179,0.0
11180,1.2805948313852924e-05
11181,1.0016508649515284e-05
11182,1.0916133191738087e-05
11183,0.000796565106185647
11184,0.00034943726513201944
11185,0.0
11186,0.0002493630786552723
11187,2.499231245232392e-06
11188,0.0006331351636958625
11189,0.0006383065915115683
11190,0.000562296686689797
11191,3.4520820856241074e-05
11192,0.0
11193,0.0
11194,0.00046172234785605084
11195,0.0032211947097417508
11196,0.0006118973524925439
11197,1.8563677891842752e-05
11198,0.0
11199,0.0
11200,6.691127690315252e-07
11201,1.8736963848192077e-06
11202,6.384820632704546e-05
11203,0.0013101978526359136
11204,0.0013307705218825086
11205,0.0002871590073900998
11206,2.9885279320858367e-05
11207,0.0
11208,9.618972827063118e-06
11209,0.0009812715536921053
11210,0.00245414323318465
11211,0.0001592142837180531
11212,0.0
11213,2.6627809749862597e-06
11214,0.00016416264449101668
11215,0.0017462124794721723
11216,0.00523512158235216
11217,0.005816417447378507
11218,0.012590486800034545
11219,0.07387458125748052
11220,0.040733549385353895
11221,0.0003894860013767595
11222,6.957050207705385e-05
11223,2.859589824306543e-05
11224,0.0009702254030571549
11225,0.001180919570913625
11226,0.0010319705017347218
11227,0.00012397062122820234
11228,0.0
11229,0.0
11230,0.0
11231,4.0365453819987684e-07
11232,0.0
11233,0.0
11234,1.8208419890474418e-06
11235,0.0006324493841743311
11236,0.0
11237,0.0007633604438018429
11238,4.394564741243391e-05
11239,0.0
11240,0.0
11241,0.0
11242,0.0
11243,0.0014862760144022046
11244,0.002459502104705488
11245,8.736717732747581e-06
11246,0.0
11247,0.0
11248,1.7777093714714163e-05
11249,0.0
11250,0.0
11251,0.00042587193135669134
11252,0.002779596938102801
11253,0.0009019804187226025
11254,0.00035471196419635276
11255,0.000641829080425192
11256,0.0011691727345413318
11257,1.3065298079921778e-08
11258,0.0
11259,0.004642827844452382
11260,0.027785002678015838
11261,1.0782600254286857e-05
11262,3.8670294985656176e-05
11263,0.00013066555910875538
11264,6.363768155168817e-05
11265,0.0006360463301607172
11266,8.130944024014194e-08
11267,0.0
11268,0.0
11269,6.767599638606059e-06
11270,0.0022365504513501286
11271,0.000823726266844601
11272,3.160165182261671e-05
11273,4.154216851956273e-06
11274,0.0
11275,0.0
11276,0.0
11277,0.0
11278,7.97237284470887e-06
11279,0.0
11280,0.0
11281,0.00012936258164088706
11282,4.2261981343058614e-05
11283,0.0
11284,1.7886654239937047e-07
11285,4.6431121170518396e-06
11286,7.163657429671217e-06
11287,0.0002683900244083454
11288,0.0
11289,0.0
11290,0.0
11291,0.0
11292,0.00027176041819347964
11293,0.0062983951316297245
11294,0.01294448580054963
11295,0.0007190839744989371
11296,0.0003492459229788645
11297,0.002300322008504004
11298,0.001548022341142673
11299,0.0008610462694761032
11300,0.00023033767477385656
11301,0.00032539127235211657
11302,0.00022169275630318482
11303,0.00018431351097158183
11304,0.0001432571013414652
11305,7.157184261787533e-05
11306,6.5621850148946494e-06
11307,0.0
11308,5.692186088931703e-06
11309,0.0005688182077061197
11310,0.0
11311,0.0007683567841971863
11312,0.0003193090063222652
11313,0.00035481745934392526
11314,1.4808042402880876e-08
11315,0.0
11316,0.00274513277106269
11317,0.0003854298249716673
11318,4.9316743647010446e-05
11319,0.00020644331228662308
11320,2.282391445529816e-06
11321,0.0
11322,0.0
11323,0.0
11324,1.2236346358562652e-07
11325,1.2507213186887054e-05
11326,0.002392563773381906
11327,0.0
11328,0.0
11329,0.0
11330,9.045810354690501e-06
11331,0.0019246468719837004
11332,4.045911943847501e-07
11333,9.692496115779639e-07
11334,3.3001125896125865e-05
11335,0.002087996647443124
11336,0.0018562508488104339
11337,0.0008181509631068603
11338,0.0003256457758871422
11339,0.00036940796663576095
11340,0.004848642584845464
11341,0.01569166123490207
11342,0.11224717647113983
11343,0.09844716834619399
11344,0.01580463259369649
11345,1.2276517942749901e-05
11346,0.0003031472777997047
11347,0.003310631758935841
11348,0.0010134375003497049
11349,0.0008439784063110853
11350,9.754678337963744e-11
11351,0.0
11352,0.0
11353,0.00011530530580760573
11354,0.00044812276555394496
11355,1.7118581457025135e-05
11356,2.753862278610275e-07
11357,0.0011264670792476205
11358,6.178321537139924e-07
11359,0.0017306890679672166
11360,0.0
11361,0.0
11362,0.0
11363,0.0
11364,0.0
11365,0.0006796640153754886
11366,0.002017524646383059
11367,0.0010092557061556892
11368,0.0
11369,5.749202528058733e-05
11370,3.032260659725076e-05
11371,0.0
11372,0.0
11373,0.0
11374,0.0005293001959060379
11375,0.0011021647590517007
11376,1.8508863269530197e-05
11377,9.219563188815938e-09
11378,5.162658303406835e-09
11379,0.0
11380,0.0
11381,0.009643292541345326
11382,0.015391759584330346
11383,0.00014646967853581698
11384,1.8614322584793215e-07
11385,2.7096013537760417e-05
11386,1.3401273857269238e-05
11387,0.00012764092317721243
11388,3.150506906720281e-05
11389,0.0
11390,0.0
11391,3.639132465896765e-07
11392,5.226607292490687e-06
11393,0.00012411260508803605
11394,6.714978158681933e-05
11395,8.12157825091592e-09
11396,0.0
11397,0.0
11398,0.0
11399,0.0
11400,0.0
11401,0.0
11402,0.0
11403,0.0001388157432785358
11404,8.690413052121786e-05
11405,0.000500390747276212
11406,0.0010728049020384252
11407,0.0008174074249102133
11408,0.00034142019255009565
11409,6.7470248254836335e-06
11410,0.0
11411,0.0
11412,0.0
11413,0.0
11414,3.398115977724965e-08
11415,0.0006437289009179757
11416,0.00622969904806994
11417,0.0005060800737360709
11418,1.4742553213251032e-05
11419,2.2746539323415943e-07
11420,4.183015050647354e-08
11421,1.8707051201017098e-08
11422,7.519141496091176e-10
11423,4.1969505620268064e-05
11424,0.0010046241559466286
11425,0.0013788457649495612
11426,0.00021028797482837785
11427,6.4942832085272194e-06
11428,2.2948131835192247e-07
11429,4.966848490827908e-06
11430,5.8755264810828236e-05
11431,0.00023865951461885448
11432,1.7491962851514726e-07
11433,2.4364188110975472e-05
11434,0.0005643484150487392
11435,0.000750835868490545
11436,0.00021455403926332232
11437,1.5885674212913205e-07
11438,0.005574625022399898
11439,0.0003721331273469354
11440,0.000552449547628188
11441,5.130409261026573e-06
11442,0.0
11443,0.0
11444,0.0
11445,0.0
11446,0.0
11447,0.0
11448,0.0033600193698113344
11449,0.00014971589976796014
11450,3.7682319032031644e-05
11451,0.0
11452,0.0021953032654947234
11453,3.0083028689355783e-06
11454,8.54525923076376e-05
11455,0.001752362503997386
11456,0.0033569273064256657
11457,0.00031298565938989756
11458,3.633418856430888e-06
11459,9.484232724333644e-05
11460,1.356686970711125e-06
11461,9.357930805631165e-05
11462,0.0027160854943191733
11463,0.007884975182444002
11464,0.018628607745652472
11465,0.10462720181110341
11466,0.06466054963559242
11467,0.021482815111056014
11468,1.7612680338365316e-05
11469,1.7167907293032696e-05
11470,0.0005507195919380729
11471,0.003588472491627615
11472,2.786303272130818e-06
11473,0.0
11474,0.0
11475,0.0
11476,2.6877050191284807e-05
11477,0.0006870956469563807
11478,0.0021938498173958466
11479,0.0032099672224059025
11480,0.0065766922036728315
11481,0.008196843858269413
11482,0.000497064219200688
11483,0.015994921127152343
11484,0.005613191815469764
11485,0.0003382050883611182
11486,0.000744303090655338
11487,0.0025955036630802347
11488,3.8271854706188386e-05
11489,0.00013872227486385426
11490,0.0006799893953362985
11491,0.0006162632517833595
11492,8.903743517953646e-05
11493,0.0001925366813181897
11494,0.0
11495,0.0
11496,0.00040163483471316724
11497,0.00269502192704955
11498,0.0006880946623172272
11499,0.0
11500,2.6960001290237105e-08
11501,6.85004310281086e-06
11502,0.0
11503,0.0010072481526456807
11504,0.01202482517430836
11505,0.0005597669866652928
11506,0.0001874551146669613
11507,0.00039931479420373555
11508,0.0009704371640267357
11509,0.0019815562900820974
11510,0.00021845138839156396
11511,8.860468355358187e-09
11512,0.0
11513,0.0
11514,8.43204798306526e-07
11515,0.0
11516,0.0
11517,0.0
11518,0.0
11519,2.6779887942902575e-07
11520,0.0
11521,1.315551648326062e-05
11522,0.0
11523,0.0
11524,1.4065916341857035e-08
11525,1.6238407713131688e-05
11526,0.0006651635941269861
11527,0.00020951693771887448
11528,2.546811298866725e-07
11529,1.5375162134325177e-08
11530,0.00019846700847109028
11531,0.0012945914559243257
11532,3.113910651623579e-06
11533,0.0
11534,2.7462211917567846e-07
11535,0.0
11536,2.439336699876427e-05
11537,0.0004542218339050177
11538,0.0062625873236386905
11539,0.0024837539164305443
11540,0.000668106786308052
11541,0.0008038601258935541
11542,0.001872876003404989
11543,3.4111548343980234e-05
11544,0.0007012067719615759
11545,0.0030749131348377784
11546,3.8618177621116324e-05
11547,0.0002118285240119718
11548,0.0012604062827597773
11549,0.002368655868385901
11550,0.0004627874618183129
11551,0.00015009862715091238
11552,7.936980850340235e-07
11553,4.92318153268914e-06
11554,7.7652917670387e-05
11555,2.9603452119297327e-05
11556,2.1342993328382977e-05
11557,1.4204850948482755e-07
11558,2.412870522826148e-07
11559,0.00015322610157490833
11560,0.0041814248501356455
11561,1.1589328775593254e-05
11562,1.5415106842287861e-06
11563,3.9869715610517793e-07
11564,0.0
11565,0.0
11566,0.0
11567,0.0
11568,0.0
11569,9.26929670202288e-05
11570,0.0023868755555071426
11571,0.001512308344292603
11572,8.398258309314637e-06
11573,0.0
11574,0.0005172007249069685
11575,0.0
11576,0.0007813497754051396
11577,5.8332031504842006e-06
11578,4.2059246755752656e-05
11579,0.0
11580,1.0261524595638487e-06
11581,2.08947764556825e-08
11582,2.543031446768116e-06
11583,5.175749855354082e-06
11584,0.0006493565797266166
11585,0.010876021921337863
11586,0.009852205537268418
11587,0.0813098808227693
11588,0.04071001462121638
11589,0.09066108254167
11590,0.05933803034163754
11591,1.7298321243331384e-05
11592,3.613064516582614e-05
11593,0.003155182558278582
11594,0.00018074692833453473
11595,0.0
11596,0.0
11597,0.0
11598,0.0
11599,0.0
11600,0.0
11601,0.0
11602,0.0
11603,0.0033233253298024096
11604,0.06403095853320127
11605,0.04252239450674176
11606,0.008033975181272756
11607,0.05607540870174852
11608,0.027738609503531093
11609,0.0006487684798388468
11610,1.6597674505431633e-06
11611,0.0011435372492784362
11612,0.0038088634350179557
11613,0.005368363358527283
11614,0.0031646261637797404
11615,0.006283345043841204
11616,0.0
11617,0.0
11618,3.764831174406421e-05
11619,0.0002945763993621444
11620,0.0012992375401837625
11621,0.00016329372530146007
11622,0.0001691890513203694
11623,0.0001611408397005206
11624,0.00011520555776105333
11625,0.007576458027980522
11626,0.01860742031771371
11627,0.0035019359458339943
11628,0.0019637442304209626
11629,0.0006332457171415105
11630,0.0012554856125119825
11631,0.0001759811449196556
11632,0.0003874694953555139
11633,0.0002153334756727626
11634,0.0
11635,0.0
11636,0.0
11637,0.0
11638,0.0
11639,3.780530393486718e-05
11640,0.001112504419486246
11641,0.0003595126849115011
11642,5.789984623213976e-05
11643,8.110653839991099e-05
11644,9.97549089767956e-07
11645,1.7448857759587625e-06
11646,0.0
11647,8.206144140057465e-07
11648,0.00023494013484818492
11649,0.0
11650,0.0
11651,0.0
11652,0.0003961769350232417
11653,0.0018766521075116562
11654,1.2786123405753389e-06
11655,0.0
11656,2.188930417775142e-05
11657,0.0
11658,0.0
11659,3.0510231657275107e-05
11660,0.0023709408524003814
11661,0.006609739111454721
11662,0.005063704917940446
11663,0.004298144638123809
11664,0.002064848213022074
11665,0.0012813581236519262
11666,0.002012424233759579
11667,0.0007686066272643584
11668,4.308138908817923e-05
11669,0.0
11670,3.2777339094213392e-06
11671,0.0016403740660521976
11672,0.0002886032881596853
11673,0.000237769793587985
11674,3.748644795192191e-05
11675,0.0
11676,0.0
11677,0.00011081554915554043
11678,0.00029792959294472603
11679,0.0
11680,0.0
11681,2.6038035556955075e-06
11682,0.0075285321778881704
11683,2.9376058842477404e-05
11684,0.0
11685,2.811152430292124e-06
11686,0.00016720270310929486
11687,5.407926512978608e-06
11688,2.073014283669243e-06
11689,1.5082082005095398e-06
11690,0.0
11691,3.509209925835861e-05
11692,0.0001547337410035095
11693,7.834570710251725e-05
11694,0.0004341121111766983
11695,0.0
11696,0.0007092711117433231
11697,0.0
11698,0.0005031126887497446
11699,1.629906341034041e-07
11700,1.116342566814054e-09
11701,0.0
11702,0.0
11703,0.0006789092801150223
11704,0.0031061010895879187
11705,0.000316653711387804
11706,0.0059397744295631195
11707,0.00020622311021100483
11708,0.0021709710557511926
11709,0.007850624788754312
11710,0.017522709499360287
11711,0.15700975024813804
11712,0.08701256302734763
11713,0.00012331772767799911
11714,0.0004976128705989693
11715,0.0016243829579511014
11716,0.0015238721086816324
11717,5.6630335072401545e-06
11718,4.541650706260644e-06
11719,0.0
11720,9.8546234023034e-09
11721,0.0
11722,0.0
11723,0.0
11724,4.006948517564738e-06
11725,0.05435230832461564
11726,0.030294999009973178
11727,0.0
11728,0.0
11729,0.0
11730,6.834586098523384e-06
11731,0.0
11732,0.0
11733,0.0
11734,4.4079207143772725e-05
11735,0.025075012188560116
11736,0.02263018423709569
11737,0.004042719352015229
11738,0.0
11739,8.362083222513161e-05
11740,0.002147169394756797
11741,0.002284321382581305
11742,0.006451906250590633
11743,0.01098589118785446
11744,0.007737513453239323
11745,0.023290271550602013
11746,0.00613707802204548
11747,0.0003918722936771882
11748,0.003379997587776457
11749,0.0013288391065994255
11750,0.00021424271995266353
11751,8.137894796275441e-08
11752,0.0
11753,0.0001726785163533446
11754,1.8844220105699635e-07
11755,0.0
11756,0.0
11757,4.810039992084368e-07
11758,0.00024994579092932004
11759,0.0007979221367604391
11760,0.00043159451191937575
11761,0.0006476510344658172
11762,0.0028706667655901013
11763,0.0029019182071575835
11764,5.5526278758019255e-06
11765,2.5638260322842368e-05
11766,0.0
11767,0.0
11768,0.0
11769,0.0
11770,0.0
11771,0.0
11772,4.918651160251137e-06
11773,0.002498454809699602
11774,0.00034666860758325184
11775,6.532193224031636e-06
11776,0.00012242750981241143
11777,2.194059544501629e-09
11778,1.884925846004364e-10
11779,2.7782469189990546e-05
11780,0.0008794001843536262
11781,0.0033973147327020724
11782,0.002721154929803264
11783,0.0026816456892549178
11784,0.0005313120222786011
11785,0.0005082076707746898
11786,7.066004543592747e-05
11787,5.630001470775525e-05
11788,1.9719529187660346e-06
11789,0.0
11790,4.630655691068222e-06
11791,0.0005982376645201946
11792,7.0901368908290825e-06
11793,0.0020665665375328335
11794,4.902767848659864e-05
11795,2.462683808985006e-07
11796,0.0
11797,5.157852522665507e-06
11798,0.0008854054792528118
11799,1.3380265837429687e-06
11800,6.619182920516257e-08
11801,0.00037306360509822134
11802,0.01556949234407933
11803,7.92489215547011e-07
11804,0.0
11805,0.0007266049269229267
11806,0.00036508476847542197
11807,0.00012266836975562077
11808,1.644523537207181e-05
11809,0.0009469314173715067
11810,4.1421883242721294e-07
11811,0.00010070699785983588
11812,0.0
11813,0.0
11814,7.573323450843592e-05
11815,1.5850120900627894e-07
11816,0.0005791067599276009
11817,0.0
11818,0.00017753559290388028
11819,0.0
11820,0.0
11821,0.00035893931297285766
11822,0.0026413770885070557
11823,0.0025004217393695136
11824,0.00029310531350116133
11825,0.008599779964410033
11826,0.005251142167001183
11827,0.0008766740950010835
11828,0.0020105759691053716
11829,0.004508467594461153
11830,0.0003256351985479539
11831,0.05360014949694177
11832,0.1781959487169928
11833,0.06020719444642766
11834,0.002083164746718612
11835,0.004399320442705845
11836,0.0064391897867642255
11837,0.005448246544785831
11838,0.0067187010182125926
11839,0.0021265949998558807
11840,1.7661619463544703e-06
11841,0.0
11842,0.0
11843,0.0
11844,0.0016672374660144154
11845,0.012525746740744314
11846,1.583305579930093e-05
11847,0.0
11848,0.0
11849,0.0
11850,0.0
11851,0.0
11852,0.0
11853,0.0
11854,0.0
11855,0.0
11856,0.002199466909510287
11857,0.010000321835180633
11858,0.0
11859,0.00017108430616646087
11860,0.0002719643164571114
11861,0.0049351028578140865
11862,0.005279712834396837
11863,0.013709088054605674
11864,0.014285134752345666
11865,0.014652301261562323
11866,0.00043134053060946327
11867,4.3029687712264324e-05
11868,0.0003297062006789727
11869,0.0012274530915668304
11870,0.0002336415928453128
11871,5.548692863996443e-05
11872,1.0964154313434827e-05
11873,0.00044337237039084363
11874,2.0829060792387186e-07
11875,0.0
11876,0.0
11877,0.0
11878,8.806969002707531e-07
11879,0.0
11880,6.952720086574471e-08
11881,0.0
11882,0.0
11883,1.869517083053111e-05
11884,0.005031937307313839
11885,0.0006602264090038903
11886,1.893232478379113e-06
11887,0.0
11888,0.0
11889,0.0
11890,1.3577861013141366e-06
11891,0.0001629568940374555
11892,7.862159036543913e-05
11893,0.0011984024459172865
11894,9.086117767058025e-06
11895,0.00018639585886046474
11896,1.4084955681809232e-05
11897,6.459902055613598e-07
11898,1.669251506827661e-06
11899,0.0001378930371752013
11900,0.0003253166585228031
11901,0.0045904689854041544
11902,0.00010125561569179532
11903,0.00013547110877900308
11904,9.523491645577045e-05
11905,0.0002646141558169624
11906,0.00024723026973300305
11907,0.00021900822175171739
11908,2.688795336316295e-08
11909,0.0
11910,0.0
11911,1.291736842415418e-05
11912,0.00016197477799212234
11913,0.0014625145160406324
11914,8.075231492866258e-06
11915,1.1283198601058008e-07
11916,0.0
11917,6.634246799548076e-08
11918,0.0024375458245314455
11919,0.00042528546467618383
11920,1.6043609479151102e-06
11921,0.015562514103196166
11922,0.007719107234615645
11923,0.0019416727592142203
11924,0.00012349042464895792
11925,0.0019156439691917387
11926,0.0
11927,0.00045043223942384686
11928,0.001095925157914744
11929,2.519633319913844e-06
11930,0.0
11931,0.0
11932,0.0
11933,0.0
11934,7.2653631398147374e-06
11935,0.0
11936,0.00010286239278917561
11937,0.0
11938,0.0001225373980723636
11939,0.0
11940,3.591541881812264e-05
11941,0.0009451258323092031
11942,0.00011012904466735581
11943,6.39982489326396e-05
11944,0.0016721656314703087
11945,0.0030052796431272863
11946,0.000532562461923036
11947,0.001746296400366357
11948,0.0007992422502100054
11949,5.663783626556046e-05
11950,0.006017751114242966
11951,0.0004155598902403066
11952,0.01248403620860036
11953,0.11625618165798157
11954,0.046317096781292984
11955,0.0026474734166905397
11956,0.000498624223787791
11957,2.08928788728341e-07
11958,1.8985522550092813e-10
11959,0.0021381026779249955
11960,0.0002305390020887924
11961,0.0
11962,0.004979816609713264
11963,0.04922094424701378
11964,0.035121304233574235
11965,0.0014180522398395204
11966,1.785037951285418e-05
11967,5.6209711376337045e-05
11968,0.0
11969,0.0
11970,0.0
11971,0.0
11972,0.0
11973,0.0
11974,0.0
11975,2.8780060733453712e-09
11976,0.0003718109633623053
11977,0.0
11978,0.0
11979,0.0005642010628828115
11980,0.011359010596203254
11981,0.0002404319938058147
11982,0.006124166600501768
11983,0.006631074358611265
11984,5.637560769135163e-06
11985,0.002978123672949017
11986,0.002613581147083058
11987,0.0009015440523524401
11988,0.0004047121899589747
11989,0.00045126481092607786
11990,9.591286721668545e-05
11991,0.0006841258680585636
11992,0.00170426493409198
11993,0.000647111289405451
11994,1.5592933760464647e-05
11995,1.0719997414110712e-07
11996,0.0
11997,0.0
11998,0.0
11999,0.0
12000,0.0
12001,0.0
12002,0.0
12003,0.0
12004,2.968194592688662e-06
12005,0.003955328584176679
12006,0.0
12007,0.0
12008,0.0
12009,0.0
12010,0.0
12011,1.8115059180240046e-05
12012,0.0002216124844743185
12013,0.0031094312659505296
12014,0.0
12015,0.0
12016,0.0
12017,0.0
12018,1.8389626586841742e-10
12019,2.0706428243658055e-05
12020,1.5193936068088398e-05
12021,0.0029766437596371324
12022,2.0017919353389568e-05
12023,4.3392225935332584e-05
12024,8.237797718418547e-06
12025,8.671343744435419e-05
12026,0.00011879288332057711
12027,7.078147505294861e-06
12028,0.0
12029,0.0
12030,0.0
12031,0.0
12032,0.0003993004990127675
12033,0.003985015442391689
12034,0.0030995757188178284
12035,0.002313715051078087
12036,0.000963997758748175
12037,1.3013310571172323e-05
12038,0.005600346943163244
12039,0.00018715092932994446
12040,0.002646202846048575
12041,0.007811299397862197
12042,0.0
12043,0.0016714548241620194
12044,0.007468972237033729
12045,0.007330215799557031
12046,0.006791937489855797
12047,0.005605330546243108
12048,0.00030009325789923883
12049,0.0006502715182921774
12050,0.0010820374350117732
12051,0.0006763363187101841
12052,8.415699348912347e-05
12053,3.502427027168073e-07
12054,0.0
12055,0.0
12056,6.369654817760654e-06
12057,0.0
12058,5.9581085329379404e-05
12059,0.0
12060,0.0003144004308381849
12061,8.180993318268714e-07
12062,0.00014970963597638086
12063,8.10010305891104e-06
12064,0.006143980772626252
12065,0.0004875927968529537
12066,0.0007932155521947838
12067,0.00029918441200522266
12068,0.0028674403722683964
12069,8.282417266534687e-05
12070,0.0038229690900515294
12071,0.00016469005881943977
12072,0.004996756162560569
12073,0.10676480642741656
12074,0.02587185942265643
12075,0.0001416558345068775
12076,0.000832237878957792
12077,6.0155713078958886e-05
12078,6.176965168089717e-07
12079,6.202040006782905e-05
12080,0.002800246648454116
12081,0.012306352593145475
12082,0.10811419826568648
12083,7.880803298868527e-06
12084,2.8988092915866707e-06
12085,0.0016861540114723745
12086,0.0
12087,0.0
12088,0.0
12089,0.0
12090,0.00030205683057153086
12091,0.00045424445597867634
12092,8.996828248793504e-05
12093,3.579045458431294e-05
12094,0.0
12095,0.00020252716700587357
12096,3.331142296759298e-05
12097,0.0
12098,0.0
12099,1.403362827689105e-05
12100,0.006039268632689986
12101,4.083113224637159e-06
12102,0.001307271164413907
12103,0.00011308465993329618
12104,1.2670517553426487e-06
12105,0.0006694457898422976
12106,0.005091754821750629
12107,0.001983687032907655
12108,0.0025438127297651623
12109,0.0022831024660307704
12110,0.0026227048291598124
12111,0.0020271792145733452
12112,0.0013904422941605288
12113,0.0008268461483835317
12114,0.00010329677751225942
12115,4.759039900874011e-08
12116,0.0
12117,0.0
12118,0.0
12119,0.0
12120,0.0
12121,1.7110788783079757e-05
12122,9.990551876692889e-07
12123,0.0
12124,0.0
12125,0.0013666739740647625
12126,0.0001433198114514502
12127,0.0
12128,0.0
12129,0.0
12130,1.0955726231419742e-06
12131,2.398203167302779e-08
12132,0.0
12133,0.0014276960825218487
12134,0.0
12135,0.0
12136,0.0
12137,3.36479956786744e-05
12138,0.0
12139,0.0
12140,0.0009866127947599785
12141,0.0012677175459870254
12142,1.4828109964552847e-06
12143,7.14858585443341e-07
12144,1.9899387983421544e-06
12145,1.0151752031542806e-07
12146,0.0001006158577551756
12147,2.190202370796859e-05
12148,0.0
12149,0.0
12150,0.0
12151,0.0
12152,0.00023091448568445056
12153,0.005111458624657733
12154,0.000804425904131962
12155,0.0017720564562536776
12156,0.00033385714465684327
12157,2.2146768235996321e-07
12158,0.0002699278220570276
12159,0.009749287711304169
12160,0.036928513127862626
12161,1.3443462203995777e-08
12162,0.0
12163,0.0
12164,4.3743232715596295e-07
12165,0.001399070951882004
12166,0.0002617807158767862
12167,9.789685500221426e-05
12168,0.002368583763565623
12169,0.002995999878951322
12170,7.667270562398348e-05
12171,0.0007136879105436834
12172,0.000856949301744807
12173,0.0011327302282688894
12174,0.0001508535286657485
12175,0.0
12176,0.0
12177,0.0
12178,0.0
12179,0.0
12180,1.0438213608471615e-05
12181,0.0
12182,6.859252440587219e-08
12183,0.0021859924110515473
12184,0.0013173255713038808
12185,0.0019856440687182116
12186,0.00016407490125057368
12187,8.476539622053e-06
12188,0.0017297614152566798
12189,0.0009946503622988915
12190,0.0005286564440347559
12191,0.0
12192,0.01131684505412953
12193,0.09627284358849877
12194,0.010451937906924313
12195,0.0031492788996400557
12196,0.0027475015531016733
12197,0.0031545686228056
12198,7.795843142086655e-05
12199,0.0
12200,0.0012376332994280409
12201,0.03720660472132823
12202,0.00016441997380507942
12203,0.0
12204,0.0
12205,0.0002703724446157456
12206,0.0035505581013095633
12207,6.238886611564055e-06
12208,0.0
12209,0.0006274528407299778
12210,0.0007753132266414132
12211,1.2995767260566333e-08
12212,0.0
12213,0.0
12214,0.0
12215,9.492011914059032e-06
12216,0.0
12217,0.0
12218,0.0
12219,0.0
12220,6.69740082211458e-05
12221,0.0049843814638898636
12222,0.0007178831044038616
12223,7.894845238390956e-06
12224,5.347503801318755e-06
12225,0.0004561363917311295
12226,0.0015670960715976152
12227,0.0015353392066747582
12228,0.007202957877790973
12229,0.0042084718548062675
12230,0.0006798216993068655
12231,0.001186583749409693
12232,7.534414164601529e-05
12233,0.00042165304455648396
12234,0.00044258655152433924
12235,1.4153530049011779e-05
12236,0.0
12237,0.0
12238,0.0
12239,0.0
