,structure_subsidized_1
2565,0.0024044581579865196
2566,0.00010061922177219994
2567,0.011554241387170913
2568,0.03168664792305763
2569,0.012242258952503983
2570,0.009228330890720277
2571,0.006076338854783396
2572,0.003615232671663398
2573,0.0026619310867135025
2574,0.005923499686611868
2575,0.0016698685101948086
2576,6.974795490091867e-07
2577,0.0
2578,0.0
2579,0.0
2580,6.286731363705544e-07
2581,0.0019911042208692765
2582,0.000554680595890702
2583,0.0
2584,0.0
2585,0.012717337255840204
2586,0.0
2587,2.648225079660059e-05
2588,0.00040580950800214537
2589,6.525838823182586e-05
2590,0.0002048053054815921
2591,2.7300662674951282e-05
2592,0.0004418967584936387
2593,2.994301672359055e-07
2594,2.5521905827346078e-06
2595,2.675904556837479e-07
2596,0.00014334018684593043
2597,0.0005729771300551271
2598,0.001299597625983595
2599,0.0016451132842743423
2600,0.002230222534261136
2601,4.300989991393935e-05
2602,5.487279948658475e-06
2603,3.066825076923754e-05
2604,4.039373003889347e-05
2605,1.6497478826913288e-05
2606,5.2988395346225485e-05
2607,0.0001258489571878455
2608,6.373798389506909e-05
2609,2.4406796548013345e-06
2610,4.635573755014724e-05
2611,0.00012165641526581838
2612,1.6518994199575025e-06
2613,3.118300278041011e-08
2614,0.0005997247255042149
2615,0.0015841448517193726
2616,0.0020156121161440514
2617,0.002582855904701258
2618,0.0008167467438216449
2619,1.6234900082603696e-05
2620,2.478615715893351e-06
2621,0.0
2622,4.044978788134515e-05
2623,1.1046460623394258e-06
2624,1.3489342212997186e-06
2625,0.0007521250791391663
2626,0.002342946956204208
2627,0.0008372294114467195
2628,1.5369691142964828e-05
2629,8.887039748506138e-05
2630,0.00018167181629506827
2631,0.0
2632,1.209581503518129e-07
2633,0.0037316536419621724
2634,0.0011018009788016402
2635,0.00014376018094225244
2636,0.0018840995577587487
2637,0.0028467886925751715
2638,0.0022354683127920275
2639,0.06576637677788419
2640,4.3594264765747415e-06
2641,8.147240871422414e-05
2642,4.235419791359529e-05
2643,0.0004161109681930641
2644,1.3625207448841031e-05
2645,8.350604168137048e-06
2646,2.0344779459549912e-06
2647,7.942288520641001e-08
2648,0.0013424909647536964
2649,0.0012701491382505936
2650,0.12748869421322806
2651,0.03752023868033519
2652,0.00047295386942653556
2653,0.0
2654,0.0
2655,1.3052872733028428e-07
2656,0.0012991700844870377
2657,0.00016670965693617383
2658,2.393335261900106e-05
2659,1.539027549243234e-08
2660,0.0
2661,0.0
2662,6.059154300846218e-07
2663,0.0
2664,8.487183402424162e-05
2665,0.0004996362401552134
2666,0.0
2667,0.0017235636732264828
2668,0.002971891310013114
2669,5.700510839733302e-05
2670,1.400487492458586e-08
2671,0.0
2672,8.266645436116601e-08
2673,0.0
2674,0.0001577457764619089
2675,0.0
2676,0.0004728817011971959
2677,4.643095972447046e-05
2678,0.0
2679,0.0
2680,0.0
2681,1.2429399523822497e-05
2682,0.00018011363342102524
2683,2.4376509887446085e-07
2684,0.00011580947019529507
2685,0.0
2686,4.63690673553228e-09
2687,4.5382436130160256e-07
2688,1.335432254728468e-07
2689,0.0
2690,0.0
2691,9.772563184428452e-08
2692,0.005513921685384051
2693,0.00014763450291112513
2694,2.3884837836302852e-05
2695,0.00020692565811698357
2696,0.0004578727276575804
2697,2.348751987806266e-09
2698,0.00022113636094736152
2699,0.0
2700,0.06470964552636148
2701,0.013582939248730323
2702,8.823028599981954e-06
2703,0.0
2704,0.00038988941979403973
2705,0.005730506520709198
2706,0.000144238252348067
2707,0.0008305413454095229
2708,9.660347251692979e-06
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,1.2886327538961568e-06
2714,2.8191324327316368e-05
2715,6.577042193865958e-08
2716,0.0012342236377537502
2717,0.002790701235811655
2718,0.0
2719,0.003052968579743734
2720,0.0033580267405660153
2721,0.0067939169530705605
2722,0.003513280870698191
2723,0.004934132793012251
2724,0.000727366190093156
2725,0.00011210063426909983
2726,5.898873497202466e-05
2727,0.001549482409680015
2728,0.0003921825815533647
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0016174224687932606
2735,0.0007948038251956597
2736,3.33096694536988e-05
2737,0.0006282715560464132
2738,0.010558732507930959
2739,1.0913268076653187e-05
2740,8.707149320996343e-06
2741,0.00010793865572322738
2742,2.0038501119539653e-05
2743,2.6151571180552653e-08
2744,0.0001842914255677024
2745,0.0003294888781021314
2746,8.414257121315976e-06
2747,1.2591292675659945e-06
2748,0.00015472320859638973
2749,1.9096072130056707e-05
2750,0.0007241071440801261
2751,0.0018791639296716033
2752,0.0002668079125050913
2753,0.00026155018145575563
2754,1.2289374757993024e-07
2755,6.034107786250232e-06
2756,2.7384435833003985e-05
2757,0.0002710307367215687
2758,0.00010725581978380982
2759,8.518294552524153e-05
2760,0.00020774998961449863
2761,8.455270569106052e-05
2762,5.1789829030810616e-05
2763,7.261410995461724e-05
2764,0.00015219535256206888
2765,9.002438363370766e-07
2766,0.00032963683604461875
2767,7.644172432970597e-06
2768,0.00034638233113889024
2769,0.0001774114944334526
2770,0.000658837060272612
2771,0.00013672546570515627
2772,2.5007988914214785e-07
2773,5.80902177386344e-07
2774,0.0009138142098628834
2775,0.0009066795073644585
2776,0.0012229834989376557
2777,6.97030080503891e-05
2778,1.4437336966084304e-07
2779,5.909555193480913e-08
2780,0.0
2781,5.817855356817702e-05
2782,0.0003263374691227244
2783,0.0
2784,0.0
2785,6.238831072104628e-05
2786,0.003499463989715282
2787,0.0052395079556922285
2788,0.004159997384946661
2789,0.0012370200059483333
2790,5.455834298183823e-05
2791,0.03613878143468529
2792,0.025806661105111234
2793,1.9631353568725733e-06
2794,0.0
2795,0.00039839176503299507
2796,7.271451668591947e-05
2797,4.750454016520931e-05
2798,5.422799958860016e-06
2799,0.0
2800,1.5229214549386738e-06
2801,0.21485864771451618
2802,0.13422075928345728
2803,0.0
2804,0.00011024882692007472
2805,2.0158261402986043e-06
2806,0.0
2807,5.527311330469548e-07
2808,0.001023109018270572
2809,0.0010070976023343072
2810,7.863475843729161e-05
2811,3.627694631511057e-06
2812,0.0
2813,0.0
2814,0.0
2815,7.244793040733897e-05
2816,0.0010538992605722427
2817,5.2527314294932345e-05
2818,0.0
2819,0.0006347394975305302
2820,5.595585973947649e-05
2821,0.0017920704564309933
2822,0.0024074297360982193
2823,0.0003192891032527742
2824,0.00014713087407977515
2825,0.0
2826,6.45654114642595e-05
2827,0.0
2828,2.7865031446469166e-05
2829,0.000630544585887831
2830,0.0
2831,5.508939160235089e-06
2832,0.000276512237778304
2833,0.0014674869536630006
2834,0.0037421391287063162
2835,0.0022719407227411908
2836,0.0012291199898744223
2837,1.1025369660967171e-05
2838,2.901370290755808e-10
2839,0.00019628179708819357
2840,9.498777662460271e-05
2841,0.0015128430807228067
2842,0.0009102492910609254
2843,7.895376391300953e-06
2844,2.486256810918979e-05
2845,0.004272566565643526
2846,0.0
2847,0.0011517604022531337
2848,1.5731421354546078e-05
2849,0.0
2850,0.02328364669057114
2851,0.09768648227642812
2852,0.08976555183401078
2853,0.02319187470581398
2854,4.280601550724878e-07
2855,0.0
2856,0.0
2857,0.0004955131825897714
2858,0.0010359016815314442
2859,0.0006355347132280891
2860,1.3621667051781176e-05
2861,3.5790270576084127e-09
2862,9.471729617381912e-07
2863,5.0910465526555806e-05
2864,9.073801351465841e-05
2865,2.3909945014587467e-07
2866,0.0
2867,1.7980901455437723e-08
2868,0.0002852703173326372
2869,0.003234412583470762
2870,0.0
2871,0.0008812886594190949
2872,0.003338558713404889
2873,0.0021050050645996647
2874,0.010001505234837043
2875,0.0015857773727198656
2876,0.003055089389112279
2877,3.934270885513327e-05
2878,0.0
2879,1.0751334748477447e-07
2880,0.00022636753254710277
2881,4.301403936641036e-05
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.00016176306072453853
2888,0.00011459824206748065
2889,1.6351696755467402e-05
2890,8.770776370493665e-07
2891,3.077561296772172e-06
2892,0.00017117338685250565
2893,2.689578568953166e-06
2894,2.165314599629936e-05
2895,0.0
2896,1.9791830898148134e-07
2897,2.591039375583458e-05
2898,4.106966399623997e-05
2899,0.00013220341518983936
2900,2.4091671339913592e-05
2901,1.4265847774376447e-05
2902,0.002353452874050593
2903,0.0003847014773365723
2904,6.901973797860619e-08
2905,3.339734738115111e-05
2906,2.5021519258741268e-08
2907,1.285872634478838e-06
2908,3.921299662481893e-07
2909,3.4669485257859133e-07
2910,5.941298070553325e-05
2911,1.3820701441221725e-07
2912,2.501931095362176e-05
2913,0.00010877856936922063
2914,2.2456132304510802e-05
2915,9.117850512937091e-05
2916,3.389038341516895e-05
2917,1.4604574226445666e-05
2918,4.796903600048401e-05
2919,1.5987835777833302e-05
2920,1.938078271663844e-05
2921,1.400351759963822e-05
2922,1.5475212930084274e-05
2923,4.209342656079921e-06
2924,0.0
2925,4.93510771079884e-09
2926,0.00016131596339269308
2927,0.0002173862785593052
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,3.346004617496406e-08
2934,0.00014458182487174092
2935,0.0003974451667971499
2936,0.0010067007281743033
2937,0.0012795517008962615
2938,0.0007896849254585941
2939,0.00037895211798388373
2940,0.00029781299027235793
2941,7.029660867981077e-07
2942,0.0
2943,1.435088723552471e-05
2944,0.011400211148782737
2945,0.0
2946,0.0
2947,0.0011655282246128009
2948,9.626771859478551e-05
2949,0.00020297485457152698
2950,0.00030623946525884613
2951,0.0
2952,0.0009284576305671453
2953,0.01995315071785722
2954,0.00019369669639363808
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,3.5156533884866126e-05
2960,0.00016964900902247056
2961,5.8585715360005745e-05
2962,8.405069822196536e-05
2963,3.1781521045828214e-09
2964,0.0
2965,0.0
2966,0.0
2967,0.0001382578941550378
2968,0.00015999167680041162
2969,2.9801619869662675e-08
2970,0.0
2971,0.0007981812746111172
2972,1.152245019252631e-05
2973,0.0
2974,6.645866650423674e-05
2975,0.0008647161005303719
2976,0.00224956811336993
2977,0.0
2978,5.637102667924892e-07
2979,0.0
2980,6.347583228452144e-07
2981,0.0014894563725201565
2982,0.0
2983,7.970475115954758e-10
2984,0.00287398413289203
2985,9.50571782040207e-05
2986,4.3335421085644805e-06
2987,0.00039146714237885355
2988,0.003605934223705071
2989,0.005712714800451876
2990,0.0012174557044223977
2991,0.0
2992,0.00022662107383833387
2993,3.822903861911882e-05
2994,4.305647471789351e-05
2995,0.0022878154391030667
2996,0.0022961723177154394
2997,0.004958902499971859
2998,5.371556238181497e-05
2999,0.0004083293540336307
3000,0.015959622470961714
3001,0.02321711955245441
3002,0.07806306086617316
3003,0.005046231609553102
3004,0.013377936146836427
3005,0.035941891349225895
3006,0.002962250349667955
3007,1.7154926211050275e-07
3008,0.0
3009,0.00033588192949499926
3010,1.4504752299265825e-05
3011,0.0
3012,0.0
3013,1.4620125399683886e-06
3014,0.0009000806193742873
3015,0.008042511623990757
3016,0.000986843316275466
3017,7.218334133997104e-07
3018,0.0
3019,0.0
3020,7.797697082262382e-07
3021,0.003558909827951282
3022,3.2290334973988515e-06
3023,9.781827145666413e-05
3024,0.00036243951933005345
3025,0.0038189204613662633
3026,0.011018610232847711
3027,0.002988638571092565
3028,0.003615058583668234
3029,0.0010246198215984757
3030,0.00017450587656417637
3031,0.0013058735818650212
3032,3.513319194376714e-05
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.03591556444801435
3041,1.9040366189348085e-07
3042,1.723344700254452e-05
3043,2.2961994972123808e-05
3044,2.9411102427375338e-05
3045,0.0002782784761806316
3046,2.433058584285004e-05
3047,0.0
3048,0.0
3049,4.256453711494853e-09
3050,1.370822704778751e-06
3051,0.0003966294157024256
3052,2.750662250116175e-06
3053,0.0014946243090599063
3054,0.0006019383951563486
3055,0.00010562998972281133
3056,0.0
3057,2.2485737047571444e-06
3058,5.8600639741074275e-06
3059,0.0
3060,2.4559040010046955e-05
3061,9.63640101693291e-05
3062,1.5285921551878458e-05
3063,0.0
3064,7.0130743487640664e-06
3065,3.152153529870658e-05
3066,4.173866383477339e-06
3067,3.957074949843733e-05
3068,4.008106515136751e-05
3069,4.530583145550676e-06
3070,4.1152308183237984e-06
3071,0.0001345668379284604
3072,1.0039278348664937e-06
3073,2.864826161141025e-06
3074,0.00011080739357677655
3075,2.508570639473188e-05
3076,0.0
3077,0.0
3078,0.0
3079,3.3656163501345455e-06
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,4.19427174586573e-06
3088,3.335154096202663e-06
3089,7.651529614670077e-06
3090,1.0443557613364479e-05
3091,0.0
3092,2.001216907727379e-06
3093,4.517655822689741e-05
3094,4.255987197036611e-06
3095,5.3373335013894236e-05
3096,0.013597053597455286
3097,0.02456520878795696
3098,0.0008672120649905433
3099,0.0005683829919954069
3100,2.0500786081263074e-08
3101,2.2401819168430757e-08
3102,0.0008456086378329008
3103,7.983412918264315e-05
3104,0.024233102628217772
3105,0.019909772609798336
3106,0.001162523898830181
3107,0.0003669293079119405
3108,0.0005115336175911615
3109,0.0004693416804522515
3110,2.531954153237764e-05
3111,1.2881520615201805e-05
3112,0.0
3113,2.7513519954192106e-06
3114,3.26951507829193e-09
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.000522613594658171
3120,2.6889234076788032e-05
3121,2.0456961908284057e-08
3122,0.0
3123,0.00018892064507945093
3124,0.00022374523022836528
3125,3.139760063715462e-05
3126,0.0
3127,0.0
3128,0.002343072064912499
3129,1.1358128852555355e-06
3130,0.0
3131,0.0
3132,6.168887836109528e-05
3133,0.0009782739337948927
3134,0.0
3135,0.00029280749475051217
3136,0.0005770539278979148
3137,0.0
3138,0.0
3139,0.0
3140,0.0016604211528182184
3141,0.0002687826160889958
3142,0.0016447103775016536
3143,0.001339747746197817
3144,0.0
3145,7.760549366230843e-08
3146,0.0005988727361605978
3147,2.4333081225199742e-05
3148,0.000563204414562535
3149,0.011804705514379326
3150,0.009735876588523158
3151,0.003209145115625646
3152,0.01116295662814868
3153,0.0038194520798455643
3154,0.00028417410636377764
3155,1.2112019822959047e-06
3156,9.536697228942498e-05
3157,0.043823053595291504
3158,0.005906524239293669
3159,0.00017971203617221426
3160,2.3221806815465502e-06
3161,0.00021786533402718523
3162,0.011307122435744695
3163,0.00023835925221804926
3164,2.325813687247015e-06
3165,0.0010259464274946144
3166,0.0015949281526064923
3167,5.551901095314128e-05
3168,0.002761936398962227
3169,0.001968217886319373
3170,2.2953089745165735e-05
3171,3.3027675259751e-05
3172,6.671069465338914e-08
3173,0.00280217415391679
3174,0.0012416291889063079
3175,0.0
3176,0.0
3177,0.00015769351637053938
3178,0.00861410125583811
3179,0.007938484594173015
3180,0.0024762793053285884
3181,0.0035898071343639783
3182,0.0019009960079243461
3183,0.00047135911270150847
3184,0.0016640700280257511
3185,5.122380461482303e-06
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,7.756906955535777e-05
3193,1.6786756343652633e-07
3194,1.1856399573541134e-05
3195,1.3643635548955465e-05
3196,0.00013162491832188089
3197,6.149055975649741e-06
3198,0.0002247800483181623
3199,0.0003539521623851562
3200,8.762251689104943e-05
3201,0.0
3202,1.2407577486100365e-05
3203,0.0006961104278270429
3204,0.0012139570263449682
3205,0.0017509585859734921
3206,0.0006946886782900852
3207,0.00040745809358738966
3208,1.2459980425338236e-05
3209,7.48013911244926e-07
3210,0.0
3211,0.0
3212,8.707762667880038e-07
3213,0.0001282749454628191
3214,2.1170608528369377e-08
3215,0.0
3216,4.003571830156944e-07
3217,0.00014313168348901805
3218,4.050155844666713e-06
3219,0.00027429270281690063
3220,8.606797441136117e-05
3221,0.0001307027616354558
3222,3.1930473439902317e-08
3223,0.00024978681920924113
3224,4.752478146351257e-05
3225,5.046249749234409e-05
3226,1.054019717140641e-05
3227,7.00109784248269e-05
3228,5.338137741364101e-05
3229,0.0
3230,0.0
3231,5.103029175074883e-08
3232,1.2260765958953712e-07
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,9.950747853898774e-06
3245,6.070230137453169e-05
3246,0.0006579487361522713
3247,0.0005914598896803417
3248,4.699731068161941e-05
3249,0.0167775143734777
3250,0.0001280423860693415
3251,4.210909441799661e-09
3252,9.452840532405306e-09
3253,0.0
3254,1.8069088102582807e-06
3255,0.024132134907083286
3256,0.04495992453368026
3257,0.0003694557373277027
3258,0.0004548697526940842
3259,6.221678164574263e-05
3260,6.904499635264398e-06
3261,4.616308345511058e-07
3262,5.287309717883485e-05
3263,1.4220045520125646e-08
3264,6.100159049262815e-06
3265,1.4786386012338195e-06
3266,0.00017848673414881268
3267,4.9291678968771e-06
3268,0.0
3269,3.659394979498097e-07
3270,7.404412326425382e-05
3271,0.0011171409791863125
3272,1.150514227783144e-05
3273,2.9465937687222445e-05
3274,0.0
3275,0.00014335530370337935
3276,4.768377771781452e-06
3277,2.114793475654281e-07
3278,0.0
3279,0.0
3280,0.0018915461551279032
3281,1.4885694402116489e-06
3282,0.0
3283,4.878917910658736e-08
3284,3.924166802198137e-05
3285,0.000889766938974425
3286,0.0
3287,0.0013142551729616546
3288,0.0
3289,0.0
3290,6.904393568069469e-07
3291,0.0008473315842108087
3292,0.0002831792059636819
3293,0.0
3294,0.0
3295,0.003735628742014323
3296,0.0043213146797902195
3297,1.526099664193612e-08
3298,7.14664371840043e-06
3299,0.0
3300,0.0
3301,3.923445816577418e-07
3302,0.0007565260333494394
3303,0.0006354141474502643
3304,0.0009832846817234787
3305,7.675861196262863e-08
3306,8.310030425721431e-05
3307,1.6230164644306927e-08
3308,5.600233428532828e-07
3309,0.01606723510279529
3310,0.003429388522724278
3311,0.0
3312,4.2002728983538926e-08
3313,1.9255808371902338e-08
3314,0.00041071486320829636
3315,0.0024029357301809696
3316,0.005172985265304894
3317,0.002935840484509951
3318,9.805196358364303e-05
3319,0.0
3320,1.3348025580247235e-09
3321,0.0002337879008232978
3322,0.002328581818886526
3323,0.00022268323012922738
3324,2.5796064982461945e-05
3325,0.0007980419887761263
3326,0.0039048809402394843
3327,0.0004427525882746386
3328,6.836177017897442e-07
3329,4.548744116843279e-05
3330,0.001245585726103845
3331,0.001797800693898967
3332,0.007866582295251332
3333,0.0012947450598465942
3334,0.0
3335,0.0
3336,7.927367453426349e-05
3337,0.00014117523071048962
3338,0.0
3339,0.0
3340,0.0
3341,2.1214306109236136e-06
3342,0.00011619834268067252
3343,0.0
3344,0.0005775754988034212
3345,4.829232182112202e-08
3346,5.932487687983893e-06
3347,6.997692388758442e-06
3348,4.467459958996483e-06
3349,0.00011227925604226371
3350,8.680832023897356e-05
3351,0.0
3352,0.000287503629347673
3353,9.034747251732226e-05
3354,7.349596615730377e-07
3355,0.0005678418694392584
3356,0.004162920074513612
3357,0.0021557996950425985
3358,0.001464375642340979
3359,7.712725713755833e-06
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.00019302379071788536
3365,3.222509042814552e-05
3366,2.0163794296509494e-07
3367,9.118607484007126e-08
3368,7.263709983212679e-06
3369,5.064921559572802e-05
3370,2.9545930910767865e-07
3371,0.0002471044068038059
3372,0.00012854640657932115
3373,1.859527412922158e-05
3374,8.503643528555578e-06
3375,0.0003547422014714742
3376,0.0001069973534032623
3377,8.273888853238963e-05
3378,3.884435720627804e-08
3379,4.873715828473574e-06
3380,0.00021333294279450926
3381,2.3190342118449703e-06
3382,1.0233140613361379e-07
3383,0.0
3384,3.370573187755684e-05
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,0.0
3395,0.0
3396,6.515585591949845e-05
3397,0.0001556855261096018
3398,4.2657081725735515e-05
3399,0.0002092687497333522
3400,8.773624438530048e-05
3401,0.027026544666408248
3402,0.0
3403,1.511299754765055e-05
3404,1.0710265327915191e-06
3405,1.554771010752947e-05
3406,0.002100636949260062
3407,0.0687911823106489
3408,0.0004925651859473179
3409,0.0
3410,0.0001016189964054179
3411,4.296535897493935e-08
3412,4.823935401475111e-06
3413,0.001592283808625057
3414,0.001215234516468797
3415,0.001741976474764705
3416,0.001391454676182468
3417,0.000984240760774014
3418,0.00011764513163367427
3419,0.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0006244882483162982
3424,0.0010807166221533597
3425,0.0007885433762118972
3426,5.947657396286985e-05
3427,3.277131791534778e-06
3428,1.2491094855725633e-05
3429,0.0
3430,0.0
3431,3.812297902725362e-09
3432,0.001978642609519104
3433,9.622947496832756e-09
3434,0.0
3435,2.1321714689424804e-08
3436,3.518915803235149e-07
3437,0.000595643144790541
3438,0.0
3439,0.0017929638275437465
3440,0.0
3441,0.0
3442,9.576911571980284e-07
3443,3.356718410900943e-07
3444,4.479557202952636e-06
3445,0.0014380431809415044
3446,0.003111433273183696
3447,0.0022709674922307224
3448,0.01367780254112061
3449,0.011284911856709897
3450,0.0
3451,0.0
3452,0.00015695651620570257
3453,0.0006763341683318209
3454,0.0005203346595427656
3455,3.8206927320655194e-08
3456,4.313817567751253e-06
3457,3.4515993140729874e-10
3458,2.624408673218705e-07
3459,0.0
3460,3.5230937571343445e-05
3461,0.19155820945803087
3462,0.003077540408044903
3463,0.0011999353600878019
3464,9.949049833211457e-05
3465,1.9255808371902338e-08
3466,0.0
3467,3.946233733994087e-05
3468,0.0002290324368689753
3469,7.771749703371538e-09
3470,0.00037096878888203023
3471,0.00023278958166681967
3472,6.983317434787749e-09
3473,0.0
3474,0.0007715928139261948
3475,0.0001906640237119094
3476,0.0
3477,1.132819238069855e-05
3478,0.0019357192103052554
3479,0.0004914318783180543
3480,0.00029389053351293944
3481,6.36935837705158e-06
3482,0.00039851391008509086
3483,7.250419428786685e-05
3484,0.0014682780548115593
3485,0.006351581863822215
3486,0.001333800535866515
3487,1.968028959702094e-07
3488,0.0
3489,3.669042654857454e-07
3490,0.0
3491,0.0
3492,0.0
3493,0.0
3494,7.928360947316284e-06
3495,0.0002069303583114985
3496,0.009502306387240074
3497,0.023055573241834635
3498,8.993741799852047e-06
3499,5.5099824399193705e-06
3500,6.0226154388202905e-06
3501,0.00016817434665226673
3502,9.109018535839093e-06
3503,5.251526625545035e-07
3504,4.389800824749079e-08
3505,0.00037117777818010633
3506,2.8769371465279207e-07
3507,0.00017157212597711388
3508,0.004579762243267049
3509,0.0014994371258192705
3510,0.0007979248027442352
3511,0.00026548859353064854
3512,2.295099925865021e-05
3513,0.0
3514,1.3749710386100296e-05
3515,6.284584958637524e-05
3516,0.0012769327630169855
3517,0.00023931427869110998
3518,7.500736314504371e-07
3519,0.0001629960038621833
3520,5.089406573564249e-06
3521,1.1006774266843387e-07
3522,7.136289724119632e-05
3523,0.00012130098684878045
3524,0.00023785791602720579
3525,6.460466892809891e-05
3526,4.124925561280672e-05
3527,1.3652002883969648e-05
3528,1.211769510564383e-05
3529,0.0003380291118692347
3530,2.4690715101364296e-05
3531,5.877119374168602e-05
3532,0.00021903565050123515
3533,0.0005400242618741998
3534,0.0002559044989896196
3535,3.831757838598271e-06
3536,8.291021837622009e-05
3537,3.006765193958462e-05
3538,6.289239465837641e-09
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,4.32390698871756e-07
3549,9.014633772204873e-05
3550,0.0009281780624798774
3551,0.0012256920529523313
3552,1.8262856822698857e-05
3553,0.029511831448268407
3554,2.2936815710448456e-05
3555,1.3146489261189936e-05
3556,8.916042990249267e-06
3557,1.8420564406774939e-06
3558,0.010874404252923322
3559,0.027165394242594777
3560,0.0
3561,0.0
3562,2.1629894897512114e-05
3563,6.592978304327164e-06
3564,0.0013918813424649249
3565,2.5079298962135533e-05
3566,0.0
3567,4.044498007831114e-06
3568,0.0007143637717230447
3569,0.0007749613948851942
3570,2.2158469635972737e-06
3571,9.023635834161593e-08
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0018888484715647352
3577,1.8861710778061232e-08
3578,3.9500478451179545e-06
3579,3.2608798008437506e-08
3580,0.0
3581,8.793831919975222e-08
3582,0.0
3583,3.185104040927229e-05
3584,0.0004105303076244076
3585,8.482222027073756e-05
3586,0.0
3587,0.0
3588,9.795038707496435e-06
3589,0.0005429046626390762
3590,0.0
3591,0.0014866840142516153
3592,0.0
3593,0.0
3594,0.0
3595,2.2740822729314e-05
3596,0.0017770977890039785
3597,0.0021939755651765817
3598,3.4095439877502436e-05
3599,0.0
3600,8.778436507879607e-06
3601,0.030656859445870745
3602,1.4451504511424202e-09
3603,2.521252229969705e-06
3604,5.496484086292534e-05
3605,0.0
3606,8.561498956915793e-10
3607,0.0
3608,1.9163184808374448e-05
3609,1.1953981631577247e-08
3610,0.0
3611,3.677844587299563e-09
3612,0.0
3613,0.25925417809231577
3614,0.14369025059789184
3615,0.031194014762636856
3616,0.001045470644293556
3617,0.0
3618,2.8172013879614785e-07
3619,1.1755114145300973e-06
3620,5.7427974673649106e-05
3621,0.0
3622,1.8034825321443647e-05
3623,1.2855291851662121e-06
3624,8.621379549120689e-11
3625,0.0
3626,2.541247870884465e-07
3627,0.00043041523729572356
3628,3.003564924723439e-05
3629,0.0
3630,0.0019122613547978835
3631,0.0003185664687500875
3632,0.00033800546619717494
3633,0.0
3634,0.00029442982972496145
3635,8.291881920328631e-05
3636,5.941598484411096e-05
3637,5.079081877452855e-06
3638,0.004203411748543404
3639,0.00029925844675209365
3640,0.0
3641,9.830916235920489e-07
3642,1.2840894473809882e-07
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0003362861508174988
3648,0.00029451266706537004
3649,0.0007513573089942386
3650,2.601973452217285e-06
3651,3.952663893331714e-07
3652,2.2254375963293776e-06
3653,0.00012575440197335407
3654,6.233461150953195e-09
3655,5.7034956055302915e-06
3656,5.512415288191252e-07
3657,9.529519464501532e-05
3658,0.00011330731558859404
3659,0.0017367382188997263
3660,0.003083935811413607
3661,0.0005552489285814723
3662,0.0016488228125031415
3663,0.0005947785348969235
3664,0.001957079830721274
3665,0.0008189303604012998
3666,0.0023821831799778195
3667,0.003188245045321777
3668,0.00015276108065925768
3669,3.3705201666878e-05
3670,0.00013619363505396016
3671,0.0009491508613768689
3672,0.000145669456202051
3673,9.715925347602712e-10
3674,4.4559771977501143e-07
3675,2.9360086845110452e-05
3676,0.00025964750486800233
3677,0.0001728038814603353
3678,8.543044857315244e-06
3679,5.006534738344163e-06
3680,2.1503397172340237e-05
3681,0.0003158204591977509
3682,5.597417532862465e-05
3683,0.00011403325980580892
3684,5.8940492038303274e-06
3685,0.0005712268857276816
3686,0.0007757024788413542
3687,0.0007323124191523088
3688,2.9193639472331875e-05
3689,0.00043079038462227876
3690,0.0006570651460830745
3691,1.472574197270951e-06
3692,5.771988587079014e-07
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,1.535240894941647e-05
3701,0.0003722910695855246
3702,0.001092038993126499
3703,0.0018844602355587857
3704,0.0035193404795439056
3705,0.026751375203513575
3706,2.90393121182243e-05
3707,8.670427392731014e-08
3708,5.308109559461428e-06
3709,0.000997318164795837
3710,0.06612485276537888
3711,0.0037221551502394624
3712,0.0006527778247933772
3713,4.975513620472606e-05
3714,0.0
3715,0.0004595477616099514
3716,8.089114306423064e-05
3717,7.2446142192893266e-09
3718,0.0
3719,3.3211407305141035e-05
3720,0.00077245086600438
3721,2.0394043440035177e-05
3722,1.6722308198794888e-05
3723,1.5163905533665103e-07
3724,0.0
3725,0.0
3726,0.0
3727,1.553343341246787e-07
