,structure_informal_settlements
10932,0.0005364759138450918
10933,0.0
10934,0.00017801755891151
10935,0.000862453164113211
10936,6.541235207100594e-09
10937,0.0007476671372186349
10938,0.0002730545598162115
10939,0.0
10940,0.0
10941,0.0017866384957108137
10942,0.0013137197463435263
10943,0.0001972222771832853
10944,0.00028562255481351503
10945,2.3160451097200682e-05
10946,0.0
10947,0.0
10948,1.9397872496288985e-06
10949,0.0
10950,0.0
10951,0.0
10952,0.0006128538293162734
10953,0.001543338659024801
10954,0.002433620049773429
10955,0.004602111963003873
10956,0.00026091367764946355
10957,0.00020313269027586253
10958,0.0003929104207566496
10959,4.429922640291411e-05
10960,0.0002003154251262487
10961,7.707600590431872e-08
10962,5.929821849574707e-07
10963,1.9532794309128466e-05
10964,0.0028461028127553987
10965,0.000653437391668431
10966,0.0005596513392819779
10967,0.0008933357292831288
10968,0.0016842820893804475
10969,0.003062556275185791
10970,0.0659932012097096
10971,0.030358598967925116
10972,1.6283924616741373e-05
10973,0.00016357403565428127
10974,0.0008185395333219738
10975,0.00460077527594344
10976,0.006659747819875796
10977,0.0030277246216984365
10978,0.00015155738267721224
10979,0.0
10980,0.0
10981,3.9664894218543736e-08
10982,0.0
10983,0.0
10984,0.0
10985,2.1145451311842523e-06
10986,0.0003603847465298709
10987,0.0
10988,0.0
10989,2.53685811828841e-07
10990,7.172870690326755e-05
10991,0.0
10992,0.0
10993,0.00026976926398498014
10994,0.014522559844881953
10995,0.0006346712418615032
10996,0.0
10997,0.0
10998,0.0
10999,7.069177842247614e-09
11000,3.8465818814376634e-08
11001,0.0
11002,0.0
11003,0.0
11004,0.00019145208373705534
11005,8.811994374257306e-06
11006,0.0006868699519594028
11007,0.006847754559508149
11008,3.7556623329792205e-05
11009,0.00017541936032336116
11010,0.0003789647398289746
11011,2.0589543946045418e-05
11012,0.0
11013,0.00019553617004655359
11014,0.04317219837647916
11015,0.025212423330542265
11016,0.0010923145138886164
11017,0.0007676102980015958
11018,5.9200828948860366e-06
11019,2.0267512468028735e-06
11020,0.005118691337654848
11021,0.004317969501761035
11022,1.2286845112062519e-05
11023,0.0
11024,1.5063512945499105e-06
11025,6.183145873473674e-06
11026,1.983001222540112e-08
11027,0.00019045785162249734
11028,2.5939914654044764e-06
11029,0.0
11030,0.0
11031,0.00010480047227249635
11032,0.0011299887628859666
11033,0.0004530484876831241
11034,0.0009825704059447107
11035,0.0017763948881073263
11036,0.011189825152222062
11037,0.0
11038,0.0
11039,0.0
11040,0.0
11041,0.0012114254119437052
11042,0.0
11043,0.0
11044,6.361508718733925e-06
11045,0.0004225977609911997
11046,0.00670865011801463
11047,0.0047002511330014015
11048,0.0030967613265632057
11049,0.004591998236461249
11050,0.0007354843218093708
11051,5.165845334002042e-06
11052,0.0
11053,7.731336317327803e-07
11054,2.3632229301925855e-09
11055,7.00413914466009e-07
11056,0.0003231164385820609
11057,0.00015927441855085193
11058,5.837914882562133e-06
11059,0.0021093429268940946
11060,0.019128909009944087
11061,0.017129451396383732
11062,0.0069679883945164955
11063,0.001640533496775782
11064,0.005876932123675225
11065,0.002319770651707177
11066,2.597223813298436e-05
11067,0.00013186681037147377
11068,1.9267802442240917e-06
11069,0.0
11070,0.0
11071,0.000318290709664929
11072,6.541743104065555e-05
11073,0.0
11074,0.0
11075,1.0543066251966886e-08
11076,0.0003267470382172847
11077,0.0001416570743047653
11078,0.0008264802734403235
11079,0.006382298521432515
11080,6.681689155878259e-05
11081,0.0003554254106621045
11082,0.0
11083,2.1860367138228398e-07
11084,3.249053348248933e-05
11085,0.0
11086,7.149903396003405e-06
11087,0.0035601600895233346
11088,0.0022163531590968753
11089,0.00046461105738673797
11090,0.000525689700516761
11091,1.8658207146005064e-05
11092,1.440646815508483e-05
11093,6.400173469698868e-05
11094,0.05893057953370272
11095,0.02805459573633154
11096,0.0009536724746863043
11097,0.0007028623384385072
11098,8.792962866994923e-06
11099,0.0004518429751905565
11100,0.0036207612007500174
11101,0.0032564152902501008
11102,0.0011733168350800932
11103,6.657200666365335e-08
11104,0.0
11105,0.0
11106,0.0
11107,0.0
11108,0.0
11109,0.0
11110,0.0004603118845363966
11111,9.506215871411424e-06
11112,0.0
11113,6.800842202802478e-05
11114,0.00036132583047821925
11115,0.0
11116,0.0
11117,0.0
11118,0.00016097311316664968
11119,0.003080306386265641
11120,5.2199415648800225e-06
11121,0.0
11122,0.0
11123,1.7378330230712904e-07
11124,4.650176018809591e-06
11125,0.0
11126,0.0
11127,0.0
11128,0.0
11129,0.00018810344953998974
11130,0.0020538525013533717
11131,0.0029772502399296134
11132,0.0002570565958160316
11133,0.0005468698548683421
11134,0.0014195468502445326
11135,5.1830417089791826e-05
11136,0.0
11137,0.00014621532150357487
11138,0.042733916626917307
11139,0.004931037165961798
11140,0.00043320374146072567
11141,0.0007122451692376312
11142,0.0007395055590232766
11143,3.113488705475676e-06
11144,3.044283930959036e-07
11145,0.00023374458039846408
11146,0.00216841724408311
11147,0.0033202924285806222
11148,0.0016919734776596994
11149,1.607031026372026e-05
11150,4.3235680639833304e-08
11151,1.7159711366615705e-08
11152,1.4794188344394715e-06
11153,0.0
11154,3.5073100432509813e-06
11155,0.00010870498958660157
11156,7.3951394146203e-05
11157,0.0007954852619470715
11158,3.349607815220231e-05
11159,1.0259445997105786e-05
11160,0.0005071320584896183
11161,0.0
11162,0.0
11163,0.0
11164,1.3363607866126e-08
11165,0.0004694595379189255
11166,0.0
11167,0.0
11168,0.0002877774195419695
11169,7.280023911059304e-08
11170,0.00037128252703773427
11171,0.00787439642170945
11172,0.0013372675005031388
11173,0.003049317227094045
11174,0.0031496436101504585
11175,0.0003316345904793959
11176,0.0001257131862870284
11177,0.0005262514942588216
11178,0.00031187990720094397
11179,0.0
11180,1.390566847557128e-05
11181,1.0876683643348605e-05
11182,1.1853564099995866e-05
11183,0.0008649707162915432
11184,0.00037944544541693463
11185,0.0
11186,0.00027077731510730563
11187,2.7138545532310174e-06
11188,0.0006875061081620365
11189,0.0006931216361173353
11190,0.0006105843252203441
11191,3.748532155265642e-05
11192,0.0
11193,0.0
11194,0.0005013730916048724
11195,0.003497817157396915
11196,0.00066444448441484
11197,2.0157847285078622e-05
11198,0.0
11199,0.0
11200,7.265733166249564e-07
11201,2.0346014299454226e-06
11202,6.933121766416367e-05
11203,0.0014227120498722995
11204,0.0014450514121115852
11205,0.0003118189968189429
11206,3.245169950328095e-05
11207,0.0
11208,1.0445009141882483e-05
11209,0.0010655389648410755
11210,0.0026648945752276534
11211,0.0001728869265826884
11212,0.0
11213,2.8914492354433734e-06
11214,0.00017826023145007703
11215,0.0018961697511443065
11216,0.005684691470661932
11217,0.006315906542530732
11218,0.01365618728116027
11219,0.07989517473873274
11220,0.044097836936770454
11221,0.0004229333961282862
11222,7.554491973983965e-05
11223,3.105159188399064e-05
11224,0.0010535442179549993
11225,0.0012823319013145408
11226,0.0011205917220647008
11227,0.00013461668884335307
11228,0.0
11229,0.0
11230,0.0
11231,4.3831866639624927e-07
11232,0.0
11233,0.0
11234,1.9772081243451063e-06
11235,0.0006867614368233715
11236,0.0
11237,0.0008289145792811375
11238,4.7719511970901676e-05
11239,0.0
11240,0.0
11241,0.0
11242,0.0
11243,0.0015966024110799506
11244,0.0026522459817067304
11245,9.48698974716383e-06
11246,0.0
11247,0.0
11248,1.9303714617414487e-05
11249,0.0
11250,0.0
11251,0.00046244399441244013
11252,0.003018296854685751
11253,0.0009794386457616254
11254,0.0003851731131147404
11255,0.0006969466213383626
11256,0.0012695762967918217
11257,1.4187290092165592e-08
11258,0.0
11259,0.004997568422631221
11260,0.029916911467475434
11261,1.1672727030566622e-05
11262,4.199113480267457e-05
11263,0.0001418865594027091
11264,6.910261392000786e-05
11265,0.0006906672731726495
11266,8.829194778887144e-08
11267,0.0
11268,0.0
11269,7.3487721989358545e-06
11270,0.0024286158543776705
11271,0.0008944643614538127
11272,3.431546674683759e-05
11273,4.510963257320451e-06
11274,0.0
11275,0.0
11276,0.0
11277,0.0
11278,8.657006183778192e-06
11279,0.0
11280,0.0
11281,0.00014047168779341828
11282,4.58912598484896e-05
11283,0.0
11284,1.9422683732736532e-07
11285,5.0418427602730934e-06
11286,7.778841741990426e-06
11287,0.0002914382137194528
11288,0.0
11289,0.0
11290,0.0
11291,0.0
11292,0.0002950980425317793
11293,0.006838089347736887
11294,0.014028433020507599
11295,0.00078083583584837
11296,0.00037923767161666906
11297,0.002497863840564952
11298,0.001680959889977184
11299,0.0009349892465605041
11300,0.00025011809077617
11301,0.00035333448544987026
11302,0.00024073078361974007
11303,0.00020014156830282072
11304,0.0001555594095183705
11305,7.771812686088346e-05
11306,7.125717444429692e-06
11307,0.0
11308,6.181006725469752e-06
11309,0.0006176658866156338
11310,0.0
11311,0.0008343399840560102
11312,0.00034672990038373734
11313,0.00038528766773513796
11314,1.6079693856323986e-08
11315,0.0
11316,0.002980873052137051
11317,0.0004185288926127885
11318,5.355185501632968e-05
11319,0.00022417178246387086
11320,2.478393477403351e-06
11321,0.0
11322,0.0
11323,0.0
11324,1.3287151536475453e-07
11325,1.3581279251455694e-05
11326,0.002598026934352091
11327,0.0
11328,0.0
11329,0.0
11330,9.82262592370015e-06
11331,0.0020899273273966767
11332,4.393357586148983e-07
11333,1.0524846296700582e-06
11334,3.5835121678235675e-05
11335,0.0022673048840935557
11336,0.002015657745794033
11337,0.0008884102744367842
11338,0.00035361084466179203
11339,0.00040113114549392246
11340,0.005265023307056616
11341,0.017021433697215458
11342,0.12157731195221957
11343,0.10665314458282202
11344,0.017156307985549568
11345,1.3330772884786074e-05
11346,0.0003291802716238121
11347,0.0035949346784930297
11348,0.00110046718565387
11349,0.0009164556681840859
11350,1.0592368462617111e-10
11351,0.0
11352,0.0
11353,0.0001252072331340306
11354,0.00048660563524283493
11355,1.858865213878353e-05
11356,2.9903522125191367e-07
11357,0.0012232032621682183
11358,6.708889410244769e-07
11359,0.0018793132553419397
11360,0.0
11361,0.0
11362,0.0
11363,0.0
11364,0.0
11365,0.0007378788532638683
11366,0.002171129596923198
11367,0.0010959262768301052
11368,0.0
11369,6.242919492937383e-05
11370,3.292658257884816e-05
11371,0.0
11372,0.0
11373,0.0
11374,0.0005747542366981341
11375,0.001196813962481129
11376,2.0098325417052066e-05
11377,1.0011299909321784e-08
11378,5.606005354728097e-09
11379,0.0
11380,0.0
11381,0.010390245798805094
11382,0.016557739882058137
11383,0.00015904786912495123
11384,2.0212841128014437e-07
11385,2.9422903484476385e-05
11386,1.4552118034705559e-05
11387,0.00013860218065210624
11388,3.421058987678259e-05
11389,0.0
11390,0.0
11391,3.951645623519093e-07
11392,5.675446009941894e-06
11393,0.00013477086567081957
11394,7.291631811001659e-05
11395,8.819024713185637e-09
11396,0.0
11397,0.0
11398,0.0
11399,0.0
11400,0.0
11401,0.0
11402,0.0
11403,0.00015073664658892837
11404,9.436708618279922e-05
11405,0.0005433621680589809
11406,0.001164932806309732
11407,0.0008876028843546054
11408,0.0003707399008733707
11409,7.326430508713837e-06
11410,0.0
11411,0.0
11412,0.0
11413,0.0
11414,3.689931668447293e-08
11415,0.0006990095903031185
11416,0.006763907056224234
11417,0.0005495400695826433
11418,1.6008580734717733e-05
11419,2.4699914996205437e-07
11420,4.54223452235114e-08
11421,2.031353288186237e-08
11422,8.164853262170975e-10
11423,4.557366755945319e-05
11424,0.0010908969888651142
11425,0.0014972551517791713
11426,0.0002283466082085801
11427,7.051984520861939e-06
11428,2.4918819412123353e-07
11429,5.393380231523373e-06
11430,6.380091607662883e-05
11431,0.00025915457469405053
11432,1.8994097933149428e-07
11433,2.645648055452329e-05
11434,0.0006128122472501804
11435,0.0008153144469201602
11436,0.00023297902404174342
11437,1.724986808487597e-07
11438,0.006053350016512288
11439,0.0004040903313709458
11440,0.0005998915559019286
11441,5.570986902286784e-06
11442,0.0
11443,0.0
11444,0.0
11445,0.0
11446,0.0
11447,0.0
11448,0.0036485634865128327
11449,0.0001625728619756339
11450,4.091831569266165e-05
11451,0.0
11452,0.0023838265363202893
11453,3.266643074318483e-06
11454,9.279089606528677e-05
11455,0.0019028479135160647
11456,0.0036452058899262485
11457,0.0003398635314165594
11458,3.945441353668541e-06
11459,0.00010298698134450599
11460,1.4731934549062604e-06
11461,0.00010161549946260167
11462,0.0029493313192943084
11463,0.008562103183452904
11464,0.020185004777565983
11465,0.1133320027512974
11466,0.07000058044394036
11467,0.023314411963596862
11468,1.9125182122325217e-05
11469,1.864221386697351e-05
11470,0.0005980130390037971
11471,0.003896635186970188
11472,3.0255791000450553e-06
11473,0.0
11474,0.0
11475,0.0
11476,2.9185136500746042e-05
11477,0.0007461004873218116
11478,0.002382248272304686
11479,0.003485625501388348
11480,0.007140163610553446
11481,0.008899680401167712
11482,0.0005390642827140084
11483,0.017351508611565345
11484,0.006088752526015675
11485,0.00035128575680997825
11486,0.0008082206620184456
11487,0.0028083183639080514
11488,4.155847817328622e-05
11489,0.00015063515150589004
11490,0.0007383839811552235
11491,0.0006691853084950167
11492,9.668358993628383e-05
11493,0.00020907090940709333
11494,0.0
11495,0.0
11496,0.00043612551939793155
11497,0.0029264589028058373
11498,0.000747185293856202
11499,0.0
11500,2.9275211085887632e-08
11501,7.438295555825359e-06
11502,0.0
11503,0.0010899366462791577
11504,0.012961652644507018
11505,0.0006078373853591745
11506,0.0002035529595093836
11507,0.00043360624371577424
11508,0.00105377416405246
11509,0.002151723883326699
11510,0.00023721106087202322
11511,9.62136754484767e-09
11512,0.0
11513,0.0
11514,9.15615626027285e-07
11515,0.0
11516,0.0
11517,0.0
11518,0.0
11519,2.907963037334095e-07
11520,0.0
11521,1.4285256066764146e-05
11522,0.0
11523,0.0
11524,1.5273837177946203e-08
11525,1.7632892831974162e-05
11526,0.000722285003441999
11527,0.00022750935772432518
11528,2.7655205787117865e-07
11529,1.6695515408788675e-08
11530,0.00021551050773427902
11531,0.0014057654424480897
11532,3.381320002454364e-06
11533,0.0
11534,2.982054941752961e-07
11535,0.0
11536,2.6488165200605926e-05
11537,0.0004932284655417923
11538,0.006798539941432687
11539,0.0026970480975175358
11540,0.0007254809444005864
11541,0.000872892201143327
11542,0.002033710597678256
11543,3.704090246457475e-05
11544,0.0007614234154900692
11545,0.0033389735454405363
11546,4.193454182140136e-05
11547,0.00023001945317814758
11548,0.0013686445925777232
11549,0.002572065920558191
11550,0.0005025296730063369
11551,0.00016298845635204562
11552,8.618574876051676e-07
11553,5.345963341470999e-06
11554,8.432141867362796e-05
11555,3.214567018500966e-05
11556,2.317583846404957e-05
11557,1.5424702895359042e-07
11558,2.620077540731835e-07
11559,0.00016638450492572845
11560,0.004540507762209402
11561,1.2584570846148514e-05
11562,1.6738890397713295e-06
11563,4.3293556549453433e-07
11564,0.0
11565,0.0
11566,0.0
11567,0.0
11568,0.0
11569,0.00010065304324288307
11570,0.0025918502366140783
11571,0.0016421789275710313
11572,9.119464873617354e-06
11573,0.0
11574,0.000561615714792588
11575,0.0
11576,0.0008484487578707821
11577,6.334133730146713e-06
11578,4.5671115280472035e-05
11579,0.0
11580,1.1142740512743591e-06
11581,2.2689130640140283e-08
11582,2.7614161290543498e-06
11583,5.620221153257614e-06
11584,0.0007051205501385024
11585,0.01181000824496277
11586,0.010697486299694097
11587,0.08805208513528036
11588,0.04406748558035742
11589,0.09820124621647579
11590,0.06380222969473881
11591,1.8783827210475878e-05
11592,3.923339070024071e-05
11593,0.003426136164228058
11594,0.00019626870277767602
11595,0.0
11596,0.0
11597,0.0
11598,0.0
11599,0.0
11600,0.0
11601,0.0
11602,0.0
11603,0.0036085184933023675
11604,0.06939109073534976
11605,0.046070079375426815
11606,0.008722053872777568
11607,0.06029716713965462
11608,0.029280660507114854
11609,0.0007044819467434692
11610,1.80230119223816e-06
11611,0.0012380731828395377
11612,0.0041169108769945825
11613,0.005827222155265917
11614,0.0034363907462468795
11615,0.00682293188726696
11616,0.0
11617,0.0
11618,4.088138800400958e-05
11619,0.0003198733627423973
11620,0.0014108105125856451
11621,0.00017731669319067569
11622,0.00018371828463593259
11623,0.00017488127269166514
11624,0.00012509891915114945
11625,0.008148676650210301
11626,0.020085672709559993
11627,0.0038026672521218603
11628,0.002132382200036684
11629,0.0006876261554655501
11630,0.0013633013561795706
11631,0.00019109365423230625
11632,0.00042074372118011374
11633,0.00023382539512195006
11634,0.0
11635,0.0
11636,0.0
11637,0.0
11638,0.0
11639,4.1051862013825646e-05
11640,0.0012080415488049964
11641,0.00039038609922654945
11642,6.28720378029114e-05
11643,8.807162160496183e-05
11644,1.0832143462124865e-06
11645,1.8947291159979896e-06
11646,0.0
11647,8.910852759803014e-07
11648,0.0002551157904698687
11649,0.0
11650,0.0
11651,0.0
11652,0.0004301989185870468
11653,0.0020378109774822064
11654,1.3884141089013536e-06
11655,0.0
11656,2.3769064156496527e-05
11657,0.0
11658,0.0
11659,3.313032007789658e-05
11660,0.002574547129243297
11661,0.007177355283753495
11662,0.0054985542750339445
11663,0.0046672509472140316
11664,0.0022421685609647635
11665,0.0013913956881044772
11666,0.0021852426342057205
11667,0.0008346112825789987
11668,4.678103483201321e-05
11669,0.0
11670,3.559211702131098e-06
11671,0.0017812423866939483
11672,0.00031338730625415847
11673,0.0002581884482200251
11674,4.070562404053218e-05
11675,0.0
11676,0.0
11677,0.00012033191535127227
11678,0.00032351451427221824
11679,0.0
11680,0.0
11681,2.8274070872086507e-06
11682,0.008175050375623895
11683,3.189874934451157e-05
11684,0.0
11685,3.052562197807082e-06
11686,0.00018156135732189937
11687,5.872336150879488e-06
11688,2.251035898891216e-06
11689,1.6377266809468763e-06
11690,0.0
11691,3.8105658904674856e-05
11692,0.00016802161399106404
11693,8.507370190408279e-05
11694,0.0004713918056910595
11695,0.0
11696,0.0007701802863387535
11697,0.0
11698,0.0005463178582439794
11699,1.7698757381468453e-07
11700,1.2122092998370043e-09
11701,0.0
11702,0.0
11703,0.0007372111102506738
11704,0.0033728397885767376
11705,0.00034384658005801505
11706,0.0064498568956295795
11707,0.0002239326703742283
11708,0.002357404780298864
11709,0.00852473655803582
11710,0.019013257005643092
11711,0.17013237062527417
11712,0.09425766979775191
11713,0.00013390772758281575
11714,0.0005403457391938127
11715,0.0017638780305087591
11716,0.0016547357386702535
11717,6.149350644539679e-06
11718,4.93166827674813e-06
11719,0.0
11720,1.0700896382331848e-08
11721,0.0
11722,0.0
11723,0.0
11724,4.3505327810539716e-06
11725,0.05875371036123501
11726,0.03266550646583116
11727,0.0
11728,0.0
11729,0.0
11730,7.4215111700087605e-06
11731,0.0
11732,0.0
11733,0.0
11734,4.752819869801849e-05
11735,0.027082088766071936
11736,0.024557033696048093
11737,0.004389890828162042
11738,0.0
11739,9.080183224823552e-05
11740,0.0023284556322294616
11741,0.00247745741496768
11742,0.006974159063677765
11743,0.011877312676708385
11744,0.00837075058522328
11745,0.025155697049132418
11746,0.006623138174439653
11747,0.00042552461302236604
11748,0.0036702573485328104
11749,0.001442954135130844
11750,0.00023264096995797196
11751,8.836742453791435e-08
11752,0.0
11753,0.00018750741002644827
11754,2.0462481266388428e-07
11755,0.0
11756,0.0
11757,5.22310568845647e-07
11758,0.00027141006822335473
11759,0.0008664442828577815
11760,0.00046865800575928866
11761,0.0007032685399331276
11762,0.00311718737010318
11763,0.0031511225520335167
11764,6.029463848888992e-06
11765,2.7839964647848385e-05
11766,0.0
11767,0.0
11768,0.0
11769,0.0
11770,0.0
11771,0.0
11772,5.341043919992029e-06
11773,0.0027130114407299343
11774,0.0003764390273796307
11775,7.093150086627803e-06
11776,0.00013294106160802795
11777,2.38247600987881e-09
11778,2.046795229309048e-10
11779,3.0168309017057534e-05
11780,0.0009549193172792498
11781,0.003689061615923031
11782,0.0029548360962520447
11783,0.002911933970823928
11784,0.0005769388301293766
11785,0.0005518503755704192
11786,7.672802843018689e-05
11787,6.113481957825299e-05
11788,2.141295815486965e-06
11789,0.0
11790,5.0283166296130704e-06
11791,0.0006496117607642407
11792,7.699007573194183e-06
11793,0.0022440344478475193
11794,5.323796617420652e-05
11795,2.674168579210768e-07
11796,0.0
11797,5.600786874056665e-06
11798,0.0009614403212626703
11799,1.4529305935823277e-06
11800,7.187610086813589e-08
11801,0.00040510071457851196
11802,0.01675389886012635
11803,8.605448055683018e-07
11804,0.0
11805,0.000789002655553195
11806,0.0003964366895349802
11807,0.00013320260557472433
11808,1.7857481967141034e-05
11809,0.0010282498442404867
11810,4.4979017710387987e-07
11811,0.00010935528483228798
11812,0.0
11813,0.0
11814,8.223688131848723e-05
11815,1.7211261605938896e-07
11816,0.0006288379757713235
11817,0.0
11818,0.0001927815915721568
11819,0.0
11820,0.0
11821,0.0003897634885540274
11822,0.0028682072745847146
11823,0.002715147281921404
11824,0.0003182759463089886
11825,0.009338292347985151
11826,0.005702087834715124
11827,0.0009519591230131027
11828,0.002183235648474822
11829,0.004895635540994202
11830,0.0003535993589858778
11831,0.05812277729685081
11832,0.19298650062480543
11833,0.06530518729363206
11834,0.0022620580403663127
11835,0.004777115297888087
11836,0.006992159911278573
11837,0.005916118694857838
11838,0.0072956743738127605
11839,0.002309217898202354
11840,1.9178323930612296e-06
11841,0.0
11842,0.0
11843,0.0
11844,0.0018075249716863915
11845,0.01357899888516444
11846,1.7192731026575388e-05
11847,0.0
11848,0.0
11849,0.0
11850,0.0
11851,0.0
11852,0.0
11853,0.0
11854,0.0
11855,0.0
11856,0.0023883477363057753
11857,0.010807668078982719
11858,0.0
11859,0.0001857762958757529
11860,0.00029484922390141783
11861,0.005348599843940711
11862,0.005710410089250791
11863,0.014815163607549255
11864,0.015430761014236937
11865,0.015837951667621385
11866,0.0004683739988503886
11867,4.6724893562691845e-05
11868,0.0003580199613973411
11869,0.0013328615220303017
11870,0.0002537057352243692
11871,6.025190915071564e-05
11872,1.1905709070580948e-05
11873,0.00048144729642660004
11874,2.2617771596277174e-07
11875,0.0
11876,0.0
11877,0.0
11878,9.563273896225574e-07
11879,0.0
11880,7.549790000539294e-08
11881,0.0
11882,0.0
11883,2.030063227588644e-05
11884,0.005463714228133882
11885,0.0007169238339415706
11886,2.055815199804068e-06
11887,0.0
11888,0.0
11889,0.0
11890,1.4743869741523361e-06
11891,0.0001769509362959373
11892,8.53732768436443e-05
11893,0.001301316130974267
11894,9.866394764535202e-06
11895,0.00020240273933708826
11896,1.5294511535118374e-05
11897,7.014650861338453e-07
11898,1.812599698780875e-06
11899,0.00014973470242525595
11900,0.0003532534641034852
11901,0.004984678861257768
11902,0.00010995101562114037
11903,0.00014710478915966256
11904,0.00010341328444220687
11905,0.0002873380896558335
11906,0.00026846134966156555
11907,0.00023781571270355183
11908,2.919697599047018e-08
11909,0.0
11910,0.0
11911,1.4026656869198079e-05
11912,0.0001758844803181189
11913,0.0015881090179609468
11914,8.768697893448362e-06
11915,1.2252151519354034e-07
11916,0.0
11917,7.203967587456162e-08
11918,0.0026468718519877523
11919,0.00046180716447753533
11920,1.7421366157418517e-06
11921,0.016783451698466567
11922,0.008381028799018697
11923,0.002108415325124573
11924,0.0001340952550322504
11925,0.0020801512937539835
11926,0.0
11927,0.0004891134368675775
11928,0.0011900385310406898
11929,2.7360086709723193e-06
11930,0.0
11931,0.0
11932,0.0
11933,0.0
11934,7.88928150425297e-06
11935,0.0
11936,0.00011169577587494687
11937,0.0
11938,0.00013306038660253845
11939,0.0
11940,3.8999681632780605e-05
11941,0.0010262892032426093
11942,0.0001195864567889134
11943,6.949414528806686e-05
11944,0.0018157640760049591
11945,0.0032633602267864953
11946,0.0005782966521912863
11947,0.0018962608788065543
11948,0.0008678777620137106
11949,6.150165180899521e-05
11950,0.006534529885041002
11951,0.0004512463992358467
11952,0.013545209040531962
11953,0.12596079354555487
11954,0.05023871316747899
11955,0.002874827129402191
11956,0.0005414439430761643
11957,2.2687070100979257e-07
11958,2.0615918161365885e-10
11959,0.002321713806527988
11960,0.00025033670722127523
11961,0.0
11962,0.005405435137144913
11963,0.05341802284037368
11964,0.03806108488220531
11965,0.0015398285113269225
11966,1.9383293886979423e-05
11967,6.103676138231425e-05
11968,0.0
11969,0.0
11970,0.0
11971,0.0
11972,0.0
11973,0.0
11974,0.0
11975,3.1251569462707305e-09
11976,0.00040374050131890754
11977,0.0
11978,0.0
11979,0.0006126522411094145
11980,0.012331433436107613
11981,0.0002610792668253671
11982,0.006630860421130973
11983,0.007167338472395034
11984,6.121690416450994e-06
11985,0.0032338722178412286
11986,0.002838024336395718
11987,0.0009789648061108121
11988,0.00043946714477240443
11989,0.0004900175060554649
11990,0.00010414945471972134
11991,0.0007428756764927595
11992,0.0018506199296765796
11993,0.0007026824438716075
11994,1.6931988332328878e-05
11995,1.1640585019256153e-07
11996,0.0
11997,0.0
11998,0.0
11999,0.0
12000,0.0
12001,0.0
12002,0.0
12003,0.0
12004,3.2230904705637953e-06
12005,0.0042949953143269675
12006,0.0
12007,0.0
12008,0.0
12009,0.0
12010,0.0
12011,1.967070311405797e-05
12012,0.00024064361838895936
12013,0.0033764559462660165
12014,0.0
12015,0.0
12016,0.0
12017,0.0
12018,1.9968849197177044e-10
12019,2.2484607887885747e-05
12020,1.649872642179156e-05
12021,0.0032322652158931274
12022,2.173697279395052e-05
12023,4.711856502037346e-05
12024,8.945224612317723e-06
12025,9.416001719872528e-05
12026,0.00012899430891238396
12027,7.685988590423158e-06
12028,0.0
12029,0.0
12030,0.0
12031,0.0
12032,0.0004335907209148442
12033,0.004327231553167058
12034,0.003365754046827265
12035,0.002512407020449018
12036,0.0010467817701438696
12037,1.4130838118143584e-05
12038,0.0060754983326262975
12039,0.00020322265203444944
12040,0.00287344744757864
12041,0.008452387730279287
12042,0.0
12043,0.001814992227600074
12044,0.008110375681360874
12045,0.007959703433502817
12046,0.007375200080931953
12047,0.006086692399635179
12048,0.00032586398553450033
12049,0.0007061140597214234
12050,0.0011749581897933022
12051,0.0007344171939065468
12052,9.138403675225096e-05
12053,3.803200505424066e-07
12054,0.0
12055,0.0
12056,6.916653576040845e-06
12057,0.0
12058,6.469765453518363e-05
12059,0.0
12060,0.00034139979739596413
12061,8.883542092829276e-07
12062,0.00016256606027637924
12063,8.79570532338722e-06
12064,0.006671599607504568
12065,0.0005294651842986988
12066,0.0008613335169060368
12067,0.00032487709183574143
12068,0.0031136839078992214
12069,8.99367589670731e-05
12070,0.004151269352001503
12071,0.00017883293786904517
12072,0.00542585624640317
12073,0.11565101694554461
12074,0.02806895984022493
12075,0.0001538206327251972
12076,0.0009037069144719796
12077,6.532162886232283e-05
12078,6.707416562012022e-07
12079,6.734644720786387e-05
12080,0.003040719873990876
12081,0.013362213983623318
12082,0.11671498570491481
12083,8.557573036329282e-06
12084,3.1477466560679763e-06
12085,0.0018309537183533212
12086,0.0
12087,0.0
12088,0.0
12089,0.0
12090,0.0003279961814437284
12091,0.0004932530303025438
12092,9.769437443694954e-05
12093,3.886398600414983e-05
12094,0.0
12095,0.0002199193353477626
12096,3.617206573727851e-05
12097,0.0
12098,0.0
12099,1.5238776351826124e-05
12100,0.006554152391233733
12101,4.433753554088976e-06
12102,0.0014177886828511581
12103,0.00012251797644204112
12104,1.3758607499708421e-06
12105,0.0007269349358410091
12106,0.00552901298481447
12107,0.0021540376052481634
12108,0.0027622645052992213
12109,0.0024791655573089765
12110,0.002847931521332472
12111,0.0022012647097702214
12112,0.0015098475414033392
12113,0.0008978521650978813
12114,0.00011216746370329158
12115,5.1677259271756935e-08
12116,0.0
12117,0.0
12118,0.0
12119,0.0
12120,0.0
12121,1.858019026327327e-05
12122,1.084849781370774e-06
12123,0.0
12124,0.0
12125,0.0014840380994649044
12126,0.00015562750490483824
12127,0.0
12128,0.0
12129,0.0
12130,1.189655722086905e-06
12131,2.6041506153435238e-08
12132,0.0
12133,0.00155030052604105
12134,0.0
