,contents_formal
9405,0.0
9406,4.1452446896991465e-07
9407,0.0002371667598550012
9408,0.004011568474913543
9409,0.00024612583429320823
9410,1.8203987195503202e-07
9411,1.0446992520654086e-07
9412,8.705420837402335e-08
9413,0.0008374715740250751
9414,4.2725095919586015e-06
9415,0.0003798465140834232
9416,5.0944158481948334e-05
9417,3.0269767583152396e-06
9418,0.000778434041603951
9419,1.1434185786925625e-06
9420,0.00036067653837258256
9421,0.00031585042420365864
9422,0.0009915533412552782
9423,0.0011577701344553791
9424,0.07981904841208068
9425,0.05658774037682947
9426,0.0005183673006566257
9427,0.00160713202408477
9428,0.0010914022601961745
9429,1.3327285596290917e-06
9430,5.19322102415365e-07
9431,0.00015269706401695355
9432,0.0001477998648542003
9433,6.460610010424339e-05
9434,4.9867276167836465e-05
9435,1.751096007752358e-06
9436,2.922124844727724e-05
9437,0.00010157385241954455
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0005188574796845342
9445,0.00016191814099134852
9446,0.0
9447,0.0
9448,0.00014060748826233131
9449,0.028613184587880924
9450,0.0511445725865243
9451,0.001787345281829878
9452,0.0004289367370579461
9453,0.00030070986374376577
9454,0.001829224189707374
9455,9.346779681731732e-05
9456,0.0001243933613618219
9457,9.016729678067772e-05
9458,0.00017428062311967702
9459,1.8450282510817563e-05
9460,1.4036499661774843e-06
9461,0.0010907770967531116
9462,0.0003328368754055635
9463,0.0
9464,0.0
9465,0.0
9466,1.5244298284662878e-07
9467,0.00019171659972196722
9468,6.904678361446697e-07
9469,0.0
9470,0.0
9471,6.028825854077742e-07
9472,1.234895169878644e-05
9473,1.8007532003128077e-05
9474,0.0001575838004149471
9475,0.0011770390958396207
9476,2.417757300569801e-07
9477,0.0
9478,0.0
9479,0.00013204687610988855
9480,0.000579599568672787
9481,0.00013349548615838644
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.00017501695175350067
9487,0.00028013568653089023
9488,0.0013074116785875521
9489,0.0013698274496443028
9490,2.638544867450523e-06
9491,7.193842235534224e-05
9492,0.0005989774279264085
9493,7.560170489230562e-07
9494,5.817147999938103e-10
9495,0.006673949615513356
9496,8.358674735885781e-06
9497,1.3127653723021375e-05
9498,0.00040183688347759407
9499,0.0
9500,0.0
9501,9.095482630351971e-07
9502,0.0024075674596410984
9503,0.060269065701542175
9504,0.0
9505,2.8054410659076984e-05
9506,0.0005197373914623058
9507,0.0
9508,0.0
9509,2.7135644477795126e-05
9510,0.0007751885342795888
9511,0.0
9512,0.0001577514646907551
9513,0.001327568697307037
9514,4.1849669680928265e-06
9515,0.000609684244721776
9516,0.0006406508757887508
9517,1.6194133358724786e-06
9518,0.0
9519,0.0
9520,0.0
9521,5.87291161585031e-08
9522,3.267844403074836e-06
9523,0.0003191799910278632
9524,0.0
9525,0.0001490738682988362
9526,0.0006174591196876549
9527,0.0
9528,0.0
9529,0.003978041547288766
9530,0.00174167869875195
9531,4.2724900396924885e-05
9532,3.964449856487757e-10
9533,3.0250078923464247e-06
9534,3.0989774648756693e-06
9535,1.1364747591130384e-05
9536,0.001208961959745652
9537,0.00483414432546937
9538,0.0002535990896576795
9539,0.0
9540,0.0
9541,3.256434902510976e-05
9542,0.00039211141516540526
9543,0.0011123087903752407
9544,0.000589504077895366
9545,0.000127788584134777
9546,0.0002512574679581279
9547,6.401614479732942e-05
9548,0.0002513900432708577
9549,0.00022740530054103208
9550,8.123705959296074e-05
9551,0.00029246405434896265
9552,0.015915136219845395
9553,0.0007555161869253026
9554,1.7805356854046553e-05
9555,3.0676001563327585e-07
9556,4.973648815878874e-05
9557,0.002563670882285188
9558,1.1510751934761032e-07
9559,0.0
9560,4.350571184154223e-07
9561,1.3020489791047934e-05
9562,0.0014148460116379339
9563,0.000754105580270345
9564,0.0008554395497226305
9565,1.800323694467409e-06
9566,9.804322174278234e-06
9567,7.71609998451225e-06
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,2.214983700322262e-05
9573,0.000995318516305294
9574,0.0011370754866117285
9575,0.00012740855604306386
9576,0.0009888347089586343
9577,0.0010150829929205629
9578,0.01651066074227769
9579,0.0058067870479379564
9580,0.00224135286536534
9581,0.004501183516021193
9582,0.0019200763892232911
9583,4.708692874054335e-05
9584,0.0
9585,2.9827486041412715e-06
9586,1.8219592036033115e-08
9587,3.1097440017620975e-06
9588,0.0
9589,0.0
9590,0.001235078894893168
9591,0.00016185934479835104
9592,6.309191780685753e-05
9593,9.217071031599281e-07
9594,0.0
9595,1.294377409381634e-10
9596,4.562911591594984e-07
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.00071730701442217
9603,5.1401218576858715e-06
9604,0.0
9605,0.0
9606,0.0
9607,0.0004913757983447583
9608,0.0004164607766843847
9609,0.00020768631577761218
9610,5.625769936826802e-09
9611,5.111974711824777e-06
9612,0.0
9613,0.0
9614,3.7619324261750345e-05
9615,0.0011335848881112716
9616,0.001496515890199447
9617,0.0011936080641410589
9618,3.843769460401575e-05
9619,0.000329678643596007
9620,0.0007964668269186265
9621,9.308268422352938e-05
9622,0.0
9623,0.0018547337906630358
9624,0.001132801385812794
9625,0.0005298980361653755
9626,5.056647407782656e-05
9627,1.7522264166113103e-06
9628,8.481489163823097e-06
9629,1.392732479461946e-05
9630,6.0399660869842075e-05
9631,0.002960840515904584
9632,0.0
9633,0.0
9634,0.0002115541088668626
9635,0.0
9636,0.0
9637,1.7093096037723185e-05
9638,0.00047145284192197346
9639,2.165362613330663e-05
9640,6.729978057198817e-05
9641,8.192954762531389e-05
9642,0.00027401483807506236
9643,0.0011675885773837858
9644,3.624205873946875e-05
9645,0.0004116153706475034
9646,2.5908585648123233e-06
9647,0.0
9648,0.0
9649,0.0
9650,5.923849537996891e-07
9651,0.0001806944331834466
9652,0.0
9653,0.0001118944363329281
9654,4.2857476188849515e-07
9655,0.0
9656,0.0
9657,0.003651528642072772
9658,0.004485043332003327
9659,9.067219992478705e-06
9660,4.8317544337856546e-05
9661,3.83083638058786e-05
9662,5.546980582036671e-08
9663,1.284402668020042e-07
9664,0.0006076109593623038
9665,0.0017251061663125665
9666,0.0007549301737503122
9667,0.0010363484879191808
9668,1.0403706751040758e-05
9669,0.0
9670,0.0
9671,3.5834232582260284e-05
9672,6.4942401946969035e-06
9673,0.0007485305788086785
9674,0.0008169117954314311
9675,0.00017573253843188125
9676,0.0002670389334503842
9677,0.0010320213483511825
9678,0.0011417544806410272
9679,0.0018239902982057632
9680,0.015229869657904235
9681,0.0004203739205091529
9682,2.3564958206634876e-06
9683,0.0
9684,0.0
9685,0.00019445077807066046
9686,0.0017391083554925933
9687,0.0004068739473056779
9688,0.00037507772630296805
9689,0.0
9690,6.06708031937044e-06
9691,0.0028541237930356164
9692,0.0023087800124571047
9693,5.633144184783486e-05
9694,0.00024448540073602576
9695,1.392105062782314e-06
9696,0.0
9697,1.909390744396071e-06
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,6.957913699760432e-05
9703,0.0010790318038804033
9704,0.0025680869827235473
9705,0.0025570686803600335
9706,0.05904251875579891
9707,0.00015386562489726487
9708,1.957018069343246e-09
9709,0.00023460717480884227
9710,0.0030312293350413305
9711,0.00011777197173455901
9712,0.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,1.523957909657666e-06
9719,9.244654298247687e-05
9720,0.0
9721,6.364976028954009e-06
9722,0.00014700625166933786
9723,0.0
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9728,0.0
9729,6.966274243918472e-09
9730,0.00010774860077247375
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.00032096188707531254
9736,0.0003540034563662399
9737,0.0003112037702385822
9738,3.6043140485803947e-06
9739,0.00088974853977103
9740,7.161769327719225e-07
9741,0.0
9742,2.3268779498278688e-07
9743,0.0002967141928658271
9744,0.0028502546998841857
9745,0.0008140332401408868
9746,0.0001275039855069141
9747,0.00041154011018381466
9748,0.0005579922071041199
9749,0.00028051458924725504
9750,1.0511432203990453e-07
9751,0.0003089606993981824
9752,0.0018082463578726218
9753,0.0008113382038573204
9754,0.0008034710678238311
9755,0.0
9756,2.543776561832948e-06
9757,0.012371588156245766
9758,0.0028296818202666165
9759,0.0006809003388335488
9760,0.0
9761,0.0
9762,1.2732206683050255e-07
9763,4.462460409216348e-07
9764,0.0
9765,0.0
9766,0.0
9767,8.404719998050914e-06
9768,5.157528902439794e-07
9769,0.0
9770,0.0002954298897912587
9771,0.000594808450179274
9772,3.8168636595474165e-06
9773,1.2073795466520078e-07
9774,1.0919874359753684e-05
9775,0.0
9776,0.0
9777,0.0
9778,8.531064388879764e-07
9779,5.734302208787649e-05
9780,0.0
9781,0.0
9782,3.086703890065961e-06
9783,4.201319694495823e-06
9784,0.0
9785,0.003948429104892692
9786,0.00012005113684851031
9787,0.0
9788,2.118546369347652e-08
9789,1.863566250159801e-05
9790,4.570187023607413e-05
9791,2.10562431741246e-06
9792,2.913530207914324e-08
9793,0.0011641837452577687
9794,0.0
9795,1.7657264195502705e-05
9796,0.0009742367105911074
9797,0.00015272003484574802
9798,0.0
9799,0.0
9800,5.747616107177023e-11
9801,5.761326297130797e-06
9802,0.000624976251948512
9803,1.7384550841515103e-05
9804,9.134188235096834e-05
9805,0.0014720859552946777
9806,3.123710097837444e-06
9807,6.63401836952261e-05
9808,0.0531148095481525
9809,0.0028269478311699625
9810,0.00037909653512172676
9811,7.977811945475413e-08
9812,0.0
9813,0.0
9814,0.0011367637383891559
9815,2.733511801455928e-06
9816,0.00021847212045465687
9817,2.9999034708833655e-06
9818,1.8168346370257623e-05
9819,1.8183256672213982e-06
9820,0.0026560059685685694
9821,0.0009218028543661613
9822,0.00032764105592254
9823,3.447584881730162e-06
9824,1.092480474038516e-05
9825,0.0001509456037693186
9826,5.321312107047755e-06
9827,1.1565003094853639e-06
9828,2.531175176756302e-05
9829,0.0
9830,0.0
9831,9.952515129410451e-08
9832,0.0005055269332971075
9833,0.0350625867748289
9834,0.0555059080696752
9835,0.0026175719882414136
9836,0.00407911231201551
9837,0.0003247458315199302
9838,0.00026305033853801346
9839,0.0021327706188988046
9840,0.0014588770656797031
9841,0.0006274365149603947
9842,0.0010522971634054931
9843,6.678896918381857e-05
9844,0.0
9845,0.0
9846,3.127736418956916e-08
9847,2.597940640508636e-05
9848,0.0
9849,0.0
9850,2.1715458319493575e-05
9851,0.0
9852,0.0
9853,0.0
9854,0.0
9855,0.0
9856,0.0
9857,0.0
9858,7.383608645627879e-09
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,1.2065104584422467e-05
9864,0.0030569602814076243
9865,7.747979809089248e-06
9866,7.483990294616278e-06
9867,0.0003275336452651363
9868,0.0008915807393726949
9869,0.0
9870,9.674464535994673e-07
9871,0.00014113366119968484
9872,0.0021982023282298506
9873,0.0019749516587726237
9874,0.00031228598632939363
9875,6.721142716967992e-05
9876,0.001948365311388283
9877,0.0011327503662741933
9878,6.401948594385735e-07
9879,4.8803798233647035e-05
9880,0.0026363570985083406
9881,3.6811891739323005e-05
9882,0.00024985929145016826
9883,1.8262731280816679e-06
9884,0.0
9885,0.0032265816176024775
9886,0.0009810914702529047
9887,1.4047541538845975e-05
9888,2.2821405078067716e-06
9889,0.0
9890,0.0
9891,1.5342354570397087e-05
9892,0.0007233106924825128
9893,0.000639668824076212
9894,9.044379839652295e-07
9895,0.0
9896,0.0
9897,0.0
9898,2.2072025074620028e-05
9899,0.0005326957770317631
9900,1.054979736137464e-05
9901,0.0
9902,0.0001275745477954365
9903,3.4871499527449086e-09
9904,0.0
9905,7.5445389622792795e-06
9906,2.7660935160364432e-05
9907,9.237101245525009e-05
9908,6.241693440273667e-07
9909,0.0
9910,7.711801076790517e-08
9911,0.0002996257730939586
9912,0.001216038777586533
9913,0.010996209774485342
9914,3.889657688158874e-06
9915,1.2452696750698552e-08
9916,0.00020046675753290986
9917,5.470925153653868e-06
9918,0.0001009364002554582
9919,0.0006605891569034098
9920,0.0
9921,0.0006456477807725608
9922,0.0005935803418517354
9923,0.0
9924,0.0
9925,0.0003142489103754971
9926,0.00027555388324916196
9927,0.0
9928,0.0
9929,0.0
9930,3.714253079143153e-07
9931,0.0005700096381391272
9932,0.0018780953859218717
9933,0.00014377450591173787
9934,0.0003126553793346182
9935,6.473287263905199e-05
9936,0.014905258319455394
9937,0.00011366037256565914
9938,1.4090837659314119e-05
9939,2.9932444939463346e-05
9940,0.0
9941,2.3854793158726346e-05
9942,0.00011825415629394484
9943,0.00022576895979019879
9944,4.105959708236454e-06
9945,8.010388852151166e-05
9946,0.0003365004990971912
9947,8.386493421562884e-05
9948,0.0017972037653876003
9949,0.004064290736519686
9950,0.0005268427835505763
9951,0.00014795413275185579
9952,0.0013218063964293841
9953,0.0007301149041276643
9954,0.0
9955,0.0
9956,0.0002006870755284437
9957,5.3302600259778154e-05
9958,0.0
9959,3.731835121111863e-06
9960,0.008326483391552392
9961,0.04164569944867122
9962,0.001971893208643245
9963,6.065943186270402e-05
9964,0.0
9965,0.001766838928528819
9966,0.0014077316459228482
9967,0.0001457059402014377
9968,1.1570436224490498e-05
9969,0.0
9970,1.2985873947857558e-07
9971,0.0005993957326695098
9972,3.615668417045615e-05
9973,0.0
9974,0.0
9975,7.11026934929837e-06
9976,0.0
9977,0.0
9978,3.142018711183914e-06
9979,3.6303581132154286e-07
9980,0.0
9981,0.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,0.0
9987,0.0
9988,0.0
9989,3.6841451270765944e-09
9990,0.0
9991,0.0
9992,0.01668484596057555
9993,0.0005063128753683453
9994,0.0003111861310846222
9995,0.0030311887576256304
9996,0.0002981838209885571
9997,1.146106423280482e-07
9998,9.113976160775319e-05
9999,1.7620787581600472e-05
10000,0.0021345252404903555
10001,0.0009917868015944654
10002,0.0010740387706188567
10003,0.0009189188872833749
10004,9.970739562104467e-05
10005,0.0006599496380691589
10006,2.0880426162865857e-05
10007,0.0
10008,0.002240161740685924
10009,2.5957730609784877e-06
10010,5.483699265938023e-05
10011,0.0023359616803651133
10012,0.09262356629139089
10013,0.07758480232954938
10014,2.75602893999005e-06
10015,0.0
10016,0.0
10017,0.0
10018,1.9233292798758685e-05
10019,0.0009945131839709954
10020,6.273998511578639e-07
10021,2.432694191642049e-05
10022,0.00034017907252933136
10023,1.7254928586439012e-05
10024,0.0
10025,0.0
10026,2.1991605728710093e-07
10027,7.715575754090123e-05
10028,0.00013485178778397102
10029,0.0
10030,9.741035264685608e-07
10031,9.894617032779275e-08
10032,4.373357206777322e-05
10033,0.0
10034,1.0366111753699058e-05
10035,0.000539860966068643
10036,0.0001081173717099821
10037,1.4832854215866995e-07
10038,0.00010591030778817622
10039,1.0320436517816364e-07
10040,6.112413076559214e-07
10041,0.007479525354195199
10042,0.0015044825676719142
10043,0.0036066061376739747
10044,7.066409542973516e-05
10045,1.066848635673524e-07
10046,1.9660438163116417e-06
10047,0.0005125521894222378
10048,0.00020261825409246414
10049,9.798456892135644e-05
10050,0.0016081138143324554
10051,0.00023768999625817933
10052,0.0
10053,0.0
10054,5.7235577171773296e-05
10055,5.287583185536318e-05
10056,0.0
10057,0.0
10058,7.557851786412937e-10
10059,0.0013834236783395657
10060,1.4883350249049944e-05
10061,0.0007711240521981022
10062,0.0006505249767545133
10063,0.0006818707507007173
10064,0.003383677233149006
10065,0.004061357340929656
10066,3.274814221985949e-07
10067,0.0
10068,0.0
10069,9.276884503810059e-09
10070,0.0
10071,6.999173201794446e-05
10072,0.0
10073,0.00022194697221325334
10074,0.00039123655276438233
10075,0.0006767113472844276
10076,4.518754426612376e-05
10077,0.0013830486979474574
10078,0.003435794229750372
10079,0.0022595810500940384
10080,0.0018175232033247094
10081,0.00010935969609991082
10082,0.0
10083,0.0
10084,1.9488387022274597e-08
10085,0.0002273374156379976
10086,9.610396319930181e-05
10087,0.0010848467809805766
10088,0.02118506192617065
10089,0.04624617004899286
10090,0.011048767832332817
10091,0.00016097272472152628
10092,0.00026365291415160274
10093,9.73492305806179e-05
10094,0.0006771549591986243
10095,1.3189586243973292e-06
10096,1.5685477818640878e-06
10097,0.0
10098,0.0
10099,2.170933617485892e-09
10100,7.578663736305418e-05
10101,0.0
10102,0.0
10103,2.63612834923225e-07
10104,1.6538683918644614e-07
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,9.472973143480719e-06
10111,0.00011876610913763055
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,2.4014728566419604e-05
10118,0.0
10119,0.0
10120,0.0003753410818485118
10121,0.0031346828660368817
10122,0.000553457209034067
10123,0.0006759421333805696
10124,0.00037232923615525965
10125,8.434306422782772e-05
10126,0.00011234963307386197
10127,1.7805461073004744e-05
10128,0.0021378036862208607
10129,0.0023118472132566043
10130,0.0014834727494137966
10131,0.00036064010846817695
10132,9.093296224345836e-05
10133,0.00031596656813127205
10134,4.256103636009927e-09
10135,0.0
10136,0.002469099370736485
10137,8.769615621790907e-06
10138,0.0
10139,0.011814007444937154
10140,0.1236012654280823
10141,0.00027844939398905666
10142,0.0018051748231394324
10143,1.958339682894936e-06
10144,0.000863358219130801
10145,0.0005878613223117115
10146,0.0007937489020501562
10147,4.4956098006256073e-08
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,0.0
10153,0.0
10154,0.0
10155,3.3393322256353758e-06
10156,0.0
10157,2.349200315947119e-08
10158,2.2024132117381185e-06
10159,0.00039224663456096824
10160,1.91940382654528e-05
10161,0.0
10162,0.0
10163,5.36172003467608e-05
10164,0.0005794159918864279
10165,0.0
10166,8.187896627150502e-05
10167,0.0007042732955498982
10168,0.013341618566218509
10169,0.003250019651532123
10170,3.0205879264372863e-08
10171,0.012707900736131596
10172,0.000940329326759514
10173,0.0002198039249959592
10174,2.4173126980534256e-10
10175,7.050201481409903e-05
10176,0.0001388969129771277
10177,0.0006117372902123251
10178,7.200358826437135e-08
10179,0.0012286934610322654
10180,0.0007148915827461942
10181,7.9704845058711e-06
10182,0.0
10183,7.77411370657438e-06
10184,0.0
10185,0.0
10186,1.4071076372523372e-05
10187,0.000510324944848446
10188,2.8208119696167242e-08
10189,1.7262968268222486e-05
10190,0.00035916122902310797
10191,0.0011135168830976008
10192,0.000758015242677423
10193,0.000686794770826104
10194,0.005354533333641126
10195,6.531439207095665e-05
10196,5.468799825982249e-06
10197,6.050563973047758e-06
10198,8.587473843477193e-07
10199,0.0
10200,0.0
10201,3.892445862097309e-10
10202,0.0
10203,3.2530670422390866e-07
10204,0.0
10205,0.00039121977562258184
10206,0.00949037593330489
10207,0.009130260288858646
10208,0.0070337809891718355
10209,0.003484522255007258
10210,0.003472278339554028
10211,0.009784937569381846
10212,0.003530763302303128
10213,0.01223725308701335
10214,0.012717767059756632
10215,0.05480293936187027
10216,0.04346811981909604
10217,0.04979219103598166
10218,0.006229858305078966
10219,0.0038738542670877555
10220,0.0011988571604335011
10221,0.00013846267460540125
10222,2.5220922870236993e-05
10223,7.999216942145422e-05
10224,0.0
10225,0.0
10226,0.0
10227,0.0
10228,1.441990876840105e-06
10229,2.1829120187979764e-05
10230,8.124223829352066e-08
10231,4.284288248734552e-07
10232,0.0005879441074588045
10233,3.5494825909489334e-08
10234,2.5228161830058214e-06
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.00024117916358226538
10240,6.126911707580696e-05
10241,0.0
10242,0.0
10243,1.3056859636386884e-07
10244,9.588911258488415e-05
10245,0.001311644940016016
10246,0.0
10247,0.005680253356412225
10248,0.0
10249,7.570737056506306e-05
10250,0.001893395463492798
10251,0.00031445909540099977
10252,0.001202369330138896
10253,6.284885595369667e-07
10254,0.004360349615555326
10255,0.003361944182339042
10256,0.0007434044053820568
10257,1.696663821718163e-07
10258,0.0002621025506169427
10259,0.00018038149812152045
10260,5.758558495464395e-06
10261,0.0
10262,0.000798526797009169
10263,0.00042807715882169805
10264,0.0006383168234516943
10265,0.09109351973357852
10266,0.13043069155591505
10267,0.0
10268,0.0026160095068826442
10269,0.0012085777640510828
10270,0.0024058473860363444
10271,0.0011303571067685116
10272,0.0019697621101296852
10273,0.0014116508424706746
10274,0.00024043540403125108
10275,2.3975567535154753e-07
10276,0.0
10277,0.0
10278,0.0
10279,0.0
10280,1.711520090320387e-06
10281,7.394415012983461e-09
10282,0.0
10283,4.92732243695681e-05
10284,0.0005301883334900722
10285,0.0002540048885622425
10286,1.5961845446046431e-07
10287,0.0
10288,3.2415431437239444e-06
10289,0.0005050250030091231
10290,0.00021392839754259927
10291,2.0153028321097253e-05
10292,4.6622093148134904e-08
10293,3.594150151535153e-05
10294,0.007111020300470519
10295,0.00019276932732462758
10296,0.0
10297,1.4430366243592841e-06
10298,0.0030131792883679163
10299,1.0555311712724771e-05
10300,0.0
10301,5.567765930831201e-07
10302,3.068039170753796e-08
10303,0.00010038287395613191
10304,3.1229548106296985e-06
10305,0.00029374787033249126
10306,0.00021044487020651514
10307,2.8086085072458337e-05
10308,0.0
10309,3.682963610723024e-06
10310,1.4792186016144366e-08
10311,0.0
10312,3.6819356683300935e-06
10313,0.00011096663290379851
10314,0.0
10315,8.658256092316382e-06
10316,0.0006036939609746822
10317,5.607341595099941e-08
10318,0.000737042433075547
10319,0.00027193306003384506
10320,0.0025712157610856827
10321,0.0019920024215680713
10322,0.0029534119850223293
10323,0.0006389927323084127
10324,1.1193831565293957e-06
10325,1.022877447583057e-06
10326,0.0
10327,1.0777505959519394e-07
10328,4.6779931183657774e-07
10329,0.000267102423578479
10330,0.0007072233451777247
10331,0.0036407546172062427
10332,3.225541868146447e-05
10333,0.00021655976210203224
10334,1.000993608620774e-05
10335,0.016600999429077397
10336,0.006311284203492
10337,0.014671458652103184
10338,0.007985552646507053
10339,0.0029491873207000007
10340,2.089253190313429e-05
10341,0.06040431430824657
10342,0.08914762290187925
10343,0.02757805995191746
10344,0.002873831842939058
10345,0.0033801438385401023
10346,0.002068676845318224
10347,0.00047449405895943423
10348,0.0
10349,0.0
10350,0.0
10351,0.0
10352,0.0
10353,0.0
10354,0.0
10355,3.045539529914541e-07
10356,9.390743164490538e-06
10357,2.474075910988953e-05
10358,0.0001501185285067631
10359,9.099158457663324e-05
10360,6.009622320372297e-06
10361,0.0
10362,0.0
10363,0.0
10364,0.0
10365,8.14958260535628e-06
10366,0.0011490604038216095
10367,0.0
10368,0.0
10369,6.971267790731709e-05
10370,0.0017638906537378123
10371,4.3888251847859564e-07
10372,0.0
10373,0.01960810377509486
10374,0.01675876707947445
10375,0.0
10376,0.0001887048541000549
10377,1.036637748973615e-05
10378,0.0022219874502287847
10379,0.00035438628152893297
10380,0.005840154660599926
10381,0.0012699596080706767
10382,3.154442306889485e-05
10383,2.2271543925408833e-07
10384,0.0006375306362716506
10385,9.561539769227371e-05
10386,1.2797224558108075e-05
10387,0.0
10388,5.861611029113029e-06
10389,0.11658793162523047
10390,0.08488826671533248
10391,0.0008450302030045627
10392,0.00024056760317657131
10393,7.678031596582762e-05
10394,0.0009439062932002335
10395,0.00013385775398045704
10396,1.30915181966271e-07
10397,0.0
10398,8.22463109779067e-08
10399,0.00017188210650371589
10400,0.0007596727527188001
10401,0.0005887483800188034
10402,0.00039387121364743905
10403,1.1469122745411357e-05
10404,0.0
10405,7.358105675528823e-06
10406,1.3998768124964197e-05
10407,0.00023023305074057493
10408,0.0
10409,3.575283921722612e-06
10410,0.0002719004000825637
10411,0.0028676628836166703
10412,0.0005732991726891351
10413,1.8085614525807317e-05
10414,6.367479860006988e-08
10415,0.000897798119324208
10416,2.2677062416824408e-05
10417,7.277775190355577e-06
10418,5.418055815975652e-07
10419,9.220113280290894e-05
10420,0.01618188357030414
10421,0.0
10422,0.0
10423,0.0
10424,0.006150190439250422
10425,0.00044649500326886954
10426,0.00028783141958014786
10427,8.519003182458526e-06
10428,5.560724983467011e-06
10429,0.00010807640622543256
10430,2.4860478077022617e-05
10431,6.77530083449174e-06
10432,4.2099382073955866e-05
10433,0.0
10434,9.989681652146289e-05
10435,2.4055213546446388e-05
10436,0.0
10437,0.0
10438,0.0
10439,6.4740336675432846e-09
10440,6.727108441070961e-06
10441,0.0008576961742135055
10442,5.984401334098488e-07
10443,1.4534943399546914e-07
10444,0.0009457846334795848
10445,0.0010938581352034178
10446,0.0007744933207697954
10447,0.0007645632530459679
10448,1.0798977054526558e-05
10449,0.003920897227933841
10450,0.0001909029726851803
10451,4.271334784542351e-05
10452,0.0
10453,6.321400634377335e-07
10454,0.00013235528192230908
10455,0.0003870113590346378
10456,0.0011310506420290157
10457,0.003821505921250865
10458,2.0326908024348967e-06
10459,2.5405869744650203e-05
10460,0.0004988955988948567
10461,0.00038052266999855317
10462,0.0004922461065142696
10463,0.0006728996837599028
10464,3.287400153636129e-09
10465,0.0
10466,0.0
10467,0.06083859730926883
10468,0.06924487776387275
10469,0.0014858511347182416
10470,0.0012663170421121715
10471,0.002419516370819159
10472,0.0033500336019401888
10473,0.0014768467833337169
10474,3.1401897654121284e-09
10475,0.0
10476,0.0
10477,0.0
10478,3.7345543467839114e-07
10479,0.0
10480,3.643866501296026e-06
10481,8.340325641436221e-05
10482,0.0001476670334671435
10483,0.0004125320521341585
10484,0.004104126069414613
10485,0.000524750616091397
10486,0.0
10487,0.0
10488,0.0
10489,0.0
10490,0.0
10491,0.0
10492,0.011970570987873309
10493,3.416691735202878e-05
10494,2.758255513449381e-07
10495,0.0
10496,0.00040382935660125414
10497,0.0
10498,0.0
10499,4.252392166000628e-05
10500,0.05887745684374335
10501,0.0
10502,1.328813522989641e-08
10503,2.0065090088318682e-07
10504,0.00036510478078969374
10505,4.2857395759010266e-05
10506,0.0037247304760833827
10507,0.00023084593816120544
10508,0.0005365635492518334
10509,9.33831191369059e-05
10510,0.0006525645781835363
10511,0.0009225585097664583
10512,4.1168571405163585e-05
10513,7.936796404359751e-09
10514,0.00010619475099879952
10515,0.3536096661791672
10516,0.17243443726527946
10517,0.0
10518,0.0
10519,9.6651615786029e-05
10520,1.637859832582413e-07
10521,0.001871685574525075
10522,0.001364612480976204
10523,0.00022913598238328967
10524,0.0
10525,3.3760732688280765e-07
10526,3.1084976564751134e-06
10527,0.00022267225469442949
10528,1.555534131515735e-08
10529,0.0
10530,0.0
10531,0.000219794955451613
10532,0.0
10533,0.0005655532846890367
10534,0.00029227311285640154
10535,9.8049114559623e-05
10536,0.001521160555623472
10537,4.094145985297031e-05
10538,0.0010204402993876061
10539,0.003125412937102189
10540,0.0010176699754230216
10541,3.553449673451042e-05
10542,0.001434179415369465
10543,0.0018083283935177736
10544,0.0030164329618230716
10545,0.014799998334144367
10546,0.008449099780879925
10547,0.0
10548,0.0
10549,1.5120658473426051e-05
10550,0.0020722648851748335
10551,0.0010229116310507716
10552,1.7186672759241068e-08
10553,2.3442329315764684e-09
10554,1.5303866528325703e-06
10555,0.0004617220405056386
10556,1.0179132548750926e-05
10557,0.0
10558,0.0
10559,1.4813600246862213e-05
10560,0.0007025325960203625
10561,1.9543470407352637e-07
10562,8.447753745955205e-05
10563,7.105500894260828e-06
10564,0.0
10565,0.0
10566,1.7126869783147505e-07
10567,0.0
10568,0.0
10569,0.00033875637230741646
10570,0.00016002863270097301
10571,4.916486243495736e-05
10572,0.0001493266221315175
10573,0.0017521039223566117
10574,7.336775064729642e-06
10575,2.9519695698034923e-05
10576,0.005124294003700223
10577,0.0001023667095947021
10578,0.0
10579,0.0
10580,9.011323784405144e-07
10581,0.0003621409431697774
10582,0.0004952107466690887
10583,0.0021354532396710988
10584,4.014400260066298e-05
10585,1.357941937869822e-10
10586,5.381636341474185e-06
10587,0.0005276447941756272
10588,0.0002080060762323393
10589,1.5887777994648986e-07
10590,1.0744434685239995e-06
