,structure_formal_backyards
9501,7.579568858626643e-07
9502,0.0018678756604287034
9503,0.04525299477767009
9504,0.0
9505,2.337867554923082e-05
9506,0.00043366686961930406
9507,0.0
9508,0.0
9509,2.2613037064829272e-05
9510,0.0006805502614561297
9511,0.0
9512,0.0001314595539089626
9513,0.0011381795331288655
9514,3.487472473410689e-06
9515,0.0005279419063341066
9516,0.0005356286815030722
9517,1.3495111132270655e-06
9518,0.0
9519,0.0
9520,0.0
9521,4.894093013208591e-08
9522,2.72320366922903e-06
9523,0.00026598332585655275
9524,0.0
9525,0.0001242282235823635
9526,0.0005182165303368348
9527,0.0
9528,0.0
9529,0.0025472709842924456
9530,0.0014905756405156202
9531,3.5604083664104073e-05
9532,3.303708213739798e-10
9533,2.5208399102886873e-06
9534,2.582481220729724e-06
9535,9.470622992608655e-06
9536,0.0010576766759519591
9537,0.004682971675033242
9538,0.00021133257471473297
9539,0.0
9540,0.0
9541,2.7136957520924802e-05
9542,0.00032675951263783765
9543,0.0009296919374559893
9544,0.0004912533982461383
9545,0.00010649048677898083
9546,0.00020938122329843993
9547,5.334678733110784e-05
9548,0.00020949170272571474
9549,0.00018950441711752678
9550,6.769754966080061e-05
9551,0.00024416449611555473
9552,0.013503737135037698
9553,0.0006527948141316054
9554,1.483779737837213e-05
9555,2.5563334636106323e-07
9556,4.144707346565729e-05
9557,0.002408115023241965
9558,9.592293278967527e-08
9559,0.0
9560,3.6254759867951857e-07
9561,1.0850408159206609e-05
9562,0.0012301549543682012
9563,0.000630162461576782
9564,0.0007128662914355256
9565,1.5002697453895074e-06
9566,8.170268478565195e-06
9567,6.430083320426876e-06
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,1.8458197502685513e-05
9573,0.0008420433019786888
9574,0.0009885972484986283
9575,0.00010617379670255324
9576,0.0008259655337732425
9577,0.0009133022623661297
9578,0.011594452417705695
9579,0.005604306810169993
9580,0.00217404957910597
9581,0.004375016640709936
9582,0.001686771476709007
9583,3.9239107283786125e-05
9584,0.0
9585,2.4856238367843928e-06
9586,1.5182993363360934e-08
9587,2.591453334801749e-06
9588,0.0
9589,0.0
9590,0.0011441284966999111
9591,0.00013488278733195922
9592,5.257659817238127e-05
9593,7.680892526332734e-07
9594,0.0
9595,1.0786478411513617e-10
9596,3.8024263263291534e-07
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.000604075572050596
9603,4.283434881404893e-06
9604,0.0
9605,0.0
9606,0.0
9607,0.000425794619112377
9608,0.00034705064723698726
9609,0.00017307192981467682
9610,4.688141614022335e-09
9611,4.259978926520648e-06
9612,0.0
9613,0.0
9614,3.1349436884791955e-05
9615,0.0009446540734260597
9616,0.0012967348890032553
9617,0.001006135689381762
9618,3.2031412170013125e-05
9619,0.0002747322029966725
9620,0.0006647140041041919
9621,7.756890351960782e-05
9622,0.0
9623,0.0017672848425390045
9624,0.0011086999111893858
9625,0.00044158169680447954
9626,4.213872839818879e-05
9627,1.4601886805094251e-06
9628,7.067907636519247e-06
9629,1.1606103995516217e-05
9630,5.3440775660910654e-05
9631,0.002343388896133339
9632,0.0
9633,0.0
9634,0.00017629509072238553
9635,0.0
9636,0.0
9637,1.4244246698102653e-05
9638,0.00039287736826831116
9639,1.804468844442219e-05
9640,5.608315047665681e-05
9641,6.82746230210949e-05
9642,0.0002283456983958853
9643,0.0010419668903504553
9644,3.0201715616223957e-05
9645,0.0003430128088729195
9646,2.15904880401027e-06
9647,0.0
9648,0.0
9649,0.0
9650,4.936541281664075e-07
9651,0.00015057869431953883
9652,0.0
9653,9.324536361077341e-05
9654,3.571456349070793e-07
9655,0.0
9656,0.0
9657,0.002122349691611024
9658,0.003137067194355017
9659,7.55601666039892e-06
9660,4.0264620281547127e-05
9661,3.192363650489883e-05
9662,4.622483818363893e-08
9663,1.0703355566833685e-07
9664,0.0005063424661352531
9665,0.0015677645565319019
9666,0.000638662990752411
9667,0.0009751042441337637
9668,8.669755625867296e-06
9669,0.0
9670,0.0
9671,2.9861860485216908e-05
9672,5.411866828914087e-06
9673,0.0006237754823405654
9674,0.0006807598295261927
9675,0.00014644378202656772
9676,0.00022253244454198686
9677,0.0009191975095639921
9678,0.00106443755208927
9679,0.0016930851366578751
9680,0.014925299620201487
9681,0.0003906562162392704
9682,1.963746517219573e-06
9683,0.0
9684,0.0
9685,0.00016204231505888368
9686,0.001601233088882242
9687,0.0003402087939138306
9688,0.0003125647719191401
9689,0.0
9690,5.055900266142033e-06
9691,0.002707581359150052
9692,0.002156819513682949
9693,4.694286820652905e-05
9694,0.00020373783394668813
9695,1.1600875523185952e-06
9696,0.0
9697,1.5911589536633924e-06
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,5.798261416467027e-05
9703,0.0009734512450101168
9704,0.0023279754353493958
9705,0.0023171765450259296
9706,0.03310382679641366
9707,0.00012927556032187656
9708,1.6308483911193717e-09
9709,0.0001955059790073686
9710,0.002891272809136831
9711,9.81433097787992e-05
9712,0.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,1.2699649247147219e-06
9719,7.703878581873071e-05
9720,0.0
9721,5.718919234450324e-06
9722,0.00013525468875200345
9723,0.0
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9728,0.0
9729,5.805228536598727e-09
9730,8.979050064372813e-05
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.00028730792782990876
9736,0.00030318215910577113
9737,0.0002593364751988185
9738,3.0035950404836627e-06
9739,0.0007564835244239243
9740,5.968141106432687e-07
9741,0.0
9742,1.9390649581898905e-07
9743,0.0002472618273881893
9744,0.002663790936379254
9745,0.0006801287535463483
9746,0.00010625332125576177
9747,0.0003429500918198456
9748,0.0004649935059200999
9749,0.00023376215770604588
9750,8.75952683665871e-08
9751,0.0002648801354775776
9752,0.001749683465872042
9753,0.0006778167939821934
9754,0.0006705184265897498
9755,0.0
9756,2.119813801527457e-06
9757,0.009809010954676178
9758,0.002243993754345928
9759,0.0005714068609364686
9760,0.0
9761,0.0
9762,1.0610172235875211e-07
9763,3.7187170076802905e-07
9764,0.0
9765,0.0
9766,0.0
9767,7.003933331709095e-06
9768,4.297940752033162e-07
9769,0.0
9770,0.00024619157482604884
9771,0.0004978893575794429
9772,3.180719716289514e-06
9773,1.0061496222100065e-07
9774,9.099895299794737e-06
9775,0.0
9776,0.0
9777,0.0
9778,7.109220324066472e-07
9779,4.778585173989708e-05
9780,0.0
9781,0.0
9782,2.572253241721634e-06
9783,3.5010997454131865e-06
9784,0.0
9785,0.002978633828517721
9786,0.00010853655486696499
9787,0.0
9788,1.7654553077897102e-08
9789,1.5529718751331676e-05
9790,3.808489186339511e-05
9791,1.7546869311770498e-06
9792,2.4279418399286034e-08
9793,0.0010303608565542168
9794,0.0
9795,1.4714386829585589e-05
9796,0.0008306894449972324
9797,0.00012726669570479
9798,0.0
9799,0.0
9800,4.789680089314187e-11
9801,4.801105247608999e-06
9802,0.0005208135432904266
9803,1.4487125701262586e-05
9804,7.611823529247361e-05
9805,0.0013769457749554664
9806,2.60309174819787e-06
9807,5.5283486412688426e-05
9808,0.04828568157302349
9809,0.0025953691004617654
9810,0.00031591377926810563
9811,6.648176621229512e-08
9812,0.0
9813,0.0
9814,0.000964828427270689
9815,2.2779265012132737e-06
9816,0.00018206010037888072
9817,2.499919559069472e-06
9818,1.5140288641881358e-05
9819,1.5152713893511652e-06
9820,0.0025821589630896833
9821,0.0007718571901545408
9822,0.00027303421326878335
9823,2.8729874014418016e-06
9824,9.104003950320968e-06
9825,0.00012578800314109884
9826,4.434426755873129e-06
9827,9.637502579044701e-07
9828,2.1093126472969185e-05
9829,0.0
9830,0.0
9831,8.293762607842043e-08
9832,0.00042199212907945887
9833,0.02204588544145469
9834,0.03163297660010907
9835,0.002553256025413385
9836,0.0038327886499660486
9837,0.0002706215262666085
9838,0.00021920861544834456
9839,0.001992698598396582
9840,0.0013637697057726362
9841,0.0005592995148816037
9842,0.0009329180258161698
9843,5.5657474319848805e-05
9844,0.0
9845,0.0
9846,2.6064470157974303e-08
9847,2.1649505337571968e-05
9848,0.0
9849,0.0
9850,1.8096215266244643e-05
9851,0.0
9852,0.0
9853,0.0
9854,0.0
9855,0.0
9856,0.0
9857,0.0
9858,6.153007204689899e-09
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,1.1258027089460252e-05
9864,0.0027857999950593126
9865,6.456649840907708e-06
9866,6.2366585788468985e-06
9867,0.00027294470438761373
9868,0.0007534474495924431
9869,0.0
9870,8.06205377999556e-07
9871,0.00011761138433307071
9872,0.002029852064604868
9873,0.0018273832676307764
9874,0.0002602383219411614
9875,5.6009522641399924e-05
9876,0.001757506249753996
9877,0.0009534138067343
9878,5.334957161988112e-07
9879,4.066983186137254e-05
9880,0.002538756791755431
9881,3.0676576449435836e-05
9882,0.0002082160762084735
9883,1.52189427340139e-06
9884,0.0
9885,0.0026371575015448857
9886,0.0007733495910197392
9887,1.1706284615704981e-05
9888,1.9017837565056428e-06
9889,0.0
9890,0.0
9891,1.2785295475330906e-05
9892,0.000620440504812714
9893,0.0005346581697425412
9894,7.536983199710246e-07
9895,0.0
9896,0.0
9897,0.0
9898,1.8393354228850027e-05
9899,0.000447016695396376
9900,8.791497801145533e-06
9901,0.0
9902,0.00012287485367584112
9903,2.905958293954091e-09
9904,0.0
9905,6.2871158018994e-06
9906,2.305077930030369e-05
9907,7.69758437127084e-05
9908,5.201411200228057e-07
9909,0.0
9910,6.426500897325429e-08
9911,0.0002496881442449655
9912,0.001027053559897382
9913,0.009100264353902201
9914,3.2413814067990618e-06
9915,1.0377247292248794e-08
9916,0.0001670556312774249
9917,4.5591042947115575e-06
9918,8.411366687954849e-05
9919,0.0005511205298223738
9920,0.0
9921,0.0005419182203153527
9922,0.0005002181238462014
9923,0.0
9924,0.0
9925,0.0002618740919795809
9926,0.00022962823604096835
9927,0.0
9928,0.0
9929,0.0
9930,3.095210899285961e-07
9931,0.00047500803178260613
9932,0.0017328236165197119
9933,0.00011981208825978157
9934,0.0002605461494455151
9935,5.3944060532543324e-05
9936,0.013080167836017422
9937,9.47169771380493e-05
9938,1.1742364716095097e-05
9939,2.4943704116219457e-05
9940,0.0
9941,1.987899429893862e-05
9942,9.854513024495404e-05
9943,0.00018814079982516565
9944,3.4216330901970452e-06
9945,6.675324043459304e-05
9946,0.0002804170825809927
9947,6.988744517969067e-05
9948,0.001680036472462956
9949,0.003954667857084564
9950,0.0004390356529588137
9951,0.00012329511062654654
9952,0.0011131658191544517
9953,0.0006084290867730537
9954,0.0
9955,0.0
9956,0.00016723922960703644
9957,4.441883354981513e-05
9958,0.0
9959,3.109862600926552e-06
9960,0.006780737724507995
9961,0.026860618179879867
9962,0.0016537702544312117
9963,5.054952655225335e-05
9964,0.0
9965,0.0015918818104261323
9966,0.0011790653847730298
9967,0.00012142161683453143
9968,9.642030187075414e-06
9969,0.0
9970,1.082156162321463e-07
9971,0.000499496443891258
9972,3.0130570142046792e-05
9973,0.0
9974,0.0
9975,5.925224457748641e-06
9976,0.0
9977,0.0
9978,2.618348925986595e-06
9979,3.0252984276795237e-07
9980,0.0
9981,0.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,0.0
9987,0.0
9988,0.0
9989,3.070120939230495e-09
9990,0.0
9991,0.0
9992,0.011187448673614918
9993,0.0004219273961402877
9994,0.00025932177590385177
9995,0.00286181466896675
9996,0.00024848651749046424
9997,9.550886860670684e-08
9998,7.594980133979431e-05
9999,1.4683989651333727e-05
10000,0.001987828751973138
10001,0.0008430410354615814
10002,0.0009040160876406233
10003,0.0007657657394028125
10004,8.308949635087058e-05
10005,0.0005499580317242991
10006,1.7400355135721547e-05
10007,0.0
10008,0.0021634188803402194
10009,2.1631442174820734e-06
10010,4.569749388281685e-05
10011,0.0018101834664155517
10012,0.06622417526796454
10013,0.05458541137680605
10014,2.296690783325041e-06
10015,0.0
10016,0.0
10017,0.0
10018,1.6027743998965572e-05
10019,0.0008779227617819612
10020,5.228332092982199e-07
10021,2.0272451597017074e-05
10022,0.00028348256044110953
10023,1.4379107155365843e-05
10024,0.0
10025,0.0
10026,1.832633810725841e-07
10027,6.42964646174177e-05
10028,0.00011237648981997586
10029,0.0
10030,8.117529387238006e-07
10031,8.24551419398273e-08
10032,3.6444643389811024e-05
10033,0.0
10034,8.638426461415883e-06
10035,0.0004498841383905358
10036,9.009780975831844e-05
10037,1.2360711846555827e-07
10038,8.825858982348019e-05
10039,8.600363764846971e-08
10040,5.093677563799346e-07
10041,0.005910350896398882
10042,0.0013844736308840256
10043,0.003340759078278319
10044,5.888674619144598e-05
10045,8.890405297279365e-08
10046,1.6383698469263681e-06
10047,0.0004271268245185314
10048,0.0001688485450770535
10049,8.165380743446369e-05
10050,0.0015490856235659562
10051,0.00019807499688181607
10052,0.0
10053,0.0
10054,4.769631430981109e-05
10055,4.406319321280265e-05
10056,0.0
10057,0.0
10058,6.298209822010781e-10
10059,0.001178633764412682
10060,1.240279187420829e-05
10061,0.0006426033768317517
10062,0.0005421041472954278
10063,0.0005706909801482621
10064,0.003263124706168456
10065,0.0038398316820124952
10066,2.7290118516549576e-07
10067,0.0
10068,0.0
10069,7.730737086508384e-09
10070,0.0
10071,5.832644334828705e-05
10072,0.0
10073,0.0001849558101777111
10074,0.00032603046063698526
10075,0.0005731545183895551
10076,3.7656286888436476e-05
10077,0.001322485950760783
10078,0.0033452405143427366
10079,0.0020124103902683706
10080,0.0015259799568449499
10081,9.113308008325902e-05
10082,0.0
10083,0.0
10084,1.6240322518562168e-08
10085,0.00018944784636499803
10086,8.008663599941817e-05
10087,0.0009634491552775451
10088,0.01577876877216299
10089,0.03220583100143388
10090,0.009329705803530253
10091,0.00013414393726793853
10092,0.00021971076179300226
10093,8.112435881718158e-05
10094,0.000564295799332187
10095,1.0991321869977744e-06
10096,1.3071231515534064e-06
10097,0.0
10098,0.0
10099,1.8091113479049105e-09
10100,6.315553113587847e-05
10101,0.0
10102,0.0
10103,2.1967736243602083e-07
10104,1.3782236598870514e-07
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,7.894144286233932e-06
10111,9.897175761469214e-05
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,2.0012273805349674e-05
10118,0.0
10119,0.0
10120,0.0003529430823957823
10121,0.0028240563568903846
10122,0.00046237608349510457
10123,0.0005727635479366292
10124,0.00031027436346271644
10125,7.02858868565231e-05
10126,9.362469422821831e-05
10127,1.4837884227503951e-05
10128,0.0019226057621496173
10129,0.0020966462887805713
10130,0.0012561741338734877
10131,0.0003005334237234807
10132,7.577746853621531e-05
10133,0.00026330547344272673
10134,3.5467530300082714e-09
10135,0.0
10136,0.002380732383805748
10137,7.308013018159091e-06
10138,0.0
10139,0.009198286451481429
10140,0.08088935858447158
10141,0.00023540558837278628
10142,0.001740107525180198
10143,1.6319497357457804e-06
10144,0.0008428818851460481
10145,0.0005097342562564193
10146,0.0006803027363521032
10147,3.7463415005213394e-08
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,0.0
10153,0.0
10154,0.0
10155,2.7827768546961467e-06
10156,0.0
10157,1.957666929955932e-08
10158,1.8353443431150991e-06
10159,0.0003268721954674735
10160,1.599503188787734e-05
10161,0.0
10162,0.0
10163,4.4681000288967324e-05
10164,0.00048718046687968534
10165,0.0
10166,6.823247189292085e-05
10167,0.0005879532773143313
10168,0.009658990206612691
10169,0.002567636716070236
10170,2.5171566053644055e-08
10171,0.007694977096477984
10172,0.0008690486417501465
10173,0.00018316993749663263
10174,2.0144272483778546e-10
10175,5.87516790117492e-05
10176,0.00011574742748093977
10177,0.0005097810751769374
10178,6.000299022030946e-08
10179,0.0010402409679537224
10180,0.0005975173977293275
10181,6.6420704215592515e-06
10182,0.0
10183,6.478428088811984e-06
10184,0.0
10185,0.0
10186,1.1725896977102811e-05
10187,0.0004252707873737051
10188,2.3506766413472706e-08
10189,1.4385806890185409e-05
10190,0.0002993010241859233
10191,0.000938170883908606
10192,0.0006425147528722467
10193,0.0006274611097181468
10194,0.004678806061508249
10195,5.4428660059130564e-05
10196,4.557333188318541e-06
10197,5.042136644206465e-06
10198,7.156228202897661e-07
10199,0.0
10200,0.0
10201,3.243704885081091e-10
10202,0.0
10203,2.7108892018659064e-07
10204,0.0
10205,0.00032706192611880937
10206,0.008010658630905125
10207,0.007011001383559114
10208,0.005868304607189715
10209,0.0033748216983382324
10210,0.0032414496607828013
10211,0.007371052945295254
10212,0.0033733434012772397
10213,0.010714078975917984
10214,0.011138216714159536
10215,0.03323467482731871
10216,0.027895110996489045
10217,0.033805784519177456
10218,0.005694489643456023
10219,0.0037209491856530622
10220,0.0010032872503041316
10221,0.0001153855621711677
10222,2.10174357251975e-05
10223,6.666014118454518e-05
10224,0.0
10225,0.0
10226,0.0
10227,0.0
10228,1.2016590640334208e-06
10229,1.819093348998314e-05
10230,6.770186524460056e-08
10231,3.570240207278793e-07
10232,0.000491011367782865
10233,2.9579021591241117e-08
10234,2.1023468191715177e-06
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.00020098263631855448
10240,5.1057597563172477e-05
10241,0.0
10242,0.0
10243,1.0880716363655737e-07
10244,7.990759382073682e-05
10245,0.001191981710614504
10246,0.0
10247,0.005285734013239257
10248,0.0
10249,6.30894754708859e-05
10250,0.0017947730885027869
10251,0.00026204924616749983
10252,0.0010227664686790782
10253,5.237404662808056e-07
10254,0.004234951961097599
10255,0.003152160202598936
10256,0.000619631792128404
10257,1.4138865180984693e-07
10258,0.00021841879218078563
10259,0.00015031791510126705
10260,4.798798746220329e-06
10261,0.0
10262,0.0007323236812646683
10263,0.00037317760201999487
10264,0.000533750876653521
10265,0.05196877903318597
10266,0.07165203040340493
10267,0.0
10268,0.0025171177348883157
10269,0.0011508769345042228
10270,0.0020529829012817615
10271,0.0010664934792913173
10272,0.001885254913352661
10273,0.0013210571247458272
10274,0.00020036283669270925
10275,1.9979639612628957e-07
10276,0.0
10277,0.0
10278,0.0
10279,0.0
10280,1.4262667419336558e-06
10281,6.162012510819551e-09
10282,0.0
10283,4.1061020307973414e-05
10284,0.00044182361124172676
10285,0.00021167074046853546
10286,1.330153787170536e-07
10287,0.0
10288,2.701285953103287e-06
10289,0.00042159026269161613
10290,0.00017827366461883274
10291,1.6794190267581044e-05
10292,3.885174429011242e-08
10293,2.9951251262792943e-05
10294,0.005263805373400445
10295,0.00017031880993489756
10296,0.0
10297,1.2025305202994034e-06
10298,0.0028894340006381494
10299,8.796093093937312e-06
10300,0.0
10301,4.639804942359334e-07
10302,2.5566993089614965e-08
10303,8.365239496344326e-05
10304,2.6024623421914155e-06
10305,0.00024478989194374275
10306,0.00017537072517209598
10307,2.3405070893715283e-05
10308,0.0
10309,3.069136342269187e-06
10310,1.2326821680120305e-08
10311,0.0
10312,3.0682797236084116e-06
10313,9.247219408649876e-05
10314,0.0
10315,7.2152134102636535e-06
10316,0.0005040821154789019
10317,4.672784662583284e-08
10318,0.0006224903906989108
10319,0.00022661088336153756
10320,0.002440687413056559
10321,0.0019389396369102875
10322,0.002863918147369522
10323,0.0005345274501147045
10324,9.3281929710783e-07
10325,8.523978729858807e-07
10326,0.0
10327,8.981254966266162e-08
10328,3.898327598638148e-07
10329,0.0002225853529820658
10330,0.000591736648654149
10331,0.003542073586223449
10332,2.6879515567887066e-05
10333,0.0001804664684183602
10334,8.341613405173117e-06
10335,0.014445480772851866
10336,0.005718030103639595
10337,0.011590109145283013
10338,0.007655591750658612
10339,0.0024628019301662814
10340,1.741044325261191e-05
10341,0.03360276775753144
10342,0.055586400987754254
10343,0.01951377407165991
10344,0.002609769756043398
10345,0.0031723820428223365
10346,0.0018283019079034396
10347,0.0003954117157995284
10348,0.0
10349,0.0
10350,0.0
10351,0.0
10352,0.0
10353,0.0
10354,0.0
10355,2.5379496082621176e-07
10356,8.319042661991381e-06
10357,2.061729925824128e-05
10358,0.00012509877375563593
10359,7.58263204805277e-05
10360,5.008018600310247e-06
10361,0.0
10362,0.0
10363,0.0
10364,0.0
10365,6.7913188377969e-06
10366,0.001128466112661881
10367,0.0
10368,0.0
10369,5.8093898256097577e-05
10370,0.0017289914782587445
10371,3.6573543206549634e-07
10372,0.0
10373,0.015818245847190687
10374,0.011771074955843373
10375,0.0
10376,0.0001572540450833791
10377,8.63864790811346e-06
10378,0.002116031967321364
10379,0.00029618490427993957
10380,0.005588243777118243
10381,0.0010769903858512913
10382,2.6287019224079042e-05
10383,1.8559619937840696e-07
10384,0.0005338771870134085
10385,7.967949807689479e-05
10386,1.0664353798423396e-05
10387,0.0
10388,5.179767409735048e-06
10389,0.07145357266474653
10390,0.06786123892773314
10391,0.0007305167481884101
10392,0.0002004730026471428
10393,6.398359663818969e-05
10394,0.000871815521351401
10395,0.00011183817154145905
10396,1.090959849718925e-07
10397,0.0
10398,6.853859248158891e-08
10399,0.00014323508875309658
10400,0.0006342263839351067
10401,0.0004906236500156695
10402,0.00032822601137286585
10403,9.5576022878428e-06
10404,0.0
10405,6.131754729607353e-06
10406,1.1665640104136833e-05
10407,0.00019186087561714576
10408,0.0
10409,2.9794032681021774e-06
10410,0.0002265836667354697
10411,0.002729996404723216
10412,0.0004917970605636852
10413,1.5071345438172762e-05
10414,5.30623321667249e-08
10415,0.000784543019572007
10416,1.8897552014020335e-05
10417,6.064812658629648e-06
10418,4.515046513313044e-07
10419,7.683427733575746e-05
10420,0.011667791557901451
10421,0.0
10422,0.0
10423,0.0
10424,0.005589647255805411
10425,0.0003720791693907246
10426,0.00023985951631678987
10427,7.099169318715438e-06
10428,4.633937486222509e-06
10429,9.006367185452715e-05
10430,2.0717065064185513e-05
10431,5.6460840287431165e-06
10432,3.508281839496323e-05
10433,0.0
10434,8.324734710121909e-05
10435,2.0046011288705326e-05
10436,0.0
10437,0.0
10438,0.0
10439,5.395028056286071e-09
10440,5.605923700892469e-06
10441,0.0007697332373225292
10442,4.98700111174874e-07
10443,1.2112452832955763e-07
10444,0.0008067094135175286
10445,0.0009164025397286057
10446,0.0006458264238869235
10447,0.0006687217531469915
10448,8.9991475454388e-06
10449,0.003465493072591135
10450,0.0001590858105709836
10451,3.559445653785293e-05
10452,0.0
10453,5.267833861981113e-07
10454,0.00011029606826859092
10455,0.00032250946586219817
10456,0.0009544897852997318
10457,0.003718597174414376
10458,1.693909002029081e-06
10459,2.117155812054183e-05
10460,0.0004157463324123806
10461,0.0003171022249987944
10462,0.0004102050887618914
10463,0.0005607497364665856
10464,2.739500128030108e-09
10465,0.0
10466,0.0
10467,0.03636943627647565
10468,0.0411360025328075
10469,0.0012722398567598604
10470,0.0010565093311297635
10471,0.0021644832103751965
10472,0.0031389262243779886
10473,0.0012682305512163143
10474,2.6168248045101067e-09
10475,0.0
10476,0.0
10477,0.0
10478,3.1121286223199263e-07
10479,0.0
10480,3.0365554177466886e-06
10481,6.950271367863518e-05
10482,0.0001230558612226196
10483,0.00034527629695074117
10484,0.0035371313584098914
10485,0.00047083718343805104
10486,0.0
10487,0.0
10488,0.0
10489,0.0
10490,0.0
10491,0.0
10492,0.006354959480906766
10493,2.847243112669066e-05
10494,2.298546261207817e-07
10495,0.0
10496,0.0003365244638343785
10497,0.0
10498,0.0
10499,3.543660138333857e-05
10500,0.031858309902805415
10501,0.0
10502,1.1073446024913677e-08
10503,1.6720908406932238e-07
10504,0.0003074344935904985
10505,3.5714496465841884e-05
10506,0.0035786897658492234
10507,0.00019237161513433788
10508,0.00044713629104319453
10509,7.781926594742158e-05
10510,0.000544532565567019
10511,0.0007732192202787989
10512,3.430714283763632e-05
10513,6.6139970036331265e-09
10514,8.615619908144204e-05
10515,0.2127430527591662
10516,0.1055861880689525
10517,0.0
10518,0.0
10519,8.054301315502418e-05
10520,1.3648831938186775e-07
10521,0.0017524355386460948
10522,0.0012910146842829632
10523,0.00019292742820938737
10524,0.0
10525,2.813394390690064e-07
10526,2.5904147137292616e-06
10527,0.00018556021224535799
10528,1.296278442929779e-08
10529,0.0
10530,0.0
10531,0.00018316246287634417
10532,0.0
10533,0.0004712944039075306
10534,0.00024356092738033461
10535,8.250498983700898e-05
10536,0.0014053682065626265
10537,3.41178832108086e-05
10538,0.0009056924618830753
10539,0.003004904500763013
10540,0.0008943879752246931
10541,2.961208061209202e-05
10542,0.0012979882076438185
10543,0.0016046920918674754
10544,0.0027546769829361315
10545,0.013405010610307504
10546,0.006806205126593929
10547,0.0
10548,0.0
10549,1.2600548727855041e-05
10550,0.0019839882010759006
10551,0.000973364767369349
10552,1.4322227299367553e-08
10553,1.9535274429803906e-09
10554,1.2753222106938087e-06
10555,0.00038476836708803213
10556,8.48261045729244e-06
10557,0.0
10558,0.0
10559,1.2344666872385176e-05
10560,0.0005858628631242612
10561,1.6286225339460534e-07
10562,7.039794788296004e-05
10563,5.921250745217358e-06
10564,0.0
10565,0.0
10566,1.4272391485956256e-07
10567,0.0
10568,0.0
10569,0.00028229697692284706
10570,0.00013335719391747753
10571,4.09707186957978e-05
10572,0.0001244388517762646
10573,0.0016467188247773685
10574,6.113979220608034e-06
10575,2.4599746415029105e-05
10576,0.0047655959226983935
10577,8.53055913289184e-05
10578,0.0
10579,0.0
10580,7.509436487004286e-07
10581,0.0003017841193081478
10582,0.00041267562222424065
10583,0.0019202725138479128
10584,3.345333550055248e-05
10585,1.1316182815581851e-10
10586,4.484696951228488e-06
10587,0.0004397039951463561
10588,0.00017333839686028271
10589,1.3239814995540822e-07
10590,8.953695571033329e-07
10591,0.0
10592,0.001307658265323299
10593,0.02285230720665617
10594,0.027723227089766406
10595,0.0031676501766171056
10596,0.0012157015738220515
10597,0.0013148823441873712
10598,0.0013284402371246324
10599,0.0035576214862243338
10600,0.001156319017511391
10601,1.3938790669059072e-06
10602,7.97828713144259e-06
10603,2.4976311368132035e-05
10604,1.57015603526897e-06
10605,0.0
10606,0.0
10607,0.0
10608,0.0
10609,0.0
10610,0.0
10611,0.0026294973514930436
10612,0.0020961421964767204
10613,0.00021583647074939447
10614,0.0
10615,0.0
10616,0.0
10617,0.0004965750553647786
10618,0.00031245958578703293
10619,7.696279627022398e-05
10620,2.3247486193078557e-05
10621,0.0
10622,8.541882612038083e-05
10623,5.155902046380579e-08
10624,0.0
10625,0.0
10626,0.005630143225899161
10627,0.0
10628,0.0
10629,6.900695298123858e-07
10630,0.0005815452655924197
10631,9.077608552629586e-05
10632,0.004850344074478632
10633,0.0003566841262423032
10634,0.0006579262410554371
10635,2.3949758025357802e-05
10636,0.0001241686668753826
10637,0.00034733908517010887
10638,0.00014600860041171556
10639,9.551959236070038e-07
10640,0.00732346501777331
10641,0.021827295623198455
10642,1.3022229629181226e-05
10643,4.6826885860154796e-07
10644,0.0
10645,2.3883640106642674e-08
10646,0.0
10647,0.0001573674664530349
10648,4.5929541628555496e-05
10649,0.002266376360194572
10650,0.00022337272687201554
10651,0.00014907449846354438
10652,5.961973948538376e-10
10653,7.441924557571899e-07
10654,8.539927220782837e-07
10655,0.0
10656,2.760606967735508e-06
10657,0.000911281460515432
10658,3.797732876496836e-07
10659,0.0
10660,0.0001500239029219864
10661,0.006098641959734152
10662,1.973089098629847e-05
10663,0.0
10664,0.0
10665,0.00012692734128754996
10666,0.00020561441454273042
10667,0.0015580438885588522
10668,0.0010964296477976969
10669,0.00867842025451448
10670,0.001871117902401782
10671,0.0020483770943526556
10672,8.154768839737365e-05
10673,2.126233251343786e-05
10674,3.712101363009978e-09
10675,2.138694429842185e-08
10676,7.588621258378589e-07
10677,0.0017269605476894917
10678,0.0006027792608777364
10679,4.337898142493528e-06
10680,0.0
10681,8.155959675759147e-05
10682,1.56936523936776e-07
10683,2.5765900339221324e-05
10684,0.0
